Exemplar_Size,Method,Task 2,Task 3
100,Random,0.41194271124175597,0.2632045281380721
299,Random,0.4944864687401584,0.3421319740915642
894,Random,0.5211011454928669,0.3853973816113902
2674,Random,0.49684195103824147,0.3867355461994865
135,Random,0.4151606822549646,0.28482643686251286
100,EWC_Replay,0.3648155548683647,0.2866476290189179
299,EWC_Replay,0.4193364021335183,0.3042701160494908
894,EWC_Replay,0.4659486300505735,0.34932942237521175
2674,EWC_Replay,0.49320244417729037,0.3843456744984586
135,EWC_Replay,0.3981248235441372,0.2720978790012351
100,iCaRL,0.6208069181507138,0.21634813577556777
299,iCaRL,0.5976506197242626,0.21428315583058968
894,iCaRL,0.5934019234367607,0.20112789982107301
2674,iCaRL,0.6743410358230443,0.19249368604154596
135,iCaRL,0.48361177191630955,0.2185303164008047
100,LUCIR,0.5344169191900312,0.3298342150971101
299,LUCIR,0.5799317766367628,0.374395886761785
894,LUCIR,0.6783035741343272,0.4028940209149731
2674,LUCIR,0.7002089634223335,0.45455468674664634
135,LUCIR,0.5917085462987762,0.36428728693708534
100,VAE_BBox,0.7858750177821059,0.58043219233501
299,VAE_BBox,0.7858750177821059,0.58043219233501
894,VAE_BBox,0.7858750177821059,0.58043219233501
2674,VAE_BBox,0.7858750177821059,0.58043219233501
135,VAE_BBox,0.7858750177821059,0.58043219233501
100,VAE_Filter,0.7934411187807313,0.5812796341303474
299,VAE_Filter,0.7934411187807313,0.5812796341303474
894,VAE_Filter,0.7934411187807313,0.5812796341303474
2674,VAE_Filter,0.7934411187807313,0.5812796341303474
135,VAE_Filter,0.7934411187807313,0.5812796341303474
100,VAE_GMM,0.9216849513121604,0.8049167737166553
299,VAE_GMM,0.9216849513121604,0.8049167737166553
894,VAE_GMM,0.9216849513121604,0.8049167737166553
2674,VAE_GMM,0.9216849513121604,0.8049167737166553
135,VAE_GMM,0.9216849513121604,0.8049167737166553
