Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9925041824104512,0.7004836673793248,0.45418848167539266
299,Random,0.9925567778189627,0.7451972704281182,0.5086387434554973
894,Random,0.9920863182235518,0.752860264757122,0.5406195462478185
2674,Random,0.9930751176936945,0.7384322006660345,0.5426265270506109
135,Random,0.9910804805342355,0.6998707387229294,0.4682373472949389
100,EWC_Replay,0.9913360723356284,0.6815849251821647,0.46902268760907506
299,EWC_Replay,0.9932196859252665,0.710615407094953,0.48206806282722514
894,EWC_Replay,0.9924420925388674,0.7259064635321308,0.5159685863874345
2674,EWC_Replay,0.9927978443650713,0.7467270421897437,0.5410558464223385
135,EWC_Replay,0.9911164533628951,0.6930579751599127,0.4601221640488656
100,iCaRL,0.9932722671644179,0.6837747998510985,0.412783595113438
299,iCaRL,0.9945441388151381,0.6851322668159465,0.4113438045375218
894,iCaRL,0.9926333557858804,0.6534568556346387,0.3960296684118674
2674,iCaRL,0.9941754648767209,0.6237822069761552,0.3962041884816754
135,iCaRL,0.9932459296112077,0.6136268218128305,0.41060209424083766
100,LUCIR,0.9941477937627741,0.7432905683933307,0.500174520069808
299,LUCIR,0.9953332873186339,0.7633728459450103,0.5336387434554974
894,LUCIR,0.993672112350055,0.7969431803142448,0.5517015706806282
2674,LUCIR,0.9934633146171026,0.7842745412447946,0.5884816753926702
135,LUCIR,0.9949460939303343,0.7731070476278327,0.5239528795811518
100,VAE_BBox,0.9917691812540634,0.886346194130607,0.6896771378708552
299,VAE_BBox,0.9917691812540634,0.886346194130607,0.6896771378708552
894,VAE_BBox,0.9917691812540634,0.886346194130607,0.6896771378708552
2674,VAE_BBox,0.9917691812540634,0.886346194130607,0.6896771378708552
135,VAE_BBox,0.9917691812540634,0.886346194130607,0.6896771378708552
100,VAE_Filter,0.9922731091595967,0.8911502324604539,0.688760907504363
299,VAE_Filter,0.9922731091595967,0.8911502324604539,0.688760907504363
894,VAE_Filter,0.9922731091595967,0.8911502324604539,0.688760907504363
2674,VAE_Filter,0.9922731091595967,0.8911502324604539,0.688760907504363
135,VAE_Filter,0.9922731091595967,0.8911502324604539,0.688760907504363
100,VAE_GMM,0.9917840973637069,0.9570974399729157,0.8556631762652706
299,VAE_GMM,0.9917840973637069,0.9570974399729157,0.8556631762652706
894,VAE_GMM,0.9917840973637069,0.9570974399729157,0.8556631762652706
2674,VAE_GMM,0.9917840973637069,0.9570974399729157,0.8556631762652706
135,VAE_GMM,0.9917840973637069,0.9570974399729157,0.8556631762652706
