EWC Replay - 135,EWC Replay - 1378,EWC Replay - 240,EWC Replay - 575,Random - 135,Random - 1378,Random - 240,Random - 575,iCaRL - 135,iCaRL - 1378,iCaRL - 240,iCaRL - 575,LUCIR - 135,LUCIR - 1378,LUCIR - 240,LUCIR - 575,VAE - BBox,VAE - Filter,VAE_GMM
0.0125786163522012,0.0283018867924528,0.0723270440251572,0.1132075471698113,0.0251572327044025,0.0974842767295597,0.10062893081761,0.0597484276729559,0.1037735849056603,0.0251572327044025,0.1194968553459119,0.1194968553459119,0.1509433962264151,0.1226415094339622,0.2830188679245283,0.1855345911949685,0.5012578616352201,0.4377358490566037,0.440251572327044
0.0031545741324921,0.0220820189274447,0.0031545741324921,0.0189274447949526,0.0630914826498422,0.0410094637223974,0.0788643533123028,0.028391167192429,0.277602523659306,0.1577287066246056,0.1167192429022082,0.1230283911671924,0.1198738170347003,0.056782334384858,0.0,0.0504731861198738,0.4309148264984227,0.4738170347003154,0.5709779179810726
0.1188118811881188,0.0,0.231023102310231,0.2442244224422442,0.0,0.1287128712871287,0.0264026402640264,0.033003300330033,0.2178217821782178,0.1815181518151815,0.1188118811881188,0.1683168316831683,0.1947194719471947,0.2112211221122112,0.1287128712871287,0.0462046204620462,0.5188118811881188,0.5366336633663366,0.4501650165016501
0.0393442622950819,0.1049180327868852,0.0426229508196721,0.1278688524590163,0.1377049180327869,0.2590163934426229,0.2557377049180327,0.081967213114754,0.1442622950819672,0.1704918032786885,0.1245901639344262,0.0721311475409836,0.0,0.180327868852459,0.2655737704918032,0.1442622950819672,0.538360655737705,0.5390163934426229,0.4878688524590164
0.1144578313253012,0.1054216867469879,0.0933734939759036,0.0572289156626506,0.1024096385542168,0.1054216867469879,0.0,0.072289156626506,0.1746987951807229,0.0692771084337349,0.1656626506024096,0.0331325301204819,0.1204819277108433,0.1174698795180722,0.1144578313253012,0.1144578313253012,0.422289156626506,0.3632530120481927,0.5572289156626506
0.1353135313531353,0.1089108910891089,0.3366336633663366,0.2013201320132013,0.2574257425742574,0.1353135313531353,0.1221122112211221,0.1683168316831683,0.3267326732673268,0.1287128712871287,0.1386138613861386,0.1782178217821782,0.1551155115511551,0.1485148514851485,0.1815181518151815,0.264026402640264,0.3221122112211221,0.3082508250825082,0.5306930693069306
0.2371134020618556,0.1924398625429553,0.1443298969072164,0.2542955326460481,0.1305841924398625,0.2542955326460481,0.2714776632302405,0.1993127147766323,0.1305841924398625,0.1993127147766323,0.1305841924398625,0.0756013745704467,0.1683848797250859,0.1993127147766323,0.1958762886597938,0.3058419243986254,0.4460481099656357,0.4501718213058419,0.4694158075601374
0.1111111111111111,0.4285714285714285,0.2634920634920635,0.3079365079365079,0.092063492063492,0.1841269841269841,0.1206349206349206,0.0793650793650793,0.073015873015873,0.1968253968253968,0.1301587301587301,0.0984126984126984,0.1555555555555555,0.2095238095238095,0.1079365079365079,0.0984126984126984,0.3257142857142857,0.2774603174603174,0.332063492063492
0.0,0.219672131147541,0.1934426229508196,0.2688524590163934,0.1868852459016393,0.1836065573770491,0.140983606557377,0.2262295081967213,0.0065573770491803,0.0655737704918032,0.1311475409836065,0.1180327868852459,0.1836065573770491,0.2524590163934426,0.2524590163934426,0.321311475409836,0.5429508196721312,0.4557377049180328,0.4937704918032787
0.0603174603174603,0.1365079365079365,0.0984126984126984,0.0063492063492063,0.1111111111111111,0.146031746031746,0.1968253968253968,0.0317460317460317,0.019047619047619,0.1873015873015873,0.073015873015873,0.1079365079365079,0.0158730158730158,0.1174603174603174,0.0349206349206349,0.1111111111111111,0.4958730158730159,0.5142857142857142,0.473015873015873
