Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9892870301416298,0.9884586702489515,0.986884617703032,0.9927541075718825
299,Random,0.9882521257545246,0.9914221337415071,0.9814753782496749,0.9908440758824391
894,Random,0.9874217216952067,0.9879310420918478,0.9705457656272873,0.9866556227233977
2674,Random,0.987157340214336,0.9878942430688081,0.9805265033110301,0.9798516494871995
215,Random,0.987499771004833,0.9918340965064111,0.9834774858560025,0.9899283758299103
100,EWC_Replay,0.9889557822988281,0.9907173611649315,0.9861159764740327,0.992839891885608
299,EWC_Replay,0.9886234580196801,0.9934416630068804,0.9816562578039559,0.9879444433680367
894,EWC_Replay,0.9876128565080392,0.9911818795370586,0.980156450480939,0.9819367158369715
2674,EWC_Replay,0.9863255033727368,0.9823064975402058,0.9811591996262712,0.9871719109251079
215,EWC_Replay,0.9877610070847366,0.990731424431872,0.9837023797222008,0.9863723229739854
100,iCaRL,0.9159082977584322,0.8726857180070096,0.9749711953292516,0.945700257046165
299,iCaRL,0.9117525116421569,0.8525089987685895,0.9119994704073987,0.9172483843120033
894,iCaRL,0.8281339077488262,0.8530019935071086,0.9101598626934304,0.9092804644914619
2674,iCaRL,0.7258844134138356,0.8526993076545506,0.9094920593402052,0.9431400481800097
215,iCaRL,0.9325683793468241,0.8536419986308094,0.9154110801105685,0.9652134785622638
100,LUCIR,0.9292453292257749,0.9503001024740155,0.9826217686240065,0.9598026298793562
299,LUCIR,0.8453272449197002,0.8920794152092105,0.9802661579563754,0.9868174888673863
894,LUCIR,0.7576369441698997,0.9339530374073213,0.9208572016621951,0.9510883289415898
2674,LUCIR,0.6915623253481251,0.8850051442164677,0.919592897215979,0.9414641459350539
215,LUCIR,0.8764826744820253,0.9238097083365626,0.9829812026918804,0.9545476288890612
100,VAE_BBox,0.990497094806044,0.9968904340668509,0.9988734488964668,0.9986019702567017
299,VAE_BBox,0.990497094806044,0.9968904340668509,0.9988734488964668,0.9986019702567017
894,VAE_BBox,0.990497094806044,0.9968904340668509,0.9988734488964668,0.9986019702567017
2674,VAE_BBox,0.990497094806044,0.9968904340668509,0.9988734488964668,0.9986019702567017
215,VAE_BBox,0.990497094806044,0.9968904340668509,0.9988734488964668,0.9986019702567017
100,VAE_Filter,0.9906359030962332,0.9959524017192852,0.9983330631549941,0.9918360575187954
299,VAE_Filter,0.9906359030962332,0.9959524017192852,0.9983330631549941,0.9918360575187954
894,VAE_Filter,0.9906359030962332,0.9959524017192852,0.9983330631549941,0.9918360575187954
2674,VAE_Filter,0.9906359030962332,0.9959524017192852,0.9983330631549941,0.9918360575187954
215,VAE_Filter,0.9906359030962332,0.9959524017192852,0.9983330631549941,0.9918360575187954
100,VAE_GMM,0.9914382471464366,0.9956621285316937,0.9977783633435808,0.9985046888320546
299,VAE_GMM,0.9914382471464366,0.9956621285316937,0.9977783633435808,0.9985046888320546
894,VAE_GMM,0.9914382471464366,0.9956621285316937,0.9977783633435808,0.9985046888320546
2674,VAE_GMM,0.9914382471464366,0.9956621285316937,0.9977783633435808,0.9985046888320546
215,VAE_GMM,0.9914382471464366,0.9956621285316937,0.9977783633435808,0.9985046888320546
