Exemplar_Size,Task 1,Task 2,Method
100,0.8204081632653061,0.361323155216285,EWC_Replay
100,0.9126984126984128,0.3435114503816794,EWC_Replay
100,0.9248826291079812,0.4885496183206106,EWC_Replay
100,0.8857142857142857,0.4045801526717557,EWC_Replay
100,0.8537549407114624,0.361323155216285,EWC_Replay
100,0.881578947368421,0.4223918575063613,EWC_Replay
100,0.9311926605504588,0.4885496183206106,EWC_Replay
100,0.7933884297520661,0.4681933842239186,EWC_Replay
100,0.8208333333333333,0.4351145038167939,EWC_Replay
100,0.8421052631578947,0.5165394402035624,EWC_Replay
100,0.9053497942386832,0.455470737913486,EWC_Replay
100,0.9339622641509434,0.5368956743002544,EWC_Replay
100,0.8495575221238938,0.4300254452926209,EWC_Replay
100,0.9696969696969696,0.4223918575063613,EWC_Replay
100,0.908,0.4300254452926209,EWC_Replay
100,0.9427312775330396,0.356234096692112,EWC_Replay
100,0.919431279620853,0.4402035623409669,EWC_Replay
100,0.9502262443438914,0.376590330788804,EWC_Replay
100,0.9030837004405288,0.4122137404580153,EWC_Replay
100,0.8755364806866953,0.3918575063613231,EWC_Replay
100,0.8873239436619719,0.5674300254452926,EWC_Replay
100,0.9429824561403508,0.4503816793893129,EWC_Replay
100,0.8636363636363636,0.356234096692112,EWC_Replay
100,0.7946428571428571,0.5343511450381679,EWC_Replay
100,0.8864628820960698,0.460559796437659,EWC_Replay
100,0.9041666666666668,0.3791348600508906,EWC_Replay
100,0.8305084745762712,0.4147582697201017,EWC_Replay
100,0.9061224489795918,0.3536895674300254,EWC_Replay
100,0.7829787234042553,0.4071246819338422,EWC_Replay
100,0.916279069767442,0.460559796437659,EWC_Replay
240,0.8204081632653061,0.455470737913486,EWC_Replay
240,0.9007936507936508,0.4096692111959287,EWC_Replay
240,0.9389671361502347,0.4402035623409669,EWC_Replay
240,0.8938775510204081,0.3689567430025445,EWC_Replay
240,0.8221343873517787,0.3460559796437659,EWC_Replay
240,0.8728070175438597,0.4580152671755725,EWC_Replay
240,0.9495412844036696,0.455470737913486,EWC_Replay
240,0.7933884297520661,0.5089058524173028,EWC_Replay
240,0.7958333333333333,0.539440203562341,EWC_Replay
240,0.8070175438596491,0.4427480916030534,EWC_Replay
240,0.9053497942386832,0.4147582697201017,EWC_Replay
