Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9745408067028758,0.9686464646464646
142,Random,0.9821984632226013,0.9801920301920303
201,Random,0.9819720601237842,0.9809510489510489
286,Random,0.9789614963580481,0.9493209013209013
135,Random,0.9811141846659088,0.9793473193473193
100,EWC_Replay,0.9669211022693781,0.9675710955710956
142,EWC_Replay,0.9799725485242727,0.9787785547785547
201,EWC_Replay,0.9807472106437625,0.9771250971250971
286,EWC_Replay,0.9785388446802241,0.9444009324009325
135,EWC_Replay,0.9828760894278136,0.9796021756021757
100,iCaRL,0.1631302345164414,0.4522288822288822
142,iCaRL,0.19970114521493829,0.37965279165279164
201,iCaRL,0.20755117679255605,0.25319169719169715
286,iCaRL,0.20232772093806572,0.2502459762459762
135,iCaRL,0.23731343522378004,0.4081525141525141
100,LUCIR,0.7162452191486675,0.4995848595848596
142,LUCIR,0.8757431350258937,0.7697857697857698
201,LUCIR,0.8743789608858575,0.7795981795981796
286,LUCIR,0.8763755631341839,0.5034965034965035
135,LUCIR,0.8782771883289124,0.7563374403374403
100,VAE_BBox,0.9899928550376826,0.99802886002886
142,VAE_BBox,0.9899928550376826,0.99802886002886
201,VAE_BBox,0.9899928550376826,0.99802886002886
286,VAE_BBox,0.9899928550376826,0.99802886002886
135,VAE_BBox,0.9899928550376826,0.99802886002886
100,VAE_Filter,0.9929646499094775,0.9980606060606061
142,VAE_Filter,0.9929646499094775,0.9980606060606061
201,VAE_Filter,0.9929646499094775,0.9980606060606061
286,VAE_Filter,0.9929646499094775,0.9980606060606061
135,VAE_Filter,0.9929646499094775,0.9980606060606061
100,VAE_GMM,0.9892587596311735,0.9990476190476191
142,VAE_GMM,0.9892587596311735,0.9990476190476191
201,VAE_GMM,0.9892587596311735,0.9990476190476191
286,VAE_GMM,0.9892587596311735,0.9990476190476191
135,VAE_GMM,0.9892587596311735,0.9990476190476191
