Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9920827448816532,0.3835264458311002,0.272680513543148,0.23405446873801297
393,Random,0.9916771084540517,0.4268560933802454,0.3207699169753434,0.27726889144610656
1547,Random,0.9916647668676182,0.46480885725141446,0.34644775047505444,0.299355581127733
6085,Random,0.9917849443892723,0.46822078717091803,0.3553292000857052,0.31382048331415413
175,Random,0.9913657010277676,0.3997687709828829,0.29717665772094587,0.25694284618335245
100,EWC_Replay,0.9917435103495735,0.3855516315983021,0.2745812895610997,0.24044112006137314
393,EWC_Replay,0.9919261594840895,0.42813293686013804,0.31176471442250087,0.26406214039125425
1547,EWC_Replay,0.9916919169906879,0.44888069425594546,0.3402843335002887,0.3034829305715381
6085,EWC_Replay,0.9917389796608167,0.4562479616881385,0.3688649156454091,0.3202032988108937
175,EWC_Replay,0.991336762028856,0.3977317671218479,0.28592197272254066,0.2508208668968162
100,iCaRL,0.9954557059311498,0.4599406152721494,0.3249357245376389,0.29870349060222473
393,iCaRL,0.9954715650415397,0.4588163898533036,0.36092591958388137,0.3211852704257767
1547,iCaRL,0.9953429751714504,0.44600421960107806,0.3670559276283044,0.3285999232834675
6085,iCaRL,0.9954263722882549,0.4517471106732335,0.37240199718344835,0.3056655159186804
175,iCaRL,0.9953442339743973,0.4651735000208639,0.33713182098535843,0.3016762562332182
100,LUCIR,0.995329709076025,0.4322420925408751,0.32009812373283764,0.28985040276179513
393,LUCIR,0.9958976475395499,0.45234292204277443,0.35203072310532263,0.2951400076716532
1547,LUCIR,0.9955831503912427,0.47187131682691486,0.36874435493959984,0.32484081319524355
6085,LUCIR,0.9952757511802958,0.4801641340181869,0.38305239974388894,0.3118527042577675
175,LUCIR,0.9953723466054815,0.4399565368360176,0.34100820305326773,0.2893287303413885
100,VAE_BBox,0.991532248294906,0.7668437791740864,0.4723483747365347,0.40302646720368235
393,VAE_BBox,0.991532248294906,0.7668437791740864,0.4723483747365347,0.40302646720368235
1547,VAE_BBox,0.991532248294906,0.7668437791740864,0.4723483747365347,0.40302646720368235
6085,VAE_BBox,0.991532248294906,0.7668437791740864,0.4723483747365347,0.40302646720368235
175,VAE_BBox,0.991532248294906,0.7668437791740864,0.4723483747365347,0.40302646720368235
100,VAE_Filter,0.9912590009704854,0.7559339705787345,0.46609495588359273,0.40506712696586106
393,VAE_Filter,0.9912590009704854,0.7559339705787345,0.46609495588359273,0.40506712696586106
1547,VAE_Filter,0.9912590009704854,0.7559339705787345,0.46609495588359273,0.40506712696586106
6085,VAE_Filter,0.9912590009704854,0.7559339705787345,0.46609495588359273,0.40506712696586106
175,VAE_Filter,0.9912590009704854,0.7559339705787345,0.46609495588359273,0.40506712696586106
100,VAE_GMM,0.9910946909782793,0.8525609013611675,0.5107773771022728,0.3973609512850019
393,VAE_GMM,0.9910946909782793,0.8525609013611675,0.5107773771022728,0.3973609512850019
1547,VAE_GMM,0.9910946909782793,0.8525609013611675,0.5107773771022728,0.3973609512850019
6085,VAE_GMM,0.9910946909782793,0.8525609013611675,0.5107773771022728,0.3973609512850019
175,VAE_GMM,0.9910946909782793,0.8525609013611675,0.5107773771022728,0.3973609512850019
