Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.19465525147193727,0.0998539703271532,0.07704637947282358
393,Random,0.252430581164869,0.15974944931252416,0.1296622109969355
1547,Random,0.3031582200263945,0.19375866402591418,0.1572213361449352
6085,Random,0.3090260479069769,0.20637309617351038,0.17552041620663938
175,Random,0.21568753385546965,0.13058627409829812,0.10488515215365134
100,EWC_Replay,0.19723829513009142,0.10222301090595264,0.0847925480963369
393,EWC_Replay,0.25439913187785995,0.14910698750023604,0.11350144791138812
1547,EWC_Replay,0.28376490728734366,0.18648072537967356,0.1623530802645228
6085,EWC_Replay,0.2928001639399592,0.2235453313894304,0.18344182295500433
175,EWC_Replay,0.21363767067698183,0.11651222708152216,0.09724036663632517
100,iCaRL,0.29722812429094214,0.16631104367804359,0.1559414402333293
393,iCaRL,0.30750609315904476,0.21337891835689884,0.1841435823497586
1547,iCaRL,0.2810468087096253,0.2200624284020561,0.1930050333612469
6085,iCaRL,0.2888985725785215,0.22931937691051635,0.16721690614079213
175,iCaRL,0.3074313829715771,0.18122014595566197,0.15926965743817556
100,LUCIR,0.2585564384272098,0.15878881454799684,0.14459629871616456
393,LUCIR,0.2838770156580142,0.19807556266530385,0.15064637721180454
1547,LUCIR,0.31258590947292403,0.21954592918343785,0.18761303451467543
6085,LUCIR,0.3230273983055579,0.23828865276386862,0.1728190055654774
175,LUCIR,0.2686934036035205,0.18439475431685784,0.1439415522305435
100,VAE_BBox,0.6978491616486685,0.3490406652130547,0.27965598884674614
393,VAE_BBox,0.6978491616486685,0.3490406652130547,0.27965598884674614
1547,VAE_BBox,0.6978491616486685,0.3490406652130547,0.27965598884674614
6085,VAE_BBox,0.6978491616486685,0.3490406652130547,0.27965598884674614
175,VAE_BBox,0.6978491616486685,0.3490406652130547,0.27965598884674614
100,VAE_Filter,0.6839495130820376,0.34104837566554574,0.2816058571325984
393,VAE_Filter,0.6839495130820376,0.34104837566554574,0.2816058571325984
1547,VAE_Filter,0.6839495130820376,0.34104837566554574,0.2816058571325984
6085,VAE_Filter,0.6839495130820376,0.34104837566554574,0.2816058571325984
175,VAE_Filter,0.6839495130820376,0.34104837566554574,0.2816058571325984
100,VAE_GMM,0.8078752065912936,0.39357744010203244,0.2716344000615621
393,VAE_GMM,0.8078752065912936,0.39357744010203244,0.2716344000615621
1547,VAE_GMM,0.8078752065912936,0.39357744010203244,0.2716344000615621
6085,VAE_GMM,0.8078752065912936,0.39357744010203244,0.2716344000615621
175,VAE_GMM,0.8078752065912936,0.39357744010203244,0.2716344000615621
