Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9968035923646416,0.587944652876559,0.40255498183209026
394,Random,0.9964321711748703,0.6190342011583259,0.44097915471409443
1550,Random,0.9970339099666364,0.6386817036462771,0.45135972461273666
6100,Random,0.9968373164083053,0.6629459506041759,0.46355326066169433
135,Random,0.9967514959422942,0.5935054652902296,0.41150124306750807
100,EWC_Replay,0.9970011800671446,0.5766684701139675,0.4076802447886785
394,EWC_Replay,0.9968518545696535,0.6115174066193501,0.43090457066360677
1550,EWC_Replay,0.9966670201572494,0.6367352045894886,0.4603136354943584
6100,EWC_Replay,0.9967387551932787,0.6576646293457098,0.4633849684452093
135,EWC_Replay,0.9969576581273264,0.5941392149329837,0.41657295850066933
100,iCaRL,0.9982996962834068,0.5846991054350095,0.3931688659399502
394,iCaRL,0.9984568696759694,0.6157286870925834,0.4259590743928093
1550,iCaRL,0.9983482619789121,0.6344054877577153,0.4381640849110728
6100,iCaRL,0.9982045276522047,0.6410566079567842,0.4405163511187607
135,iCaRL,0.9983515556112273,0.5880289258584186,0.39933448078026385
100,LUCIR,0.9986748563412935,0.6429758558329867,0.4434232166762287
394,LUCIR,0.998926987017789,0.6349709191923801,0.45792312105565114
1550,LUCIR,0.9988030274293856,0.6449478417763338,0.4576286096768024
6100,LUCIR,0.9985254493168619,0.6603230698996254,0.4756588257793076
135,LUCIR,0.9982624465145058,0.6235921781234484,0.44983744501816786
100,VAE_BBox,0.9965041856541637,0.8567089157944757,0.6452285331803403
394,VAE_BBox,0.9965041856541637,0.8567089157944757,0.6452285331803403
1550,VAE_BBox,0.9965041856541637,0.8567089157944757,0.6452285331803403
6100,VAE_BBox,0.9965041856541637,0.8567089157944757,0.6452285331803403
135,VAE_BBox,0.9965041856541637,0.8567089157944757,0.6452285331803403
100,VAE_Filter,0.9965373633530665,0.8621366133122907,0.6521591126410403
394,VAE_Filter,0.9965373633530665,0.8621366133122907,0.6521591126410403
1550,VAE_Filter,0.9965373633530665,0.8621366133122907,0.6521591126410403
6100,VAE_Filter,0.9965373633530665,0.8621366133122907,0.6521591126410403
135,VAE_Filter,0.9965373633530665,0.8621366133122907,0.6521591126410403
100,VAE_GMM,0.9967239237277147,0.9328902617991383,0.745473321858864
394,VAE_GMM,0.9967239237277147,0.9328902617991383,0.745473321858864
1550,VAE_GMM,0.9967239237277147,0.9328902617991383,0.745473321858864
6100,VAE_GMM,0.9967239237277147,0.9328902617991383,0.745473321858864
135,VAE_GMM,0.9967239237277147,0.9328902617991383,0.745473321858864
