Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.2277155449539008,0.1253341108977941,0.08454055792503727,0.07286674862162822
393,Random,0.305529356748742,0.2082360636021626,0.13591034837845833,0.12160959280804286
1547,Random,0.4176758139466141,0.2510271968638245,0.18543419911568676,0.14591319893803123
6085,Random,0.39672686132450447,0.27419208197278266,0.19996581728234145,0.1699543790879395
215,Random,0.3183454873065567,0.18284438118164967,0.1094946553730026,0.08914594729610656
100,EWC_Replay,0.23342527709594643,0.14697442568027533,0.09288096527083617,0.07232889409503149
393,EWC_Replay,0.34232592058221606,0.204068131913274,0.14027289885681687,0.11985332903116709
1547,EWC_Replay,0.40263808927354805,0.26682416287927585,0.19487605171365865,0.15012196573550918
6085,EWC_Replay,0.4080380933249889,0.2782079711121529,0.21808487532926657,0.17251586145529496
215,EWC_Replay,0.31484832579297684,0.17312417392139479,0.10899176507617904,0.10154484322955683
100,iCaRL,0.3342582227336141,0.18180050666604125,0.13209606348910866,0.12286523340100218
393,iCaRL,0.37488948032422525,0.24823022109278775,0.18692019870532456,0.17552098047524603
1547,iCaRL,0.38170101160889114,0.2623184907027109,0.22080145219657327,0.16990260508231753
6085,iCaRL,0.41900360312332613,0.2744630524591801,0.2132272106371275,0.1619068612590316
215,iCaRL,0.3602248100617158,0.22334682381215806,0.1732448269551267,0.14413836224596285
100,LUCIR,0.3580040540245165,0.2557578829548756,0.16732113882547056,0.13257623794975526
393,LUCIR,0.4094589281820132,0.2503938749016861,0.1814145751595864,0.16662880267767222
1547,LUCIR,0.4725552360202402,0.28499760948163105,0.21748142308539725,0.18536713307319505
6085,LUCIR,0.45638538836971837,0.2800023220120762,0.22149443377360004,0.18840083976589253
215,LUCIR,0.34243030340337044,0.23346112507473393,0.17392206715793276,0.15267358188709
100,VAE_BBox,0.8677498065486905,0.4771960303167508,0.3454700238792721,0.2997430494226141
393,VAE_BBox,0.8677498065486905,0.4771960303167508,0.3454700238792721,0.2997430494226141
1547,VAE_BBox,0.8677498065486905,0.4771960303167508,0.3454700238792721,0.2997430494226141
6085,VAE_BBox,0.8677498065486905,0.4771960303167508,0.3454700238792721,0.2997430494226141
215,VAE_BBox,0.8677498065486905,0.4771960303167508,0.3454700238792721,0.2997430494226141
100,VAE_Filter,0.8648352428040718,0.48786841567208616,0.3707974275752761,0.29680368292606385
393,VAE_Filter,0.8648352428040718,0.48786841567208616,0.3707974275752761,0.29680368292606385
1547,VAE_Filter,0.8648352428040718,0.48786841567208616,0.3707974275752761,0.29680368292606385
6085,VAE_Filter,0.8648352428040718,0.48786841567208616,0.3707974275752761,0.29680368292606385
215,VAE_Filter,0.8648352428040718,0.48786841567208616,0.3707974275752761,0.29680368292606385
100,VAE_GMM,0.8326573264976285,0.4906472224310697,0.33099430133733726,0.2751121394223658
393,VAE_GMM,0.8326573264976285,0.4906472224310697,0.33099430133733726,0.2751121394223658
1547,VAE_GMM,0.8326573264976285,0.4906472224310697,0.33099430133733726,0.2751121394223658
6085,VAE_GMM,0.8326573264976285,0.4906472224310697,0.33099430133733726,0.2751121394223658
215,VAE_GMM,0.8326573264976285,0.4906472224310697,0.33099430133733726,0.2751121394223658
