Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.9394805580908349,0.4698710092276391,0.3597175361910388,0.32795773532470196,0.30303424360641523
300,Random,0.9415385087880449,0.4958896288546686,0.4102821847453264,0.3449279917169917,0.32336367576939745
898,Random,0.9392883979071492,0.5866624592966477,0.43827466172380747,0.368059512930292,0.3316428261811877
2692,Random,0.9425358901874087,0.5553152766806597,0.47030998520829465,0.393563494603299,0.3424360641525791
215,Random,0.9433806664250703,0.5538963388861422,0.40296725047673443,0.36685421209699914,0.31140008669267444
100,EWC_Replay,0.9418401234352362,0.4989947600274469,0.3772411046131015,0.32186504039862573,0.2891200693541396
300,EWC_Replay,0.9404152095569229,0.5700016245562145,0.4333856238113591,0.3639710616489112,0.3274815778066753
898,EWC_Replay,0.9429034629561024,0.6054740094894673,0.4494537336233547,0.3897676124967611,0.33381014304291284
2692,EWC_Replay,0.9399134180972869,0.5412377657611235,0.45208614043551265,0.37534110766151535,0.3484612050281751
215,EWC_Replay,0.9396440669551226,0.5152488014575184,0.3966503130826513,0.3177006220998797,0.3261378413524057
100,iCaRL,0.9495061863402993,0.481223822361201,0.3555540012148877,0.2940721870642792,0.2557433896835717
300,iCaRL,0.952141734985762,0.5067809009943764,0.3812764339817833,0.2763877683487518,0.2634156913740789
898,iCaRL,0.9500704602578058,0.5110458752488035,0.3218991501834903,0.2846079190408757,0.26441265713047246
2692,iCaRL,0.951688248498188,0.5186139970909768,0.3398522612678804,0.2835794263250805,0.2439098396185522
215,iCaRL,0.948418907776818,0.5337401658694724,0.39321551676445987,0.3146223747950133,0.28439531859557865
100,LUCIR,0.9519462375887219,0.5440280251346419,0.4315053151815599,0.382746793105215,0.323320329432163
300,LUCIR,0.9521086100812696,0.5522874631430221,0.4348613804811656,0.3720081848423019,0.3111400086692674
898,LUCIR,0.9514985763555696,0.5800834733417292,0.45511345154349375,0.37769732865642397,0.30351105331599476
2692,LUCIR,0.9524709470803426,0.5526109195415876,0.44773427895207196,0.36629117560611524,0.31400086692674467
215,LUCIR,0.9487489857219747,0.5106915621190041,0.39743758276437086,0.34085227403325874,0.31200693541395746
100,VAE_BBox,0.94304183206518,0.6964599997255337,0.4795259814549048,0.38508600043178387,0.35592544429995665
300,VAE_BBox,0.94304183206518,0.6964599997255337,0.4795259814549048,0.38508600043178387,0.35592544429995665
898,VAE_BBox,0.94304183206518,0.6964599997255337,0.4795259814549048,0.38508600043178387,0.35592544429995665
2692,VAE_BBox,0.94304183206518,0.6964599997255337,0.4795259814549048,0.38508600043178387,0.35592544429995665
215,VAE_BBox,0.94304183206518,0.6964599997255337,0.4795259814549048,0.38508600043178387,0.35592544429995665
100,VAE_Filter,0.9431460876939666,0.6880585188294802,0.4940271681133594,0.3772861421876384,0.3448374512353706
300,VAE_Filter,0.9431460876939666,0.6880585188294802,0.4940271681133594,0.3772861421876384,0.3448374512353706
898,VAE_Filter,0.9431460876939666,0.6880585188294802,0.4940271681133594,0.3772861421876384,0.3448374512353706
2692,VAE_Filter,0.9431460876939666,0.6880585188294802,0.4940271681133594,0.3772861421876384,0.3448374512353706
215,VAE_Filter,0.9431460876939666,0.6880585188294802,0.4940271681133594,0.3772861421876384,0.3448374512353706
100,VAE_GMM,0.9426140935875477,0.8264811732397873,0.6636459856208862,0.5389033404493984,0.46896402254009534
300,VAE_GMM,0.9426140935875477,0.8264811732397873,0.6636459856208862,0.5389033404493984,0.46896402254009534
898,VAE_GMM,0.9426140935875477,0.8264811732397873,0.6636459856208862,0.5389033404493984,0.46896402254009534
2692,VAE_GMM,0.9426140935875477,0.8264811732397873,0.6636459856208862,0.5389033404493984,0.46896402254009534
215,VAE_GMM,0.9426140935875477,0.8264811732397873,0.6636459856208862,0.5389033404493984,0.46896402254009534
