Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.34453563300811074,0.24518159797646494,0.21742174822122295,0.18685255468418852
300,Random,0.3791580747874732,0.30399936198653915,0.23914018362403702,0.2123700066381802
898,Random,0.49579573067280047,0.3389248185846775,0.26922713763619566,0.22879522737803035
2692,Random,0.46522099798776034,0.38335128595353457,0.30121606962422987,0.24681934889053236
215,Random,0.45181724082136354,0.2960479758373515,0.2659523321662401,0.1986993167977095
100,EWC_Replay,0.38377387032366195,0.2663456426895977,0.21280480160416376,0.17060067394835451
300,EWC_Replay,0.4697036649579505,0.3336680081579356,0.26138234492303025,0.2177274773849576
898,EWC_Replay,0.518545682234508,0.3526250695348245,0.29437160427974357,0.22885917171038145
2692,EWC_Replay,0.4447544514517296,0.3639522193227175,0.28075786772188793,0.2551871767757751
215,EWC_Replay,0.4050296703628834,0.28981684269745206,0.20826788341564154,0.2161644765594273
100,iCaRL,0.3713233641243369,0.24230678157207564,0.18297217076649208,0.1366421644351446
300,iCaRL,0.4182678040398134,0.2814771865517144,0.17402589238698488,0.14922108170654505
898,iCaRL,0.42079554855695017,0.20877670858238653,0.17513193792359766,0.16331686000732967
2692,iCaRL,0.44270406519046973,0.2547003686279962,0.1842578744195502,0.1411007847251432
215,iCaRL,0.44112039986265683,0.2946525090784707,0.20907476567296654,0.17076197273184965
100,LUCIR,0.44206478144794625,0.3287874051708536,0.28493466464886846,0.21167182889758512
300,LUCIR,0.45728162768255237,0.33807943931976747,0.27368101397006156,0.20134477445951643
898,LUCIR,0.49399598432794156,0.3653145810822993,0.28405863596735864,0.2059001846334231
2692,LUCIR,0.47041834014240264,0.38415566512815796,0.28702155516342115,0.22412857577285078
215,LUCIR,0.4061910461339205,0.292942674486426,0.23636841138436662,0.20160159775025666
100,VAE_BBox,0.6266753625054448,0.38392563876566543,0.28325376304612987,0.25101757262521035
300,VAE_BBox,0.6266753625054448,0.38392563876566543,0.28325376304612987,0.25101757262521035
898,VAE_BBox,0.6266753625054448,0.38392563876566543,0.28325376304612987,0.25101757262521035
2692,VAE_BBox,0.6266753625054448,0.38392563876566543,0.28325376304612987,0.25101757262521035
215,VAE_BBox,0.6266753625054448,0.38392563876566543,0.28325376304612987,0.25101757262521035
100,VAE_Filter,0.6167639781360494,0.4009739531231171,0.2756021502659174,0.23892834465299473
300,VAE_Filter,0.6167639781360494,0.4009739531231171,0.2756021502659174,0.23892834465299473
898,VAE_Filter,0.6167639781360494,0.4009739531231171,0.2756021502659174,0.23892834465299473
2692,VAE_Filter,0.6167639781360494,0.4009739531231171,0.2756021502659174,0.23892834465299473
215,VAE_Filter,0.6167639781360494,0.4009739531231171,0.2756021502659174,0.23892834465299473
100,VAE_GMM,0.7878923192340502,0.6042327565350091,0.4620713828110148,0.3825150974555496
300,VAE_GMM,0.7878923192340502,0.6042327565350091,0.4620713828110148,0.3825150974555496
898,VAE_GMM,0.7878923192340502,0.6042327565350091,0.4620713828110148,0.3825150974555496
2692,VAE_GMM,0.7878923192340502,0.6042327565350091,0.4620713828110148,0.3825150974555496
215,VAE_GMM,0.7878923192340502,0.6042327565350091,0.4620713828110148,0.3825150974555496
