method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_BBox,100,48.43509703930867,145.30529111792603,46.42276873183016,139.26830619549048,284.5735973134165
VAE_Filter,100,49.672355848145415,149.01706754443632,47.3022735544388,141.90682066331638,290.9238882077527
VAE_GMM,100,61.881329753133855,185.64398925940154,57.66859630588416,173.00578891765244,358.649778177054
VAE_BBox,394,48.43509703930867,145.30529111792603,46.42276873183016,139.26830619549048,284.5735973134165
VAE_Filter,394,49.672355848145415,149.01706754443632,47.3022735544388,141.90682066331638,290.9238882077527
VAE_GMM,394,61.881329753133855,185.64398925940154,57.66859630588416,173.00578891765244,358.649778177054
VAE_BBox,1550,48.43509703930867,145.30529111792603,46.42276873183016,139.26830619549048,284.5735973134165
VAE_Filter,1550,49.672355848145415,149.01706754443632,47.3022735544388,141.90682066331638,290.9238882077527
VAE_GMM,1550,61.881329753133855,185.64398925940154,57.66859630588416,173.00578891765244,358.649778177054
VAE_BBox,6100,48.43509703930867,145.30529111792603,46.42276873183016,139.26830619549048,284.5735973134165
VAE_Filter,6100,49.672355848145415,149.01706754443632,47.3022735544388,141.90682066331638,290.9238882077527
VAE_GMM,6100,61.881329753133855,185.64398925940154,57.66859630588416,173.00578891765244,358.649778177054
VAE_BBox,135,48.43509703930867,145.30529111792603,46.42276873183016,139.26830619549048,284.5735973134165
VAE_Filter,135,49.672355848145415,149.01706754443632,47.3022735544388,141.90682066331638,290.9238882077527
VAE_GMM,135,61.881329753133855,185.64398925940154,57.66859630588416,173.00578891765244,358.649778177054
EWC_Replay,100,4.830041294934022,14.490123884802063,0.10839884144564467,0.3251965243369341,14.815320409138998
EWC_Replay,135,4.889332307767537,14.66799692330261,0.11525134665270642,0.3457540399581194,15.01375096326073
EWC_Replay,394,4.9721221346822055,14.916366404046613,0.12762512326240535,0.38287536978721615,15.29924177383383
EWC_Replay,1550,5.461084271992246,16.38325281597674,0.19072157230366155,0.5721647169109848,16.955417532887726
EWC_Replay,6100,6.114522929855933,18.343568789567797,0.23162253021366067,0.694867590640982,19.03843638020878
LUCIR,100,8.539946801563104,25.619840404689313,3.41113579781519,10.233407393445571,35.85324779813489
LUCIR,135,11.274545076946833,33.823635230840495,3.3300882225711312,9.990264667713394,43.813899898553885
LUCIR,394,8.478457318743072,25.43537195622921,4.134371776564254,12.403115329692762,37.83848728592197
LUCIR,1550,9.358085697657533,28.074257092972594,7.591369080720125,22.774107242160373,50.84836433513297
LUCIR,6100,10.815842821848474,32.44752846554543,14.091073821836876,42.27322146551062,74.72074993105605
Random,100,2.920714600417349,8.762143801252048,0.11787133062051398,0.3536139918615421,9.11575779311359
Random,135,2.929349623223146,8.788048869669439,0.11207360285851686,0.3362208085755507,9.124269678244989
Random,394,3.017734209377733,9.053202628133198,0.13219342141929596,0.39658026425788795,9.449782892391086
Random,1550,3.2498897430687044,9.749669229206113,0.19260475536187488,0.5778142660856247,10.327483495291737
Random,6100,3.5706526380922234,10.71195791427667,0.23105658391490574,0.6931697517447174,11.405127666021388
iCaRL,100,5.764519058184492,17.293557174553474,3.611392871952719,10.834178615858157,28.12773579041163
iCaRL,135,9.25305914308462,27.759177429253857,3.557084788829088,10.671254366487265,38.43043179574112
iCaRL,394,6.051598163839016,18.15479449151705,4.326642477106717,12.979927431320153,31.1347219228372
iCaRL,1550,6.726251218829442,20.178753656488325,7.791788713220093,23.37536613966028,43.554119796148605
iCaRL,6100,7.644673902400666,22.934021707201996,14.279193948997806,42.837581846993416,65.77160355419541
