Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9963894890935208,0.6237168658632498,0.2684388185654008
393,Random,0.9965457177229179,0.6465209539668046,0.29100882240122744
1547,Random,0.9970669193902989,0.663335897027761,0.32838511699271183
6085,Random,0.9966184100613407,0.6610375315071951,0.33887610280015334
135,Random,0.9964945783961267,0.6254228825801927,0.2713271960107403
100,EWC_Replay,0.9967133663909458,0.6270671419610118,0.2716417337936325
393,EWC_Replay,0.9965870436751503,0.6512175773488631,0.30096279248177976
1547,EWC_Replay,0.996974546356402,0.658875643604292,0.31606060606060604
6085,EWC_Replay,0.996801815255422,0.6648663811732602,0.3329152282316839
135,EWC_Replay,0.9968871049153875,0.6326384545623995,0.27511315688530874
100,iCaRL,0.9978765673491551,0.6536986965545951,0.3146758726505562
393,iCaRL,0.9977230593010389,0.6631060347542483,0.3239662447257384
1547,iCaRL,0.9979725197061253,0.674562499834301,0.33153049482163405
6085,iCaRL,0.9980359535875984,0.6738768517810054,0.3200575373993095
135,iCaRL,0.9974922370764516,0.6597984232909694,0.3198388952819332
100,LUCIR,0.9980305402578199,0.6831751497524625,0.3072688914461066
393,LUCIR,0.9983649343345218,0.6749753446935016,0.3168507863444571
1547,LUCIR,0.9982829983188485,0.6677856700167841,0.3397583429228998
6085,LUCIR,0.9983185024317967,0.669812745299962,0.33062523973916375
135,LUCIR,0.9981136189978906,0.6672066954530121,0.3047487533563482
100,VAE_BBox,0.9970383225443695,0.9035629494405302,0.5603644035289606
393,VAE_BBox,0.9970383225443695,0.9035629494405302,0.5603644035289606
1547,VAE_BBox,0.9970383225443695,0.9035629494405302,0.5603644035289606
6085,VAE_BBox,0.9970383225443695,0.9035629494405302,0.5603644035289606
135,VAE_BBox,0.9970383225443695,0.9035629494405302,0.5603644035289606
100,VAE_Filter,0.9966272045560719,0.9043074328522447,0.564656693517453
393,VAE_Filter,0.9966272045560719,0.9043074328522447,0.564656693517453
1547,VAE_Filter,0.9966272045560719,0.9043074328522447,0.564656693517453
6085,VAE_Filter,0.9966272045560719,0.9043074328522447,0.564656693517453
135,VAE_Filter,0.9966272045560719,0.9043074328522447,0.564656693517453
100,VAE_GMM,0.9964164849875481,0.9217095363827248,0.6754852320675105
393,VAE_GMM,0.9964164849875481,0.9217095363827248,0.6754852320675105
1547,VAE_GMM,0.9964164849875481,0.9217095363827248,0.6754852320675105
6085,VAE_GMM,0.9964164849875481,0.9217095363827248,0.6754852320675105
135,VAE_GMM,0.9964164849875481,0.9217095363827248,0.6754852320675105
