dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
hhar,21,1, ce_ewc_random,none, none,0,100,4.239142080768943,12.717426242306828,0.1136256784614589,0.3408770353843768
hhar,21,1, ce_ewc_random,none, none,0,393,4.527722831505041,13.58316849451512,0.1339784486633207,0.4019353459899624
hhar,21,1, ce_ewc_random,none, none,0,1547,5.056096120565025,15.168288361695078,0.1937972458148444,0.5813917374445332
hhar,21,1, ce_ewc_random,none, none,0,6085,5.659560248969741,16.97868074690923,0.2523495431161588,0.7570486293484767
hhar,21,1, ce_ewc_random,none, none,0,135,4.561302367680602,13.683907103041808,0.1202983000212245,0.3608949000636736
hhar,21,1, ce_ewc_random,none, none,1,100,3.2962493350522384,9.888748005156716,0.1111452679667207,0.3334358039001623
hhar,21,1, ce_ewc_random,none, none,1,393,3.759921989858978,11.279765969576935,0.1360601044156485,0.4081803132469455
hhar,21,1, ce_ewc_random,none, none,1,1547,4.405354488020142,13.216063464060426,0.1953446532151214,0.586033959645364
hhar,21,1, ce_ewc_random,none, none,1,6085,5.369387071082989,16.10816121324897,0.2560296757974558,0.7680890273923675
hhar,21,1, ce_ewc_random,none, none,1,135,4.5046467759543,13.5139403278629,0.1153363668256335,0.3460091004769007
hhar,21,1, ce_ewc_random,none, none,2,100,4.347441468760369,13.042324406281114,0.1119254493878947,0.3357763481636842
hhar,21,1, ce_ewc_random,none, none,2,393,4.549509904823368,13.648529714470108,0.1319612627642022,0.3958837882926067
hhar,21,1, ce_ewc_random,none, none,2,1547,5.050784137196562,15.152352411589687,0.1965442595106583,0.5896327785319753
hhar,21,1, ce_ewc_random,none, none,2,6085,5.719146699510101,17.1574400985303,0.2574201481623782,0.7722604444871346
hhar,21,1, ce_ewc_random,none, none,2,135,4.616556601184939,13.849669803554812,0.1264175145162476,0.3792525435487429
hhar,21,1, ce_ewc_random,none, none,3,100,4.308364841341972,12.925094524025916,0.1126411492211951,0.3379234476635853
hhar,21,1, ce_ewc_random,none, none,3,393,4.175882208802634,12.527646626407902,0.1375906848038236,0.4127720544114709
hhar,21,1, ce_ewc_random,none, none,3,1547,4.65073957487389,13.952218724621666,0.1963250484731462,0.5889751454194386
hhar,21,1, ce_ewc_random,none, none,3,6085,5.638369609819106,16.915108829457314,0.2540751857476102,0.7622255572428306
hhar,21,1, ce_ewc_random,none, none,3,135,4.438526673283842,13.315580019851526,0.1166986025042004,0.3500958075126012
hhar,21,1, ce_ewc_random,none, none,4,100,3.808718961146142,11.426156883438429,0.1187030463169018,0.3561091389507055
hhar,21,1, ce_ewc_random,none, none,4,393,3.905919375974272,11.717758127922814,0.1358507044820322,0.4075521134460966
hhar,21,1, ce_ewc_random,none, none,4,1547,4.387364407490801,13.162093222472404,0.1977677377423754,0.5933032132271263
hhar,21,1, ce_ewc_random,none, none,4,6085,5.111784204788921,15.33535261436676,0.2575738939353161,0.7727216818059485
hhar,21,1, ce_ewc_random,none, none,4,135,4.59263533204794,13.77790599614382,0.1188929178648524,0.3566787535945574
hhar,21,1, ce_random,none, none,0,100,2.918662612885236,8.75598783865571,0.1297789549248086,0.3893368647744258
hhar,21,1, ce_random,none, none,0,393,2.9578767588982973,8.873630276694893,0.1422781521040532,0.4268344563121597
hhar,21,1, ce_random,none, none,0,1547,3.158322909432981,9.474968728298942,0.2006156520573077,0.6018469561719232
hhar,21,1, ce_random,none, none,0,6085,3.66081776564113,10.982453296923389,0.2606004024855792,0.7818012074567378
