dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,111,2, ce_ewc_random,none, none,0,100,0.6487151326611638,2.594860530644655,0.0295592186662058,0.1182368746648232
uci,111,2, ce_ewc_random,none, none,0,140,0.6435075566638261,2.5740302266553043,0.0383590159937739,0.1534360639750957
uci,111,2, ce_ewc_random,none, none,0,196,0.681212012283504,2.724848049134016,0.0389529422546426,0.1558117690185705
uci,111,2, ce_ewc_random,none, none,0,274,0.6950539573871841,2.7802158295487365,0.0366591264416153,0.1466365057664612
uci,111,2, ce_ewc_random,none, none,0,175,0.7028276615776121,2.8113106463104485,0.0240494685868422,0.0961978743473688
uci,111,2, ce_ewc_random,none, none,1,100,0.6091625639547904,2.4366502558191616,0.0252477823756635,0.100991129502654
uci,111,2, ce_ewc_random,none, none,1,140,0.6146188025828451,2.4584752103313803,0.0309583311434835,0.123833324573934
uci,111,2, ce_ewc_random,none, none,1,196,0.6656938134589129,2.6627752538356515,0.0314016517665651,0.1256066070662604
uci,111,2, ce_ewc_random,none, none,1,274,0.6701488486723974,2.6805953946895897,0.0318154066878681,0.1272616267514725
uci,111,2, ce_ewc_random,none, none,1,175,0.7342330361406009,2.9369321445624035,0.0239904095729192,0.0959616382916768
uci,111,2, ce_ewc_random,none, none,2,100,0.657931664896508,2.631726659586032,0.0241101479778687,0.0964405919114748
uci,111,2, ce_ewc_random,none, none,2,140,0.644246602912123,2.576986411648492,0.0259347672574222,0.1037390690296888
uci,111,2, ce_ewc_random,none, none,2,196,0.6992382860535549,2.7969531442142195,0.0295734398377438,0.1182937593509753
uci,111,2, ce_ewc_random,none, none,2,274,0.7381843883311376,2.9527375533245506,0.0309239382001881,0.1236957528007527
uci,111,2, ce_ewc_random,none, none,2,175,0.7474162043693166,2.989664817477266,0.0238744460046291,0.0954977840185165
uci,111,2, ce_ewc_random,none, none,3,100,0.7228008380780617,2.891203352312247,0.0507834756436447,0.2031339025745789
uci,111,2, ce_ewc_random,none, none,3,140,0.7036624856603643,2.814649942641457,0.0644574086802701,0.2578296347210804
uci,111,2, ce_ewc_random,none, none,3,196,0.7216712773053182,2.886685109221273,0.0604669857666724,0.2418679430666897
uci,111,2, ce_ewc_random,none, none,3,274,0.7224494931132843,2.8897979724531373,0.0600502429685244,0.2402009718740979
uci,111,2, ce_ewc_random,none, none,3,175,0.7161085898367067,2.8644343593468267,0.0250062958958248,0.1000251835832993
uci,111,2, ce_ewc_random,none, none,4,100,0.6376444130515059,2.5505776522060235,0.1001624767358104,0.4006499069432417
uci,111,2, ce_ewc_random,none, none,4,140,0.6460878746584058,2.584351498633623,0.0694257815834134,0.2777031263336539
uci,111,2, ce_ewc_random,none, none,4,196,0.67522578706137,2.70090314824548,0.0606967020986808,0.2427868083947234
uci,111,2, ce_ewc_random,none, none,4,274,0.6915229294293871,2.7660917177175484,0.0555932184914127,0.2223728739656508
uci,111,2, ce_ewc_random,none, none,4,175,0.6620888293720781,2.6483553174883125,0.024023697587351,0.096094790349404
uci,111,2, ce_random,none, none,0,100,0.4462168171691398,1.7848672686765592,0.045985572785139,0.1839422911405563
uci,111,2, ce_random,none, none,0,140,0.4425170119230946,1.7700680476923785,0.0536803474960227,0.2147213899840911
uci,111,2, ce_random,none, none,0,196,0.4443000090205007,1.7772000360820028,0.0487275771486262,0.194910308594505
uci,111,2, ce_random,none, none,0,274,0.4467006507484863,1.7868026029939452,0.0442215589961657,0.1768862359846631
uci,111,2, ce_random,none, none,0,175,0.4334539088731011,1.7338156354924044,0.0246718856506049,0.0986875426024198
uci,111,2, ce_random,none, none,1,100,0.4340304818935692,1.736121927574277,0.033305067444841,0.1332202697793642
uci,111,2, ce_random,none, none,1,140,0.4314050388367226,1.7256201553468904,0.0323792884281526,0.1295171537126104
uci,111,2, ce_random,none, none,1,196,0.4438261059009366,1.7753044236037463,0.0319116100772387,0.1276464403089549
uci,111,2, ce_random,none, none,1,274,0.4486956231373672,1.794782492549469,0.0315590625939269,0.1262362503757079
uci,111,2, ce_random,none, none,1,175,0.4380458644591272,1.7521834578365088,0.02431188604484,0.09724754417936
uci,111,2, ce_random,none, none,2,100,0.4305552264365057,1.722220905746023,0.032429113642623,0.1297164545704921
uci,111,2, ce_random,none, none,2,140,0.4162099896930158,1.6648399587720633,0.0335816446070869,0.1343265784283479
uci,111,2, ce_random,none, none,2,196,0.4288657800294458,1.7154631201177837,0.032469196534819,0.1298767861392762
uci,111,2, ce_random,none, none,2,274,0.4417896291008219,1.7671585164032877,0.031911335613889,0.127645342455556
