Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9296397117419253,0.6548654827421312,0.4760072610326096,0.20333333333333328
237,Random,0.9328697583228801,0.666152884801,0.504778113931521,0.22824561403508767
562,Random,0.9239728190188159,0.6605525025442602,0.49618478997959437,0.21999999999999995
1332,Random,0.9268583174401386,0.6769665016210892,0.5005601462930496,0.2321929824561403
175,Random,0.9296520428588436,0.6308336400154867,0.4803525259442219,0.18719298245614033
100,EWC_Replay,0.9313508725757533,0.6638872901646403,0.47293367839032385,0.1971052631578947
237,EWC_Replay,0.932112642410996,0.6565005533418576,0.4899943353198653,0.20535087719298242
562,EWC_Replay,0.9303053293893514,0.6569053706941527,0.512485303919824,0.21982456140350873
1332,EWC_Replay,0.9309595421163304,0.6758377285301242,0.5190061486559754,0.2252631578947368
175,EWC_Replay,0.9291967849579977,0.6666586232183995,0.475680917492273,0.20938596491228065
100,iCaRL,0.9333555784957073,0.4998620172396909,0.29371451144492233,0.2028070175438596
237,iCaRL,0.9323816283590733,0.439724547848695,0.21617146170842802,0.19043859649122802
562,iCaRL,0.9316410917319771,0.4090120682700375,0.1949436431532624,0.14561403508771925
1332,iCaRL,0.9335815041848222,0.4284934986709594,0.1922582769614534,0.1253508771929824
175,iCaRL,0.9339607279750823,0.49476731425321935,0.2352185369842677,0.1901754385964912
100,LUCIR,0.9350577731846307,0.49828869584643415,0.4122499694942204,0.22122807017543858
237,LUCIR,0.940291455346548,0.4952252997602813,0.4841151940238973,0.20149122807017542
562,LUCIR,0.9359850265811297,0.4841861088373564,0.4539929849575309,0.2258771929824561
1332,LUCIR,0.9361235103375706,0.4965714056823391,0.44489771608208634,0.2214912280701754
175,LUCIR,0.9406200696222916,0.5802829194102108,0.47386221706096865,0.2340350877192982
100,VAE_BBox,0.9327379385187254,0.8535530595964859,0.6596189783473179,0.4065964912280701
237,VAE_BBox,0.9327379385187254,0.8535530595964859,0.6596189783473179,0.4065964912280701
562,VAE_BBox,0.9327379385187254,0.8535530595964859,0.6596189783473179,0.4065964912280701
1332,VAE_BBox,0.9327379385187254,0.8535530595964859,0.6596189783473179,0.4065964912280701
175,VAE_BBox,0.9327379385187254,0.8535530595964859,0.6596189783473179,0.4065964912280701
100,VAE_Filter,0.929169914028566,0.8528627230404257,0.6492779027044305,0.394719298245614
237,VAE_Filter,0.929169914028566,0.8528627230404257,0.6492779027044305,0.394719298245614
562,VAE_Filter,0.929169914028566,0.8528627230404257,0.6492779027044305,0.394719298245614
1332,VAE_Filter,0.929169914028566,0.8528627230404257,0.6492779027044305,0.394719298245614
175,VAE_Filter,0.929169914028566,0.8528627230404257,0.6492779027044305,0.394719298245614
100,VAE_GMM,0.9288191253493656,0.9001484481470422,0.7797552158367599,0.5514912280701754
237,VAE_GMM,0.9288191253493656,0.9001484481470422,0.7797552158367599,0.5514912280701754
562,VAE_GMM,0.9288191253493656,0.9001484481470422,0.7797552158367599,0.5514912280701754
1332,VAE_GMM,0.9288191253493656,0.9001484481470422,0.7797552158367599,0.5514912280701754
175,VAE_GMM,0.9288191253493656,0.9001484481470422,0.7797552158367599,0.5514912280701754
