dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
realworld,211,1, ce_ewc_random,none, none,0,100,1.9305849744317432,7.722339897726973,0.049271082598716,0.1970843303948641
realworld,211,1, ce_ewc_random,none, none,0,300,2.063103985770916,8.252415943083664,0.0641527974667648,0.2566111898670594
realworld,211,1, ce_ewc_random,none, none,0,898,2.2955016601727243,9.182006640690895,0.0834339500508374,0.3337358002033498
realworld,211,1, ce_ewc_random,none, none,0,2692,2.68256589989954,10.73026359959816,0.1158807594329118,0.4635230377316475
realworld,211,1, ce_ewc_random,none, none,0,175,2.0765115123863023,8.306046049545209,0.0642359647511815,0.256943859004726
realworld,211,1, ce_ewc_random,none, none,1,100,1.9299853664202,7.719941465680798,0.0541790887402991,0.2167163549611966
realworld,211,1, ce_ewc_random,none, none,1,300,2.0635210384459546,8.254084153783818,0.066289922936509,0.2651596917460362
realworld,211,1, ce_ewc_random,none, none,1,898,2.26126950374908,9.045078014996315,0.0861302501211563,0.3445210004846255
realworld,211,1, ce_ewc_random,none, none,1,2692,2.684629463637248,10.738517854548991,0.1173511907147864,0.4694047628591458
realworld,211,1, ce_ewc_random,none, none,1,175,2.0437276664888486,8.174910665955395,0.0597709901863709,0.2390839607454836
realworld,211,1, ce_ewc_random,none, none,2,100,1.938406331154208,7.75362532461683,0.0535044041772683,0.2140176167090733
realworld,211,1, ce_ewc_random,none, none,2,300,2.020664278588568,8.082657114354273,0.0676074496470391,0.2704297985881567
realworld,211,1, ce_ewc_random,none, none,2,898,2.232347120696472,8.929388482785887,0.0843038208679192,0.337215283471677
realworld,211,1, ce_ewc_random,none, none,2,2692,2.6338153056024263,10.535261222409703,0.1163571773329749,0.4654287093318999
realworld,211,1, ce_ewc_random,none, none,2,175,1.9983170439023523,7.99326817560941,0.0629621644038707,0.2518486576154828
realworld,211,1, ce_ewc_random,none, none,3,100,1.911464040571203,7.645856162284812,0.055766677763313,0.2230667110532522
realworld,211,1, ce_ewc_random,none, none,3,300,2.045875166309997,8.18350066523999,0.0694905731050918,0.2779622924203674
realworld,211,1, ce_ewc_random,none, none,3,898,2.27948010492449,9.11792041969796,0.0872811594046652,0.3491246376186609
realworld,211,1, ce_ewc_random,none, none,3,2692,2.6942698410712183,10.777079364284871,0.1196172952807198,0.4784691811228792
realworld,211,1, ce_ewc_random,none, none,3,175,1.7529044829852258,7.011617931940903,0.061670613149181,0.246682452596724
realworld,211,1, ce_ewc_random,none, none,4,100,1.9648869921763736,7.859547968705495,0.0513300372598071,0.2053201490392287
realworld,211,1, ce_ewc_random,none, none,4,300,2.069225748612856,8.276902994451424,0.0692047184643646,0.2768188738574584
realworld,211,1, ce_ewc_random,none, none,4,898,2.292946189362556,9.171784757450222,0.0875005299742851,0.3500021198971404
realworld,211,1, ce_ewc_random,none, none,4,2692,2.720806240624128,10.88322496249651,0.1191761168030401,0.4767044672121604
realworld,211,1, ce_ewc_random,none, none,4,175,2.024118574243039,8.096474296972156,0.0657462946061665,0.2629851784246663
realworld,211,1, ce_random,none, none,0,100,1.2832304059527817,5.132921623811126,0.0588922693083683,0.2355690772334734
realworld,211,1, ce_random,none, none,0,300,1.3546750995175292,5.418700398070117,0.0695762787169466,0.2783051148677866
realworld,211,1, ce_random,none, none,0,898,1.478269087916447,5.913076351665788,0.0918347983310619,0.3673391933242479
realworld,211,1, ce_random,none, none,0,2692,1.685778030908356,6.743112123633424,0.1215611938387155,0.4862447753548622
realworld,211,1, ce_random,none, none,0,175,1.3154225817260643,5.261690326904257,0.0566350773132095,0.2265403092528383
realworld,211,1, ce_random,none, none,1,100,1.3161332497373224,5.2645329989492895,0.059935605029265,0.2397424201170603
realworld,211,1, ce_random,none, none,1,300,1.3726130987983196,5.490452395193278,0.0681978576661398,0.2727914306645592
realworld,211,1, ce_random,none, none,1,898,1.4891214290323356,5.956485716129342,0.0880416463129222,0.352166585251689
realworld,211,1, ce_random,none, none,1,2692,1.7071713475122428,6.828685390048971,0.1190559548170616,0.4762238192682465
realworld,211,1, ce_random,none, none,1,175,1.346078372040453,5.384313488161812,0.058297946715417,0.233191786861668
realworld,211,1, ce_random,none, none,2,100,1.3933652862596015,5.573461145038406,0.0593027907113234,0.2372111628452936
realworld,211,1, ce_random,none, none,2,300,1.4219723545170078,5.687889418068031,0.0681636169863244,0.2726544679452976
realworld,211,1, ce_random,none, none,2,898,1.5519806607729858,6.207922643091943,0.0866518890174726,0.3466075560698906
realworld,211,1, ce_random,none, none,2,2692,1.7679479803501938,7.071791921400775,0.1182843160660316,0.4731372642641266
realworld,211,1, ce_random,none, none,2,175,1.3653209149139005,5.461283659655601,0.0595709971617907,0.2382839886471629
realworld,211,1, ce_random,none, none,3,100,1.2452879300651452,4.981151720260581,0.0564765895406405,0.225906358162562
realworld,211,1, ce_random,none, none,3,300,1.316881518950686,5.267526075802744,0.067474259249866,0.269897036999464
realworld,211,1, ce_random,none, none,3,898,1.4359623018859162,5.743849207543665,0.0858023778431945,0.3432095113727781
realworld,211,1, ce_random,none, none,3,2692,1.66025204185086,6.64100816740344,0.1164614106683681,0.4658456426734725
realworld,211,1, ce_random,none, none,3,175,1.322678409020106,5.290713636080424,0.061869487996834,0.247477951987336
realworld,211,1, ce_random,none, none,4,100,1.3061266614124178,5.224506645649671,0.0620221936143934,0.2480887744575738
realworld,211,1, ce_random,none, none,4,300,1.3990516567137092,5.596206626854837,0.0752189321288218,0.3008757285152872
realworld,211,1, ce_random,none, none,4,898,1.5112913103981152,6.045165241592461,0.0914210899526046,0.3656843598104186
realworld,211,1, ce_random,none, none,4,2692,1.7104062295751643,6.841624918300658,0.1230562142872562,0.4922248571490248
realworld,211,1, ce_random,none, none,4,175,1.3445074561750516,5.378029824700207,0.0565796975201616,0.2263187900806466
realworld,211,1, kd_kldiv_icarl,none, none,0,100,2.1886638388658564,8.754655355463425,1.227406200735519,4.909624802942077
realworld,211,1, kd_kldiv_icarl,none, none,0,300,2.2294932055907943,8.917972822363177,1.308513195098688,5.2340527803947525
realworld,211,1, kd_kldiv_icarl,none, none,0,898,2.341650825800995,9.36660330320398,1.5319291035230789,6.127716414092316
realworld,211,1, kd_kldiv_icarl,none, none,0,2692,2.665154636038157,10.660618544152628,1.962125243704456,7.8485009748178225
realworld,211,1, kd_kldiv_icarl,none, none,0,175,3.053674286448707,12.214697145794828,1.1358770080842078,4.543508032336831
realworld,211,1, kd_kldiv_icarl,none, none,1,100,2.250507940848669,9.002031763394674,1.2329483115735154,4.9317932462940615
realworld,211,1, kd_kldiv_icarl,none, none,1,300,2.2114338748001803,8.845735499200721,1.3167683941312134,5.2670735765248535
realworld,211,1, kd_kldiv_icarl,none, none,1,898,2.317783729380204,9.271134917520817,1.5530938159053524,6.21237526362141
