Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9897213043297148,0.7379103854463829,0.44642424242424245
197,Random,0.9921592935445696,0.7485800483975363,0.45260606060606057
390,Random,0.9880292836080905,0.7686021138495457,0.4505151515151515
770,Random,0.9899663349084281,0.7672705628971637,0.46824242424242424
135,Random,0.9876524467397305,0.7297269171154194,0.447
100,EWC_Replay,0.9919798407521243,0.7297769417197516,0.4459090909090909
197,EWC_Replay,0.9893697076480752,0.7635668941455146,0.4494848484848485
390,EWC_Replay,0.9921879661268229,0.7651225787528453,0.4484242424242424
770,EWC_Replay,0.9895605881088937,0.768428176361765,0.4679090909090909
135,EWC_Replay,0.9863398731572189,0.7278821835076047,0.4461818181818182
100,iCaRL,0.9884098988936704,0.6465584320926427,0.39136363636363636
197,iCaRL,0.9906438170223254,0.6062223938234097,0.35396969696969693
390,iCaRL,0.9935195696222159,0.562143165866275,0.34775757575757565
770,iCaRL,0.9930987474518476,0.5606528814860388,0.305090909090909
135,iCaRL,0.9929844386914407,0.5694168421687974,0.37536363636363634
100,LUCIR,0.961477677676203,0.7727030670079251,0.492030303030303
197,LUCIR,0.9608676314338365,0.7714848732770726,0.4935454545454545
390,LUCIR,0.9615035404552162,0.7669775770475049,0.472060606060606
770,LUCIR,0.9640196015916828,0.778589816472697,0.5019393939393939
135,LUCIR,0.9550455212810715,0.7176365289479719,0.4934242424242424
100,VAE_BBox,0.9890430709011876,0.8343208875045973,0.620090909090909
197,VAE_BBox,0.9890430709011876,0.8343208875045973,0.620090909090909
390,VAE_BBox,0.9890430709011876,0.8343208875045973,0.620090909090909
770,VAE_BBox,0.9890430709011876,0.8343208875045973,0.620090909090909
135,VAE_BBox,0.9890430709011876,0.8343208875045973,0.620090909090909
100,VAE_Filter,0.992252646894355,0.838903390717,0.6496363636363636
197,VAE_Filter,0.992252646894355,0.838903390717,0.6496363636363636
390,VAE_Filter,0.992252646894355,0.838903390717,0.6496363636363636
770,VAE_Filter,0.992252646894355,0.838903390717,0.6496363636363636
135,VAE_Filter,0.992252646894355,0.838903390717,0.6496363636363636
100,VAE_GMM,0.9874369350608042,0.8845548425014779,0.758090909090909
197,VAE_GMM,0.9874369350608042,0.8845548425014779,0.758090909090909
390,VAE_GMM,0.9874369350608042,0.8845548425014779,0.758090909090909
770,VAE_GMM,0.9874369350608042,0.8845548425014779,0.758090909090909
135,VAE_GMM,0.9874369350608042,0.8845548425014779,0.758090909090909
