Exemplar_Size,Method,Task 2,Task 3
100,Random,0.4994283852063474,0.24265568070577845
195,Random,0.553463433976877,0.2932857966037084
379,Random,0.609018151850836,0.3193991551619446
737,Random,0.5967576259514835,0.35312827902916955
135,Random,0.506156973718362,0.2726849565719498
100,EWC_Replay,0.5290618606679686,0.25032277461906377
195,EWC_Replay,0.5650616533509225,0.2949054473334922
379,EWC_Replay,0.5778531143539429,0.31549323921839023
737,EWC_Replay,0.6153056395142236,0.35060038150826406
135,EWC_Replay,0.5176671177957536,0.2603400348682356
100,iCaRL,0.5804729760263582,0.281761800422238
195,iCaRL,0.6440450272848609,0.30935113726364016
379,iCaRL,0.7152080249007715,0.3096939074571755
737,iCaRL,0.7175939606064594,0.29849887703182676
135,iCaRL,0.6253580721157797,0.2650109920373167
100,LUCIR,0.7136455962208285,0.32545575025751977
195,LUCIR,0.7174379803819053,0.3390202248781238
379,LUCIR,0.7305745969660195,0.3854774173438204
737,LUCIR,0.7377666530444565,0.40825250152220444
135,LUCIR,0.6806774741861851,0.3242721819009327
100,VAE_BBox,0.6217163410430394,0.4523884765097938
195,VAE_BBox,0.6217163410430394,0.4523884765097938
379,VAE_BBox,0.6217163410430394,0.4523884765097938
737,VAE_BBox,0.6217163410430394,0.4523884765097938
135,VAE_BBox,0.6217163410430394,0.4523884765097938
100,VAE_Filter,0.6057475109822358,0.4317210164286977
195,VAE_Filter,0.6057475109822358,0.4317210164286977
379,VAE_Filter,0.6057475109822358,0.4317210164286977
737,VAE_Filter,0.6057475109822358,0.4317210164286977
135,VAE_Filter,0.6057475109822358,0.4317210164286977
100,VAE_GMM,0.6469779443092887,0.5119408788722203
195,VAE_GMM,0.6469779443092887,0.5119408788722203
379,VAE_GMM,0.6469779443092887,0.5119408788722203
737,VAE_GMM,0.6469779443092887,0.5119408788722203
135,VAE_GMM,0.6469779443092887,0.5119408788722203
