Exemplar_Size,Method,Task 2,Task 3
100,Random,0.2394707404014308,0.20568612311055112
303,Random,0.3169452392390856,0.23285451882437416
921,Random,0.34432617956860373,0.2694710172420571
2795,Random,0.4209313415384262,0.28155793291866266
135,Random,0.2755127279794449,0.20101505075059606
100,EWC_Replay,0.304609148582629,0.18628799957812311
303,EWC_Replay,0.34251341143851316,0.26014961008201315
921,EWC_Replay,0.38403780358609496,0.2926737133881941
2795,EWC_Replay,0.41914229975657646,0.313342346669809
135,EWC_Replay,0.26812178380767165,0.2131624021914723
100,iCaRL,0.4634516625237222,0.1851326077461767
303,iCaRL,0.46523614390288986,0.20582295513582058
921,iCaRL,0.5199428407839598,0.18283321197916572
2795,iCaRL,0.5121167969695414,0.15567048573031714
135,iCaRL,0.46662761035335937,0.188591377136814
100,LUCIR,0.35893309066247164,0.2431252196642391
303,LUCIR,0.5015734060447001,0.29370101166487494
921,LUCIR,0.48726138431877736,0.2891082425882636
2795,LUCIR,0.5199362673827863,0.3109713801252005
135,LUCIR,0.4380420705111223,0.2742211402674615
100,VAE_BBox,0.5755772200621557,0.4448633467576287
303,VAE_BBox,0.5755772200621557,0.4448633467576287
921,VAE_BBox,0.5755772200621557,0.4448633467576287
2795,VAE_BBox,0.5755772200621557,0.4448633467576287
135,VAE_BBox,0.5755772200621557,0.4448633467576287
100,VAE_Filter,0.5900935380564338,0.4498100834913536
303,VAE_Filter,0.5900935380564338,0.4498100834913536
921,VAE_Filter,0.5900935380564338,0.4498100834913536
2795,VAE_Filter,0.5900935380564338,0.4498100834913536
135,VAE_Filter,0.5900935380564338,0.4498100834913536
100,VAE_GMM,0.8496081254077554,0.6816046480348856
303,VAE_GMM,0.8496081254077554,0.6816046480348856
921,VAE_GMM,0.8496081254077554,0.6816046480348856
2795,VAE_GMM,0.8496081254077554,0.6816046480348856
135,VAE_GMM,0.8496081254077554,0.6816046480348856
