Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.977933388192162,0.606639249404988,0.41002506265664157
303,Random,0.9771267222869245,0.6453355395358585,0.42690058479532156
921,Random,0.9770344445235843,0.6551298614161621,0.45225563909774436
2795,Random,0.9748666626092677,0.6890754414377608,0.45994152046783626
135,Random,0.9784101214434036,0.6231716408883952,0.40459482038429406
100,EWC_Replay,0.9776583931420703,0.6458958692841498,0.39594820384294066
303,EWC_Replay,0.9777373725842472,0.6518615865715839,0.44615705931495403
921,EWC_Replay,0.9794753829255374,0.6748498470236969,0.46896407685881364
2795,EWC_Replay,0.9785195016924303,0.696258229831632,0.48203842940685043
135,EWC_Replay,0.9754893665038163,0.6259511370754136,0.4151629072681704
100,iCaRL,0.9806711866517134,0.6001839955740619,0.3848788638262322
303,iCaRL,0.9796144809169149,0.5823566933737259,0.3991228070175438
921,iCaRL,0.9802662364007884,0.539016287974251,0.37318295739348367
2795,iCaRL,0.9782407144771589,0.4467404978705128,0.35517961570593143
135,iCaRL,0.9800486313787633,0.5784631483298284,0.38308270676691725
100,LUCIR,0.979140491388732,0.6535391142115751,0.4350459482038429
303,LUCIR,0.9789867868993618,0.7219693204023836,0.4714285714285714
921,LUCIR,0.9808802735967633,0.6870450840263584,0.46558061821219715
2795,LUCIR,0.980728653066268,0.6989926919510877,0.47769423558897245
135,LUCIR,0.9816430014008282,0.6891826241426007,0.4576023391812865
100,VAE_BBox,0.9775261795655443,0.7735003498533906,0.5830743525480367
303,VAE_BBox,0.9775261795655443,0.7735003498533906,0.5830743525480367
921,VAE_BBox,0.9775261795655443,0.7735003498533906,0.5830743525480367
2795,VAE_BBox,0.9775261795655443,0.7735003498533906,0.5830743525480367
135,VAE_BBox,0.9775261795655443,0.7735003498533906,0.5830743525480367
100,VAE_Filter,0.9775069954993724,0.7798796746668996,0.5864411027568922
303,VAE_Filter,0.9775069954993724,0.7798796746668996,0.5864411027568922
921,VAE_Filter,0.9775069954993724,0.7798796746668996,0.5864411027568922
2795,VAE_Filter,0.9775069954993724,0.7798796746668996,0.5864411027568922
135,VAE_Filter,0.9775069954993724,0.7798796746668996,0.5864411027568922
100,VAE_GMM,0.9770164846087592,0.9102728149891726,0.7573934837092732
303,VAE_GMM,0.9770164846087592,0.9102728149891726,0.7573934837092732
921,VAE_GMM,0.9770164846087592,0.9102728149891726,0.7573934837092732
2795,VAE_GMM,0.9770164846087592,0.9102728149891726,0.7573934837092732
135,VAE_GMM,0.9770164846087592,0.9102728149891726,0.7573934837092732
