dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
pamap,33,2, ce_ewc_random,none, none,0,100,1.7852587887810336,5.355776366343101,0.0387262666391001,0.1161787999173005
pamap,33,2, ce_ewc_random,none, none,0,235,1.8860883853915664,5.658265156174699,0.04910205360502,0.1473061608150601
pamap,33,2, ce_ewc_random,none, none,0,554,2.032715136957942,6.098145410873824,0.0611711030343064,0.1835133091029193
pamap,33,2, ce_ewc_random,none, none,0,1303,2.155761876350476,6.467285629051427,0.0692018860226703,0.2076056580680112
pamap,33,2, ce_ewc_random,none, none,0,135,1.7580337241705923,5.274101172511776,0.0482528701631559,0.1447586104894677
pamap,33,2, ce_ewc_random,none, none,1,100,1.7610679189364116,5.283203756809234,0.0384036727663543,0.115211018299063
pamap,33,2, ce_ewc_random,none, none,1,235,1.9035900054499504,5.710770016349852,0.0482046897833546,0.1446140693500638
pamap,33,2, ce_ewc_random,none, none,1,554,2.050403054638041,6.151209163914124,0.0595735671343626,0.178720701403088
pamap,33,2, ce_ewc_random,none, none,1,1303,2.186548014823347,6.559644044470042,0.0675570112653076,0.202671033795923
pamap,33,2, ce_ewc_random,none, none,1,135,1.9469308091327544,5.840792427398265,0.0441863076140483,0.1325589228421449
pamap,33,2, ce_ewc_random,none, none,2,100,1.7404096387326715,5.221228916198015,0.0390166956517431,0.1170500869552294
pamap,33,2, ce_ewc_random,none, none,2,235,2.049120607268479,6.147361821805437,0.0558457433763477,0.1675372301290432
pamap,33,2, ce_ewc_random,none, none,2,554,2.202373681341609,6.607121044024825,0.067054201648743,0.2011626049462292
pamap,33,2, ce_ewc_random,none, none,2,1303,2.3097891434923645,6.929367430477092,0.0755581212540467,0.2266743637621402
pamap,33,2, ce_ewc_random,none, none,2,135,1.6985000017099083,5.095500005129725,0.0411858180330859,0.1235574540992578
pamap,33,2, ce_ewc_random,none, none,3,100,1.8334201568116744,5.500260470435023,0.0400432556453678,0.1201297669361035
pamap,33,2, ce_ewc_random,none, none,3,235,1.9791864926616365,5.937559477984905,0.0497450093842215,0.1492350281526645
pamap,33,2, ce_ewc_random,none, none,3,554,2.1266533862385493,6.379960158715646,0.060445959203773,0.1813378776113192
pamap,33,2, ce_ewc_random,none, none,3,1303,2.276105484976952,6.828316454930852,0.0674814229934579,0.2024442689803739
