Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9884824128576964,0.43797468354430374
393,Random,0.9882952681351446,0.45522439585730723
1547,Random,0.9882108300293316,0.46288837744533945
6085,Random,0.9877039765732277,0.4683199079401611
95,Random,0.9887659590077688,0.43690832374376676
100,EWC_Replay,0.9872588572327677,0.4427272727272727
393,EWC_Replay,0.9881066334569932,0.45749520521672415
1547,EWC_Replay,0.9880634036581188,0.4604449558879938
6085,EWC_Replay,0.9879038601650428,0.46886075949367084
95,EWC_Replay,0.9880686497363639,0.4376946682009973
100,iCaRL,0.9936852643292476,0.4069696969696969
393,iCaRL,0.9940538618188826,0.4286037591100882
1547,iCaRL,0.993984725431354,0.4350441120061373
6085,iCaRL,0.9939246790470228,0.44914077483697734
95,iCaRL,0.9941005178711276,0.40792098197161486
100,LUCIR,0.9938234333787107,0.47638665132336017
393,LUCIR,0.9936415523574496,0.4740237821250479
1547,LUCIR,0.9941514187299544,0.48242040659762175
6085,LUCIR,0.9929108311805208,0.48660529344073644
95,LUCIR,0.9939571145522585,0.4710280015343306
100,VAE_BBox,0.987332009515676,0.6908745684695052
393,VAE_BBox,0.987332009515676,0.6908745684695052
1547,VAE_BBox,0.987332009515676,0.6908745684695052
6085,VAE_BBox,0.987332009515676,0.6908745684695052
95,VAE_BBox,0.987332009515676,0.6908745684695052
100,VAE_Filter,0.9874088699013168,0.6918411967779057
393,VAE_Filter,0.9874088699013168,0.6918411967779057
1547,VAE_Filter,0.9874088699013168,0.6918411967779057
6085,VAE_Filter,0.9874088699013168,0.6918411967779057
95,VAE_Filter,0.9874088699013168,0.6918411967779057
100,VAE_GMM,0.9872368189626843,0.8403567318757191
393,VAE_GMM,0.9872368189626843,0.8403567318757191
1547,VAE_GMM,0.9872368189626843,0.8403567318757191
6085,VAE_GMM,0.9872368189626843,0.8403567318757191
95,VAE_GMM,0.9872368189626843,0.8403567318757191
