Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9518904139353983,0.7065998034033962,0.44777043345816625,0.32415873015873015
195,Random,0.9546126237617343,0.7125866414855718,0.47125879191351555,0.3307301587301587
379,Random,0.954101330976738,0.6995657817150442,0.4702575089281982,0.32961904761904753
737,Random,0.9523534535491165,0.7189165958983652,0.46544183961517477,0.326031746031746
175,Random,0.953903478828059,0.698426065551853,0.4640993954862348,0.32958730158730154
100,EWC_Replay,0.9530433939953623,0.694755669067752,0.45127095687311497,0.32669841269841265
195,EWC_Replay,0.9496106776364331,0.7101309194398081,0.4678734172757891,0.3388888888888888
379,EWC_Replay,0.9547983356837563,0.7177609531554706,0.4662399740088425,0.3344444444444444
737,EWC_Replay,0.950717828302507,0.7223415808825349,0.4722664001025798,0.33022222222222214
175,EWC_Replay,0.9538831566368013,0.6909517386141624,0.4596227195981801,0.3297460317460317
100,iCaRL,0.960660152857304,0.6132931713845816,0.4021932531157242,0.32390476190476186
195,iCaRL,0.9589608279602315,0.5966407605715721,0.3982784600542696,0.3092380952380952
379,iCaRL,0.9618345426262699,0.5546392814926367,0.32671001748148204,0.298095238095238
737,iCaRL,0.9613397127409781,0.5448435260538079,0.312949601884071,0.22761904761904755
175,iCaRL,0.9582372397672246,0.6101450589782293,0.40004134621681237,0.309047619047619
100,LUCIR,0.965895877564617,0.7077588877184418,0.4514105303262988,0.3170158730158729
195,LUCIR,0.9630293018223909,0.7022149907604815,0.4483585624701342,0.32469841269841265
379,LUCIR,0.9675311694515542,0.7300363032959978,0.46492598282267467,0.3141269841269841
737,LUCIR,0.9592549140838778,0.7149704961753296,0.4598298452090264,0.28101587301587294
175,LUCIR,0.967058587700521,0.6951069893482045,0.46418725907018626,0.3117777777777777
100,VAE_BBox,0.9506693487816639,0.7025339450147957,0.5088334695436922,0.37396825396825395
195,VAE_BBox,0.9506693487816639,0.7025339450147957,0.5088334695436922,0.37396825396825395
379,VAE_BBox,0.9506693487816639,0.7025339450147957,0.5088334695436922,0.37396825396825395
737,VAE_BBox,0.9506693487816639,0.7025339450147957,0.5088334695436922,0.37396825396825395
175,VAE_BBox,0.9506693487816639,0.7025339450147957,0.5088334695436922,0.37396825396825395
100,VAE_Filter,0.9536526335658745,0.6975940843224071,0.5052872631264128,0.37390476190476185
195,VAE_Filter,0.9536526335658745,0.6975940843224071,0.5052872631264128,0.37390476190476185
379,VAE_Filter,0.9536526335658745,0.6975940843224071,0.5052872631264128,0.37390476190476185
737,VAE_Filter,0.9536526335658745,0.6975940843224071,0.5052872631264128,0.37390476190476185
175,VAE_Filter,0.9536526335658745,0.6975940843224071,0.5052872631264128,0.37390476190476185
100,VAE_GMM,0.9509304319685917,0.7891658382956165,0.6703781418857742,0.5487619047619048
195,VAE_GMM,0.9509304319685917,0.7891658382956165,0.6703781418857742,0.5487619047619048
379,VAE_GMM,0.9509304319685917,0.7891658382956165,0.6703781418857742,0.5487619047619048
737,VAE_GMM,0.9509304319685917,0.7891658382956165,0.6703781418857742,0.5487619047619048
175,VAE_GMM,0.9509304319685917,0.7891658382956165,0.6703781418857742,0.5487619047619048
