Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9866963877146105,0.9864809630459127
197,Random,0.9829922573004847,0.9857894736842105
390,Random,0.9841439041079093,0.9820170328303027
770,Random,0.9783634775112308,0.9811192335587963
135,Random,0.9793220507348671,0.9873873957944508
100,EWC_Replay,0.9863732243507789,0.9855818402388952
197,EWC_Replay,0.982925386269715,0.9828070175438597
390,EWC_Replay,0.9806266056602801,0.9805752264822813
770,EWC_Replay,0.976341287207119,0.9839275066751847
135,EWC_Replay,0.9791818369526318,0.9872485069055618
100,iCaRL,0.6476520639754166,0.8882492605104753
197,iCaRL,0.587265421214165,0.7559116615415608
390,iCaRL,0.3723394303330727,0.7177828845859608
770,iCaRL,0.36566098361266697,0.5408903525327015
135,iCaRL,0.6124033084893896,0.8415483448574154
100,LUCIR,0.8874808954217696,0.9543105329726765
197,LUCIR,0.9068287464817263,0.9300258612216816
390,LUCIR,0.8973507298791468,0.8752609865645897
770,LUCIR,0.8695610164943539,0.8889493423971555
135,LUCIR,0.8929153665734191,0.9184154626762986
100,VAE_BBox,0.9740766970272979,0.9857235434923005
197,VAE_BBox,0.9740766970272979,0.9857235434923005
390,VAE_BBox,0.9740766970272979,0.9857235434923005
770,VAE_BBox,0.9740766970272979,0.9857235434923005
135,VAE_BBox,0.9740766970272979,0.9857235434923005
100,VAE_Filter,0.9725295293778508,0.9838539685502172
197,VAE_Filter,0.9725295293778508,0.9838539685502172
390,VAE_Filter,0.9725295293778508,0.9838539685502172
770,VAE_Filter,0.9725295293778508,0.9838539685502172
135,VAE_Filter,0.9725295293778508,0.9838539685502172
100,VAE_GMM,0.9742256894546883,0.9862444832356235
197,VAE_GMM,0.9742256894546883,0.9862444832356235
390,VAE_GMM,0.9742256894546883,0.9862444832356235
770,VAE_GMM,0.9742256894546883,0.9862444832356235
135,VAE_GMM,0.9742256894546883,0.9862444832356235
