method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_BBox,100,6.630734073922211,19.89220222176663,6.022777484669453,18.06833245400836,37.960534675774994
VAE_Filter,100,6.5989785270070715,19.79693558102122,5.990789866504502,17.972369599513502,37.76930518053472
VAE_GMM,100,7.277279775449349,21.831839326348053,6.385354037516613,19.156062112549836,40.98790143889789
VAE_BBox,191,6.630734073922211,19.89220222176663,6.022777484669453,18.06833245400836,37.960534675774994
VAE_Filter,191,6.5989785270070715,19.79693558102122,5.990789866504502,17.972369599513502,37.76930518053472
VAE_GMM,191,7.277279775449349,21.831839326348053,6.385354037516613,19.156062112549836,40.98790143889789
VAE_BBox,366,6.630734073922211,19.89220222176663,6.022777484669453,18.06833245400836,37.960534675774994
VAE_Filter,366,6.5989785270070715,19.79693558102122,5.990789866504502,17.972369599513502,37.76930518053472
VAE_GMM,366,7.277279775449349,21.831839326348053,6.385354037516613,19.156062112549836,40.98790143889789
VAE_BBox,699,6.630734073922211,19.89220222176663,6.022777484669453,18.06833245400836,37.960534675774994
VAE_Filter,699,6.5989785270070715,19.79693558102122,5.990789866504502,17.972369599513502,37.76930518053472
VAE_GMM,699,7.277279775449349,21.831839326348053,6.385354037516613,19.156062112549836,40.98790143889789
VAE_BBox,135,6.630734073922211,19.89220222176663,6.022777484669453,18.06833245400836,37.960534675774994
VAE_Filter,135,6.5989785270070715,19.79693558102122,5.990789866504502,17.972369599513502,37.76930518053472
VAE_GMM,135,7.277279775449349,21.831839326348053,6.385354037516613,19.156062112549836,40.98790143889789
EWC_Replay,100,1.1369292519324354,3.410787755797307,0.07984018026954595,0.2395205408086379,3.650308296605945
EWC_Replay,135,1.1062474500305122,3.3187423500915374,0.02984307679865088,0.0895292303959528,3.40827158048749
EWC_Replay,191,1.205212833248079,3.615638499744237,0.08505858733008301,0.25517576199024916,3.870814261734486
EWC_Replay,366,1.2734213832407089,3.8202641497221257,0.0912934599347688,0.2738803798043065,4.0941445295264325
EWC_Replay,699,1.343821420259774,4.031464260779321,0.10081882780831716,0.3024564834249516,4.333920744204273
LUCIR,100,0.9817418884320391,2.9452256652961175,0.415415053607689,1.246245160823067,4.191470826119184
LUCIR,135,1.4373477137088777,4.312043141126632,0.3857561699301004,1.1572685097903013,5.469311650916934
LUCIR,191,1.0718156557985479,3.2154469673956436,0.4216297903532783,1.264889371059835,4.480336338455478
LUCIR,366,1.163766940487204,3.4913008214616115,0.4402111567694832,1.3206334703084495,4.811934291770061
LUCIR,699,1.2374232818455329,3.7122698455366,0.4603072555921971,1.3809217667765914,5.093191612313191
Random,100,0.7040533256779115,2.1121599770337345,0.08473228130075663,0.25419684390227,2.3663568209360046
Random,135,0.727226699201597,2.1816800976047914,0.028758900289734157,0.08627670086920258,2.267956798473994
Random,191,0.7546476996855602,2.263943099056681,0.09013767383164825,0.27041302149494484,2.534356120551626
Random,366,0.8041169187757703,2.412350756327311,0.09266264247121629,0.277987927413649,2.69033868374096
Random,699,0.8403488774659733,2.52104663239792,0.09873704426404502,0.29621113279213507,2.817257765190055
iCaRL,100,0.787054730364018,2.3611641910920538,0.42440549753606316,1.2732164926081897,3.6343806837002433
iCaRL,135,1.1909322812656562,3.5727968437969686,0.40749037005007266,1.222471110150218,4.795267953947187
iCaRL,191,0.7814221700322296,2.344266510096689,0.4318071145357357,1.2954213436072073,3.6396878537038964
iCaRL,366,0.7872339521983156,2.361701856594947,0.45044269994453146,1.3513280998335944,3.7130299564285414
iCaRL,699,0.8014489146611756,2.4043467439835267,0.4703839054807193,1.4111517164421579,3.8154984604256845
