Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9256409042481678,0.6065998203867632,0.45643761123539495,0.23933691756272396
235,Random,0.9259831104864279,0.6340071845493526,0.48267061835746133,0.24784946236559138
554,Random,0.9321449828377765,0.5901684754299557,0.479638637811916,0.24498207885304657
1303,Random,0.9274948483269142,0.622427134473038,0.4713246238622151,0.25922939068100354
175,Random,0.9300233972444419,0.6283906696991349,0.4823269971944792,0.2605734767025089
100,EWC_Replay,0.9332667780680506,0.5951178316546063,0.45865843461557526,0.2444444444444444
235,EWC_Replay,0.9248295492076465,0.6013723282611576,0.48609264148912246,0.25716845878136196
554,EWC_Replay,0.933663094866104,0.5899429992583319,0.4806959236665265,0.2515232974910394
1303,EWC_Replay,0.9240775078391656,0.590920401505856,0.4749117699825907,0.25394265232974905
175,EWC_Replay,0.9311816048907164,0.5979769532039113,0.47997189181919325,0.24390681003584228
100,iCaRL,0.9315805752325248,0.4972826151064317,0.29662426129133324,0.2011648745519713
235,iCaRL,0.9303260404762059,0.4110625029411693,0.24123740759389362,0.19032258064516128
554,iCaRL,0.9334608881017874,0.4139120373951167,0.1985181835490167,0.13808243727598563
1303,iCaRL,0.9309837896738347,0.44522340689880446,0.2079559966800437,0.1405017921146953
175,iCaRL,0.9366089206234829,0.4406178431794653,0.20664186796500833,0.21236559139784944
100,LUCIR,0.92903099773174,0.44392039917106224,0.4154399904571918,0.24999999999999997
235,LUCIR,0.9313380087369486,0.46877159250470635,0.4513122614361114,0.2397849462365591
554,LUCIR,0.9370532001603791,0.5296937525165644,0.4197397392664716,0.22562724014336913
1303,LUCIR,0.9323143123202707,0.5044652044578022,0.4161176977374218,0.2594982078853046
175,LUCIR,0.9312843412809918,0.492113779918668,0.42528525813924595,0.2472222222222222
100,VAE_BBox,0.9302772290790199,0.8267504513943916,0.6345759940353831,0.4099641577060932
235,VAE_BBox,0.9302772290790199,0.8267504513943916,0.6345759940353831,0.4099641577060932
554,VAE_BBox,0.9302772290790199,0.8267504513943916,0.6345759940353831,0.4099641577060932
1303,VAE_BBox,0.9302772290790199,0.8267504513943916,0.6345759940353831,0.4099641577060932
175,VAE_BBox,0.9302772290790199,0.8267504513943916,0.6345759940353831,0.4099641577060932
100,VAE_Filter,0.9274993871975199,0.8241584898509637,0.6286676921158673,0.4061648745519713
235,VAE_Filter,0.9274993871975199,0.8241584898509637,0.6286676921158673,0.4061648745519713
554,VAE_Filter,0.9274993871975199,0.8241584898509637,0.6286676921158673,0.4061648745519713
1303,VAE_Filter,0.9274993871975199,0.8241584898509637,0.6286676921158673,0.4061648745519713
175,VAE_Filter,0.9274993871975199,0.8241584898509637,0.6286676921158673,0.4061648745519713
100,VAE_GMM,0.9324883471692124,0.8666860930991171,0.7467158433659705,0.574516129032258
235,VAE_GMM,0.9324883471692124,0.8666860930991171,0.7467158433659705,0.574516129032258
554,VAE_GMM,0.9324883471692124,0.8666860930991171,0.7467158433659705,0.574516129032258
1303,VAE_GMM,0.9324883471692124,0.8666860930991171,0.7467158433659705,0.574516129032258
175,VAE_GMM,0.9324883471692124,0.8666860930991171,0.7467158433659705,0.574516129032258
