Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.881837557731844,0.8972641099591662,0.9698694429471065
235,Random,0.8630376448323174,0.8783763940333026,0.9359672175412559
554,Random,0.8492858767961678,0.8649618815919962,0.9150479533950711
1303,Random,0.8547071587187989,0.8466061259503073,0.8544138195689239
175,Random,0.8597199394132964,0.8928677064133945,0.9542859571288974
100,EWC_Replay,0.8673621183886079,0.8986272892470751,0.9732601733299744
235,EWC_Replay,0.8524559468567187,0.884386181069877,0.9332385468124736
554,EWC_Replay,0.8477078875461854,0.865324695160051,0.917831299827952
1303,EWC_Replay,0.84732441298932,0.857385830433596,0.8507741788217899
175,EWC_Replay,0.859531531008119,0.8940465704787497,0.9580839733818074
100,iCaRL,0.5186364776189625,0.4033980045890136,0.8912627080759301
235,iCaRL,0.30296936237019684,0.26552556101538355,0.6819749470709523
554,iCaRL,0.31147016424460394,0.1928544495712427,0.3348918408826946
1303,iCaRL,0.37542186155266216,0.225509738978432,0.4146835075493612
175,iCaRL,0.3969515861938946,0.18301226323931338,0.7662947939939438
100,LUCIR,0.3368376722597203,0.5457688683513129,0.7959448365007563
235,LUCIR,0.38670196119656786,0.6618835884311534,0.7355030634843819
554,LUCIR,0.46465313309119183,0.6478376942675081,0.6728013160500623
1303,LUCIR,0.47802205780929025,0.6197602392004299,0.6354723687195782
175,LUCIR,0.4401134452168577,0.6493347157143993,0.7884904010886365
100,VAE_BBox,0.8968473977257065,0.9092627835469677,0.9906513204060254
235,VAE_BBox,0.8968473977257065,0.9092627835469677,0.9906513204060254
554,VAE_BBox,0.8968473977257065,0.9092627835469677,0.9906513204060254
1303,VAE_BBox,0.8968473977257065,0.9092627835469677,0.9906513204060254
175,VAE_BBox,0.8968473977257065,0.9092627835469677,0.9906513204060254
100,VAE_Filter,0.8978674705724574,0.9081096723101639,0.9920473535572996
235,VAE_Filter,0.8978674705724574,0.9081096723101639,0.9920473535572996
554,VAE_Filter,0.8978674705724574,0.9081096723101639,0.9920473535572996
1303,VAE_Filter,0.8978674705724574,0.9081096723101639,0.9920473535572996
175,VAE_Filter,0.8978674705724574,0.9081096723101639,0.9920473535572996
100,VAE_GMM,0.9045840146705637,0.9107602335740305,0.9947752988660661
235,VAE_GMM,0.9045840146705637,0.9107602335740305,0.9947752988660661
554,VAE_GMM,0.9045840146705637,0.9107602335740305,0.9947752988660661
1303,VAE_GMM,0.9045840146705637,0.9107602335740305,0.9947752988660661
175,VAE_GMM,0.9045840146705637,0.9107602335740305,0.9947752988660661
