Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.2072518211759506,0.10279568158647374,0.1533512555333178
235,Random,0.3124831020038865,0.1640721120073845,0.16617801064075513
554,Random,0.2202131672771589,0.17034438822561304,0.16648688032847458
1303,Random,0.2937162976620159,0.1686951871011889,0.18968150826150373
175,Random,0.30280422079306707,0.15274906371765234,0.17906022762106602
100,EWC_Replay,0.20202086566313537,0.10404367873352358,0.15925693878172592
235,EWC_Replay,0.2458179946112649,0.16516975994579647,0.17809269793449986
554,EWC_Replay,0.22238559461081306,0.16941615411714964,0.17339622279666367
1303,EWC_Replay,0.2202970495309818,0.16669246483455488,0.18453378327551304
175,EWC_Replay,0.22710548158105368,0.14578414719114452,0.1597575872080416
100,iCaRL,0.4707678773545292,0.2116091466320528,0.11875237989183043
235,iCaRL,0.5785390244035314,0.2273230943784777,0.12658420522662303
554,iCaRL,0.5802916954703702,0.20380811835997162,0.11634827296872169
1303,iCaRL,0.5381818426302979,0.19593949268992858,0.11131828477677067
175,iCaRL,0.513200507714359,0.22729975210466594,0.14298157864217703
100,LUCIR,0.6079736631373067,0.30365169491302335,0.1855383728725871
235,LUCIR,0.6099373188568022,0.28212946003426337,0.18151360234760822
554,LUCIR,0.6329697383377334,0.23705368285897851,0.17642855537660293
1303,LUCIR,0.5721917829530823,0.2503225213006176,0.21763321199479388
175,LUCIR,0.587782551395641,0.23867798950008423,0.18451491287056634
100,VAE_BBox,0.7271957885694065,0.41394491428105623,0.3415889275149045
235,VAE_BBox,0.7271957885694065,0.41394491428105623,0.3415889275149045
554,VAE_BBox,0.7271957885694065,0.41394491428105623,0.3415889275149045
1303,VAE_BBox,0.7271957885694065,0.41394491428105623,0.3415889275149045
175,VAE_BBox,0.7271957885694065,0.41394491428105623,0.3415889275149045
100,VAE_Filter,0.7193809942445193,0.40557070149394836,0.33742864732907724
235,VAE_Filter,0.7193809942445193,0.40557070149394836,0.33742864732907724
554,VAE_Filter,0.7193809942445193,0.40557070149394836,0.33742864732907724
1303,VAE_Filter,0.7193809942445193,0.40557070149394836,0.33742864732907724
175,VAE_Filter,0.7193809942445193,0.40557070149394836,0.33742864732907724
100,VAE_GMM,0.810297900159682,0.6167711445355002,0.5253397225476327
235,VAE_GMM,0.810297900159682,0.6167711445355002,0.5253397225476327
554,VAE_GMM,0.810297900159682,0.6167711445355002,0.5253397225476327
1303,VAE_GMM,0.810297900159682,0.6167711445355002,0.5253397225476327
175,VAE_GMM,0.810297900159682,0.6167711445355002,0.5253397225476327
