Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9922344023745265,0.9994044850741718
393,Random,0.9873056849116993,0.9967527483176389
1547,Random,0.9820563901345627,0.9922415462016889
6085,Random,0.9803526851518546,0.9882817395243667
135,Random,0.9908026706124864,0.9991541069526099
100,EWC_Replay,0.992272282765692,0.9991921993903625
393,EWC_Replay,0.9881781812518248,0.9969336120249731
1547,EWC_Replay,0.9834937272508368,0.9928373937498821
6085,EWC_Replay,0.9813262376794734,0.9894082936255053
135,EWC_Replay,0.9905621952112658,0.9989330358234633
100,iCaRL,0.9284111394074874,0.9971299915957179
393,iCaRL,0.939806456522658,0.9941922783272297
1547,iCaRL,0.9429702640744222,0.9913127794947861
6085,iCaRL,0.9317000289781905,0.9877934013287505
135,iCaRL,0.9433422515656795,0.9962319764550961
100,LUCIR,0.9936076269104597,0.9991318075836776
393,LUCIR,0.9918445425707766,0.9990710196238413
1547,LUCIR,0.9915987414436338,0.9959862432676391
6085,LUCIR,0.9886337787878747,0.991411191971078
135,LUCIR,0.9939539086844716,0.9994062936287517
100,VAE_BBox,0.9944945955498665,0.9998312015725479
393,VAE_BBox,0.9944945955498665,0.9998312015725479
1547,VAE_BBox,0.9944945955498665,0.9998312015725479
6085,VAE_BBox,0.9944945955498665,0.9998312015725479
135,VAE_BBox,0.9944945955498665,0.9998312015725479
100,VAE_Filter,0.994942899806765,0.999750158970475
393,VAE_Filter,0.994942899806765,0.999750158970475
1547,VAE_Filter,0.994942899806765,0.999750158970475
6085,VAE_Filter,0.994942899806765,0.999750158970475
135,VAE_Filter,0.994942899806765,0.999750158970475
100,VAE_GMM,0.9932870918274029,0.9998717754249714
393,VAE_GMM,0.9932870918274029,0.9998717754249714
1547,VAE_GMM,0.9932870918274029,0.9998717754249714
6085,VAE_GMM,0.9932870918274029,0.9998717754249714
135,VAE_GMM,0.9932870918274029,0.9998717754249714
