Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.910632893844052,0.9232302066166443,0.9278885123206266,0.9467477372108121
235,Random,0.8822373027762896,0.8912365636389906,0.9083715312814541,0.9299003147382802
554,Random,0.8711588985949513,0.86687388254831,0.8836422215495454,0.9080588582049173
1303,Random,0.8696014575111559,0.8601171926342723,0.8579636811890862,0.8774029453155826
215,Random,0.8743611999619589,0.8913160583057613,0.9109221418091362,0.9360807706153327
100,EWC_Replay,0.904482334822577,0.9176345748278935,0.9301068026681437,0.950007118074335
235,EWC_Replay,0.8768180339668364,0.8937202509333545,0.9139392757479661,0.9391608666456422
554,EWC_Replay,0.8838741391163926,0.8654183807008469,0.877458073045537,0.8981649343139586
1303,EWC_Replay,0.8806689424543898,0.8487181385790702,0.8503122651966339,0.8659318285326073
215,EWC_Replay,0.8796032108410011,0.8946220099044341,0.9096434018110566,0.939769091844585
100,iCaRL,0.7596790494728762,0.6773812979736602,0.6557966219563643,0.6559651399802416
235,iCaRL,0.48093560533775304,0.5391541123910509,0.6211153117355942,0.4662979967908292
554,iCaRL,0.5009614697974211,0.48026097594504163,0.3652848994980287,0.3896557075939955
1303,iCaRL,0.5029446646548764,0.3206471564243941,0.4089006952326003,0.3560979243207561
215,iCaRL,0.5594447687275707,0.5217782612805809,0.4075235436935125,0.4994089675466352
100,LUCIR,0.6246331720783703,0.5639514617244462,0.6713368120887442,0.8564006192094656
235,LUCIR,0.5655171852577959,0.6157210089056441,0.6570512290589888,0.7970742386780326
554,LUCIR,0.6417219615872823,0.6252876575733279,0.6701803600602754,0.7353580323885932
1303,LUCIR,0.6174675874999668,0.5704078175450318,0.5970433087474792,0.6942145371777789
215,LUCIR,0.599167556486455,0.5967585470715668,0.6274677273429157,0.7393302176537464
100,VAE_BBox,0.9380917874642629,0.9445215384656708,0.9547738939565998,0.9619698344853284
235,VAE_BBox,0.9380917874642629,0.9445215384656708,0.9547738939565998,0.9619698344853284
554,VAE_BBox,0.9380917874642629,0.9445215384656708,0.9547738939565998,0.9619698344853284
1303,VAE_BBox,0.9380917874642629,0.9445215384656708,0.9547738939565998,0.9619698344853284
215,VAE_BBox,0.9380917874642629,0.9445215384656708,0.9547738939565998,0.9619698344853284
100,VAE_Filter,0.9354376403262044,0.9441159628788715,0.952148327351155,0.964735310768401
235,VAE_Filter,0.9354376403262044,0.9441159628788715,0.952148327351155,0.964735310768401
554,VAE_Filter,0.9354376403262044,0.9441159628788715,0.952148327351155,0.964735310768401
1303,VAE_Filter,0.9354376403262044,0.9441159628788715,0.952148327351155,0.964735310768401
215,VAE_Filter,0.9354376403262044,0.9441159628788715,0.952148327351155,0.964735310768401
100,VAE_GMM,0.9399426153379823,0.9458887527826718,0.9564528255537305,0.9625395774220861
235,VAE_GMM,0.9399426153379823,0.9458887527826718,0.9564528255537305,0.9625395774220861
554,VAE_GMM,0.9399426153379823,0.9458887527826718,0.9564528255537305,0.9625395774220861
1303,VAE_GMM,0.9399426153379823,0.9458887527826718,0.9564528255537305,0.9625395774220861
215,VAE_GMM,0.9399426153379823,0.9458887527826718,0.9564528255537305,0.9625395774220861
