Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9918460870961293,0.6826230266728733,0.3915378867248767,0.3186666666666666
197,Random,0.9919161765486053,0.6453282385222767,0.39544105570587756,0.31139393939393933
390,Random,0.9921027832130868,0.6405157166883246,0.3953209459203747,0.3083636363636363
770,Random,0.9918148407855996,0.6745180149520067,0.4118017568184665,0.3162727272727272
175,Random,0.9912572126548629,0.6661071598102167,0.40337701723071345,0.312030303030303
100,EWC_Replay,0.9919729015150553,0.6852754912800197,0.3929815791136063,0.3181212121212121
197,EWC_Replay,0.9921365927239028,0.6706289808131068,0.41038834183887973,0.30951515151515147
390,EWC_Replay,0.9910592011457938,0.6683532551128166,0.4066678996891841,0.3088787878787878
770,EWC_Replay,0.990821329537918,0.6759552463555188,0.41038345219040184,0.315121212121212
175,EWC_Replay,0.9919867265395493,0.6392726904304271,0.3918807454496466,0.30806060606060603
100,iCaRL,0.993896157949246,0.6542713030348757,0.41261340236437155,0.31521212121212117
197,iCaRL,0.9941360540496899,0.6369480462123001,0.3941296956269865,0.30506060606060603
390,iCaRL,0.9937686215929502,0.6087420134553081,0.365987016501411,0.3198181818181817
770,iCaRL,0.9942931917773813,0.564195512078632,0.3228385079552891,0.27721212121212113
175,iCaRL,0.9939484602965287,0.6368949415411749,0.3857537560526479,0.3003333333333333
100,LUCIR,0.9944931766296023,0.7156543913316712,0.41054934557056205,0.3346666666666666
197,LUCIR,0.9939501524023677,0.6942793077209495,0.4099028223240087,0.3264545454545454
390,LUCIR,0.9940567295247854,0.6818629122229294,0.40780348073919315,0.3158787878787878
770,LUCIR,0.9942090626581677,0.7054282044212028,0.4254762115044946,0.32193939393939386
175,LUCIR,0.9944619391155274,0.6810163848880287,0.41009403456474236,0.32193939393939386
100,VAE_BBox,0.9923087825659909,0.7719107940626289,0.5834882022633369,0.4412424242424242
197,VAE_BBox,0.9923087825659909,0.7719107940626289,0.5834882022633369,0.4412424242424242
390,VAE_BBox,0.9923087825659909,0.7719107940626289,0.5834882022633369,0.4412424242424242
770,VAE_BBox,0.9923087825659909,0.7719107940626289,0.5834882022633369,0.4412424242424242
175,VAE_BBox,0.9923087825659909,0.7719107940626289,0.5834882022633369,0.4412424242424242
100,VAE_Filter,0.9905254113532315,0.7804660628972161,0.5831175565017463,0.4459393939393939
197,VAE_Filter,0.9905254113532315,0.7804660628972161,0.5831175565017463,0.4459393939393939
390,VAE_Filter,0.9905254113532315,0.7804660628972161,0.5831175565017463,0.4459393939393939
770,VAE_Filter,0.9905254113532315,0.7804660628972161,0.5831175565017463,0.4459393939393939
175,VAE_Filter,0.9905254113532315,0.7804660628972161,0.5831175565017463,0.4459393939393939
100,VAE_GMM,0.9915435471571955,0.8766569470733204,0.7626113851694366,0.6486363636363637
197,VAE_GMM,0.9915435471571955,0.8766569470733204,0.7626113851694366,0.6486363636363637
390,VAE_GMM,0.9915435471571955,0.8766569470733204,0.7626113851694366,0.6486363636363637
770,VAE_GMM,0.9915435471571955,0.8766569470733204,0.7626113851694366,0.6486363636363637
175,VAE_GMM,0.9915435471571955,0.8766569470733204,0.7626113851694366,0.6486363636363637
