Exemplar_Size,Task 2,Method
100,0.5177777777777778,EWC_Replay
100,0.23962264150943394,EWC_Replay
100,0.3855072463768116,EWC_Replay
100,0.43478260869565216,EWC_Replay
100,0.3987577639751552,EWC_Replay
100,0.48372093023255813,EWC_Replay
100,0.15238095238095234,EWC_Replay
100,0.29473684210526313,EWC_Replay
100,0.797560975609756,EWC_Replay
100,0.4311111111111111,EWC_Replay
100,0.7536585365853659,EWC_Replay
100,0.2775193798449612,EWC_Replay
100,0.20776699029126214,EWC_Replay
100,0.3971014492753623,EWC_Replay
100,0.5022222222222222,EWC_Replay
100,0.20683760683760685,EWC_Replay
100,0.5465116279069767,EWC_Replay
100,0.6285714285714286,EWC_Replay
100,0.2104477611940298,EWC_Replay
100,0.26956521739130435,EWC_Replay
100,0.25436893203883487,EWC_Replay
100,0.24444444444444446,EWC_Replay
100,0.4872340425531914,EWC_Replay
100,0.3271317829457364,EWC_Replay
100,0.16417910447761191,EWC_Replay
100,0.14022988505747122,EWC_Replay
100,0.6330827067669172,EWC_Replay
100,0.6022222222222222,EWC_Replay
100,0.6511627906976745,EWC_Replay
100,0.2962264150943396,EWC_Replay
197,0.4622222222222222,EWC_Replay
197,0.5113207547169811,EWC_Replay
197,0.31739130434782614,EWC_Replay
197,0.4906832298136646,EWC_Replay
197,0.4993788819875776,EWC_Replay
197,0.4620155038759689,EWC_Replay
197,0.37777777777777777,EWC_Replay
197,0.2912280701754386,EWC_Replay
197,0.6292682926829268,EWC_Replay
197,0.5022222222222222,EWC_Replay
197,0.5414634146341463,EWC_Replay
197,0.454263565891473,EWC_Replay
197,0.1514563106796116,EWC_Replay
197,0.33768115942028987,EWC_Replay
197,0.5266666666666666,EWC_Replay
197,0.4666666666666666,EWC_Replay
197,0.6046511627906976,EWC_Replay
197,0.7714285714285716,EWC_Replay
197,0.3328358208955223,EWC_Replay
197,0.336231884057971,EWC_Replay
197,0.1786407766990291,EWC_Replay
197,0.6102564102564103,EWC_Replay
197,0.4680851063829786,EWC_Replay
197,0.5209302325581395,EWC_Replay
197,0.25074626865671634,EWC_Replay
197,0.19080459770114938,EWC_Replay
197,0.6691729323308271,EWC_Replay
197,0.6155555555555555,EWC_Replay
197,0.6558139534883721,EWC_Replay
197,0.44528301886792454,EWC_Replay
390,0.5911111111111111,EWC_Replay
390,0.5264150943396226,EWC_Replay
390,0.39275362318840584,EWC_Replay
390,0.4658385093167702,EWC_Replay
390,0.4496894409937888,EWC_Replay
390,0.49767441860465117,EWC_Replay
390,0.33809523809523806,EWC_Replay
390,0.4350877192982455,EWC_Replay
390,0.6682926829268292,EWC_Replay
390,0.6022222222222221,EWC_Replay
390,0.7585365853658537,EWC_Replay
390,0.49147286821705427,EWC_Replay
390,0.37669902912621356,EWC_Replay
390,0.336231884057971,EWC_Replay
390,0.6422222222222222,EWC_Replay
390,0.5606837606837607,EWC_Replay
390,0.7348837209302327,EWC_Replay
390,0.7172932330827069,EWC_Replay
390,0.32388059701492533,EWC_Replay
390,0.4130434782608696,EWC_Replay
390,0.3650485436893204,EWC_Replay
390,0.5487179487179488,EWC_Replay
390,0.5595744680851065,EWC_Replay
390,0.5038759689922481,EWC_Replay
390,0.4044776119402985,EWC_Replay
390,0.2689655172413793,EWC_Replay
390,0.7127819548872181,EWC_Replay
390,0.47111111111111115,EWC_Replay
390,0.6372093023255815,EWC_Replay
390,0.5320754716981132,EWC_Replay
770,0.4111111111111111,EWC_Replay
770,0.4867924528301887,EWC_Replay
770,0.39855072463768115,EWC_Replay
770,0.4459627329192547,EWC_Replay
770,0.537888198757764,EWC_Replay
770,0.5426356589147288,EWC_Replay
770,0.46349206349206346,EWC_Replay
770,0.45087719298245615,EWC_Replay
770,0.5512195121951219,EWC_Replay
770,0.47999999999999987,EWC_Replay
770,0.6048780487804878,EWC_Replay
770,0.5503875968992247,EWC_Replay
770,0.34368932038834943,EWC_Replay
770,0.3231884057971014,EWC_Replay
770,0.43555555555555553,EWC_Replay
770,0.5555555555555556,EWC_Replay
770,0.6976744186046513,EWC_Replay
770,0.7383458646616541,EWC_Replay
770,0.5164179104477613,EWC_Replay
770,0.28695652173913044,EWC_Replay
770,0.33009708737864074,EWC_Replay
770,0.6,EWC_Replay
770,0.5851063829787235,EWC_Replay
770,0.5689922480620155,EWC_Replay
770,0.3597014925373134,EWC_Replay
770,0.13563218390804593,EWC_Replay
770,0.7067669172932332,EWC_Replay
770,0.5266666666666666,EWC_Replay
770,0.6186046511627907,EWC_Replay
770,0.5339622641509434,EWC_Replay
95,0.6888888888888889,EWC_Replay
95,0.3849056603773585,EWC_Replay
95,0.42898550724637674,EWC_Replay
95,0.36273291925465834,EWC_Replay
95,0.4496894409937888,EWC_Replay
95,0.38294573643410856,EWC_Replay
95,0.25079365079365074,EWC_Replay
95,0.11578947368421051,EWC_Replay
95,0.5780487804878048,EWC_Replay
95,0.4844444444444445,EWC_Replay
95,0.6121951219512194,EWC_Replay
95,0.3798449612403101,EWC_Replay
95,0.14174757281553396,EWC_Replay
95,0.4797101449275362,EWC_Replay
95,0.631111111111111,EWC_Replay
95,0.4735042735042735,EWC_Replay
95,0.541860465116279,EWC_Replay
95,0.8090225563909774,EWC_Replay
95,0.055223880597014864,EWC_Replay
