EWC Replay - 215,EWC Replay - 2795,EWC Replay - 303,EWC Replay - 921,Random - 215,Random - 2795,Random - 303,Random - 921,iCaRL - 215,iCaRL - 2795,iCaRL - 303,iCaRL - 921,LUCIR - 215,LUCIR - 2795,LUCIR - 303,LUCIR - 921,VAE - BBox,VAE - Filter,VAE_GMM
0.9896907216494846,0.979381443298969,1.0,0.979381443298969,0.9896907216494846,0.979381443298969,0.9690721649484536,0.9690721649484536,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,1.0,0.979381443298969,0.979381443298969,0.979381443298969,1.0,1.0,1.0
0.9393939393939394,0.9292929292929292,0.9595959595959596,0.9393939393939394,0.9494949494949496,0.9494949494949496,0.9696969696969696,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.9292929292929292,0.995959595959596,0.993939393939394,0.997979797979798
0.9896907216494846,0.979381443298969,1.0,0.9896907216494846,0.9896907216494846,1.0,1.0,0.979381443298969,0.9587628865979382,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.9690721649484536,0.979381443298969,1.0,1.0,1.0
0.97196261682243,1.0,0.9813084112149532,1.0,0.9906542056074767,0.9906542056074767,0.9906542056074767,0.9906542056074767,0.9532710280373832,0.9626168224299066,0.9439252336448598,0.9626168224299066,1.0,0.9626168224299066,0.9906542056074767,1.0,1.0,1.0,1.0
0.9904761904761904,0.9904761904761904,1.0,0.9809523809523808,0.9904761904761904,0.9904761904761904,0.961904761904762,0.9904761904761904,0.9142857142857144,0.923809523809524,0.923809523809524,0.923809523809524,0.9142857142857144,0.9428571428571428,0.923809523809524,0.9904761904761904,0.998095238095238,1.0,1.0
0.9428571428571428,0.923809523809524,0.961904761904762,0.9333333333333332,0.923809523809524,0.9142857142857144,0.9904761904761904,0.923809523809524,0.923809523809524,0.923809523809524,0.9333333333333332,0.923809523809524,0.9904761904761904,0.923809523809524,0.923809523809524,0.9333333333333332,0.998095238095238,0.998095238095238,0.998095238095238
1.0,0.9834710743801652,0.9834710743801652,1.0,0.9917355371900828,0.9917355371900828,1.0,0.9834710743801652,1.0,0.9834710743801652,0.9917355371900828,1.0,0.9834710743801652,0.9669421487603306,1.0,0.9834710743801652,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9893617021276596,0.9893617021276596,0.9787234042553192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9893617021276596,1.0,1.0,1.0,0.9893617021276596,1.0,0.9893617021276596,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9893617021276596,1.0,0.9893617021276596,1.0,1.0,1.0,0.9787234042553192,1.0,1.0,1.0,1.0,1.0,0.9893617021276596,1.0,1.0,1.0
