Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9682388763864902,0.5533333333333332
142,Random,0.9743278867019546,0.5723456790123457
201,Random,0.9749480700150813,0.5843621399176955
286,Random,0.9741755525428734,0.5930864197530864
95,Random,0.9740160345269386,0.577119341563786
100,EWC_Replay,0.9736369291190737,0.5615637860082304
142,EWC_Replay,0.9723100974001534,0.5697119341563786
201,EWC_Replay,0.9737189808418949,0.5905349794238682
286,EWC_Replay,0.9743473463868054,0.5813991769547325
95,EWC_Replay,0.9726479335166661,0.5610699588477366
100,iCaRL,0.9817262112476007,0.3353086419753086
142,iCaRL,0.9784912757331999,0.3185185185185185
201,iCaRL,0.9838091733246436,0.3409053497942386
286,iCaRL,0.9836966035315433,0.316954732510288
95,iCaRL,0.9809027278151741,0.33720164609053493
100,LUCIR,0.9235982872572139,0.5614814814814815
142,LUCIR,0.9304342231008313,0.6
201,LUCIR,0.9254722651899083,0.5755555555555555
286,LUCIR,0.9004444616977281,0.608641975308642
95,LUCIR,0.9197206772399541,0.59440329218107
100,VAE_BBox,0.9740777524207533,0.7721810699588477
142,VAE_BBox,0.9740777524207533,0.7721810699588477
201,VAE_BBox,0.9740777524207533,0.7721810699588477
286,VAE_BBox,0.9740777524207533,0.7721810699588477
95,VAE_BBox,0.9740777524207533,0.7721810699588477
100,VAE_Filter,0.9724559601618424,0.7840329218106995
142,VAE_Filter,0.9724559601618424,0.7840329218106995
201,VAE_Filter,0.9724559601618424,0.7840329218106995
286,VAE_Filter,0.9724559601618424,0.7840329218106995
95,VAE_Filter,0.9724559601618424,0.7840329218106995
100,VAE_GMM,0.9767772630160327,0.8763786008230453
142,VAE_GMM,0.9767772630160327,0.8763786008230453
201,VAE_GMM,0.9767772630160327,0.8763786008230453
286,VAE_GMM,0.9767772630160327,0.8763786008230453
95,VAE_GMM,0.9767772630160327,0.8763786008230453
