Exemplar_Size,Method,Task 2,Task 3
100,Random,0.5173644081714257,0.4288021182651464
142,Random,0.5246111646637962,0.4218378092629853
201,Random,0.52677946290227,0.42579267270288396
285,Random,0.5612497054602318,0.44008579253297564
135,Random,0.5277028182993095,0.39933541061181904
100,EWC_Replay,0.5540255482009867,0.4068211351441985
142,EWC_Replay,0.4949350298823983,0.39878055369252546
201,EWC_Replay,0.5099288748937871,0.4008638171622326
285,EWC_Replay,0.5139678683889211,0.4550799938520009
135,EWC_Replay,0.5186644959978293,0.4192305685967658
100,iCaRL,0.5929353012160029,0.24357969576719574
142,iCaRL,0.660940585080936,0.26127345089052834
201,iCaRL,0.6169002563388528,0.26609026846262757
285,iCaRL,0.614367342858571,0.24262601069379236
135,iCaRL,0.6232301908617698,0.2556217396974439
100,LUCIR,0.7622967532792094,0.430078084246218
142,LUCIR,0.7543229441124178,0.46917525989268943
201,LUCIR,0.7576308649115667,0.5062947360086444
285,LUCIR,0.7753048218837691,0.5065361381250466
135,LUCIR,0.7568518018693458,0.4754735123705194
100,VAE_BBox,0.6076067162207512,0.5782131213205157
142,VAE_BBox,0.6076067162207512,0.5782131213205157
201,VAE_BBox,0.6076067162207512,0.5782131213205157
285,VAE_BBox,0.6076067162207512,0.5782131213205157
135,VAE_BBox,0.6076067162207512,0.5782131213205157
100,VAE_Filter,0.6085587615763054,0.587344646583203
142,VAE_Filter,0.6085587615763054,0.587344646583203
201,VAE_Filter,0.6085587615763054,0.587344646583203
285,VAE_Filter,0.6085587615763054,0.587344646583203
135,VAE_Filter,0.6085587615763054,0.587344646583203
100,VAE_GMM,0.6633386671807724,0.7071228994336389
142,VAE_GMM,0.6633386671807724,0.7071228994336389
201,VAE_GMM,0.6633386671807724,0.7071228994336389
285,VAE_GMM,0.6633386671807724,0.7071228994336389
135,VAE_GMM,0.6633386671807724,0.7071228994336389
