Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9811825860948669,0.7888195841716968,0.5223045267489711
142,Random,0.9880214424951267,0.7952427295253,0.5171193415637859
201,Random,0.9845756056808689,0.7919778159698935,0.5196707818930041
285,Random,0.9874411027568922,0.8068756520605113,0.5335802469135802
135,Random,0.9758840620068691,0.7911897309784633,0.49901234567901226
100,EWC_Replay,0.9770142949967512,0.8024744299128101,0.5050205761316872
142,EWC_Replay,0.9815541631857421,0.7785038704448916,0.4979423868312757
201,EWC_Replay,0.9813202450570871,0.7829335038005812,0.4991769547325102
285,EWC_Replay,0.986812865497076,0.785993949809971,0.5460905349794238
135,EWC_Replay,0.9843481852780099,0.7903916554884864,0.514156378600823
100,iCaRL,0.9712812587023113,0.56636250372606,0.3438683127572016
142,iCaRL,0.9689148797920727,0.5703024396378269,0.3239506172839505
201,iCaRL,0.9676445743989603,0.5566070264177658,0.3269135802469135
285,iCaRL,0.9694444444444444,0.5474596886876816,0.2948971193415637
135,iCaRL,0.9765594541910332,0.5719010125568224,0.3301234567901234
100,LUCIR,0.8857397339502602,0.748620752291527,0.4784362139917695
142,LUCIR,0.8683191668630265,0.7253360207541546,0.5076543209876543
201,LUCIR,0.8754404672650286,0.7498993498025188,0.5408230452674896
285,LUCIR,0.8651137601839356,0.7339689293166406,0.5376131687242798
135,LUCIR,0.86589832130183,0.7484704756315672,0.5106172839506172
100,VAE_BBox,0.9823501345957486,0.8409952073552425,0.6524279835390947
142,VAE_BBox,0.9823501345957486,0.8409952073552425,0.6524279835390947
201,VAE_BBox,0.9823501345957486,0.8409952073552425,0.6524279835390947
285,VAE_BBox,0.9823501345957486,0.8409952073552425,0.6524279835390947
135,VAE_BBox,0.9823501345957486,0.8409952073552425,0.6524279835390947
100,VAE_Filter,0.9826892230576441,0.8421946726656234,0.6585185185185185
142,VAE_Filter,0.9826892230576441,0.8421946726656234,0.6585185185185185
201,VAE_Filter,0.9826892230576441,0.8421946726656234,0.6585185185185185
285,VAE_Filter,0.9826892230576441,0.8421946726656234,0.6585185185185185
135,VAE_Filter,0.9826892230576441,0.8421946726656234,0.6585185185185185
100,VAE_GMM,0.9804970760233919,0.8621165884194054,0.7564609053497942
142,VAE_GMM,0.9804970760233919,0.8621165884194054,0.7564609053497942
201,VAE_GMM,0.9804970760233919,0.8621165884194054,0.7564609053497942
285,VAE_GMM,0.9804970760233919,0.8621165884194054,0.7564609053497942
135,VAE_GMM,0.9804970760233919,0.8621165884194054,0.7564609053497942
