Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.7275561527057074,0.43498511739247336,0.3385604736776612,0.21452615095468947
191,Random,0.7662377277096897,0.4514609047929982,0.3499207977278011,0.21633464619243747
366,Random,0.7459798729774778,0.4436943018149601,0.3356201363088511,0.2078653206261016
699,Random,0.7622173755197668,0.4696705838119658,0.3375941182895633,0.20346041937920475
215,Random,0.766187338009538,0.4606185937448489,0.35913564516542146,0.2251116574299536
100,EWC_Replay,0.734290446559225,0.4368778980177032,0.32535235949323954,0.21928264508644166
191,EWC_Replay,0.7496075483618448,0.4523118063082709,0.3443175343107278,0.23170760719252306
366,EWC_Replay,0.7596879301811784,0.46533191316417705,0.3195403663729592,0.20455155660037833
699,EWC_Replay,0.7657252526553366,0.45931035236589235,0.3448863248884687,0.21492724495879764
215,EWC_Replay,0.7578308507482913,0.4483773516302029,0.3464672878307608,0.22462501573731744
100,iCaRL,0.651794834883708,0.37122520932579484,0.31971252947160134,0.21507643804383403
191,iCaRL,0.664946798420441,0.41912992858870723,0.31745513741308645,0.1997304726057931
366,iCaRL,0.6531339595799579,0.3526043645077372,0.2918091863653276,0.21617020348593194
699,iCaRL,0.6479562153612377,0.3661867703672366,0.2791940860589088,0.19563014530261785
215,iCaRL,0.684015091445034,0.4160922167668491,0.3120408205066543,0.2089816629640395
100,LUCIR,0.7956863076605344,0.4737641441420213,0.3454360143962504,0.22053041143393598
191,LUCIR,0.814957979260134,0.4931990345983126,0.33849481886941735,0.21239812476400285
366,LUCIR,0.8286382047348988,0.48759206823846957,0.32827261738757085,0.22401340965131653
699,LUCIR,0.8216861791274633,0.48768645394842347,0.35487865404956803,0.23278269551413772
215,LUCIR,0.8165686927084486,0.49788427768963595,0.36898534068417893,0.219613834888875
100,VAE_BBox,0.6785060551207998,0.42576311000431755,0.2575490503156132,0.21564495444620624
191,VAE_BBox,0.6785060551207998,0.42576311000431755,0.2575490503156132,0.21564495444620624
366,VAE_BBox,0.6785060551207998,0.42576311000431755,0.2575490503156132,0.21564495444620624
699,VAE_BBox,0.6785060551207998,0.42576311000431755,0.2575490503156132,0.21564495444620624
215,VAE_BBox,0.6785060551207998,0.42576311000431755,0.2575490503156132,0.21564495444620624
100,VAE_Filter,0.6939869736024591,0.433680812498116,0.27308487311446494,0.22120324371477473
191,VAE_Filter,0.6939869736024591,0.433680812498116,0.27308487311446494,0.22120324371477473
366,VAE_Filter,0.6939869736024591,0.433680812498116,0.27308487311446494,0.22120324371477473
699,VAE_Filter,0.6939869736024591,0.433680812498116,0.27308487311446494,0.22120324371477473
215,VAE_Filter,0.6939869736024591,0.433680812498116,0.27308487311446494,0.22120324371477473
100,VAE_GMM,0.8179355148271734,0.719098806497629,0.5643116432701252,0.4513510089670309
191,VAE_GMM,0.8179355148271734,0.719098806497629,0.5643116432701252,0.4513510089670309
366,VAE_GMM,0.8179355148271734,0.719098806497629,0.5643116432701252,0.4513510089670309
699,VAE_GMM,0.8179355148271734,0.719098806497629,0.5643116432701252,0.4513510089670309
215,VAE_GMM,0.8179355148271734,0.719098806497629,0.5643116432701252,0.4513510089670309
