Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.9981975708095111,0.8050666856056827,0.5651525871832598,0.45885424021520177,0.34582914572864315
191,Random,0.9973633580349998,0.8314389849689836,0.5781061799029581,0.46739916853955865,0.3472696817420435
366,Random,0.9975595063896205,0.8156649944903293,0.572097909508129,0.45539554256682985,0.34070351758793965
699,Random,0.997394012841774,0.82707341866154,0.5915246631530631,0.45672110173971003,0.33671691792294806
215,Random,0.9974527324527325,0.8289197296632143,0.5829476841021405,0.4731216846185964,0.35487437185929643
100,EWC_Replay,0.9981174933413739,0.8087829013289992,0.5669878650578907,0.4484886686338357,0.3503517587939698
191,EWC_Replay,0.9968908951744773,0.8171575933611314,0.578703162111296,0.4628743594714297,0.3608375209380234
366,EWC_Replay,0.9979797979797981,0.8255189944479374,0.5872011716647072,0.4410617386083902,0.3381239530988274
699,EWC_Replay,0.997998140610081,0.830999947008569,0.5845286118462786,0.4630552911710028,0.3462311557788944
215,EWC_Replay,0.9977540328659732,0.8221456299222223,0.5743615613687723,0.46470846540714394,0.35484087102177553
100,iCaRL,0.9983616010854817,0.740009254342592,0.4956373723406903,0.4180175856806859,0.33286432160804014
191,iCaRL,0.9982649108768512,0.7212809262060742,0.5074274092152645,0.3999139735822084,0.3127303182579564
366,iCaRL,0.9982828282828283,0.7010925053818203,0.4467713172967934,0.35720411889603415,0.3189279731993299
699,iCaRL,0.9974384874384874,0.7039464844408995,0.45428928419399023,0.3328205775349728,0.25373534338358456
215,iCaRL,0.9983659209778613,0.746047527462766,0.4963868284478563,0.3891436925349975,0.31999999999999995
100,LUCIR,0.9963483089602493,0.8217619330338597,0.5754412825070915,0.4440015920497494,0.3404690117252931
191,LUCIR,0.9944198394198394,0.8374203095330792,0.5826839497439587,0.4437146050364806,0.33410385259631487
366,LUCIR,0.9846244496244496,0.8517230354937071,0.5825552165253554,0.42992268457290145,0.34412060301507535
699,LUCIR,0.998989898989899,0.8328262595648356,0.5853107753645652,0.45490800761855077,0.3344053601340033
215,LUCIR,0.9857070707070706,0.8336146675585273,0.5760202490990085,0.4552629147022293,0.3389949748743718
100,VAE_BBox,0.9971395547514951,0.7821487969441084,0.54979976019821,0.38160730474308097,0.34338358458961465
191,VAE_BBox,0.9971395547514951,0.7821487969441084,0.54979976019821,0.38160730474308097,0.34338358458961465
366,VAE_BBox,0.9971395547514951,0.7821487969441084,0.54979976019821,0.38160730474308097,0.34338358458961465
699,VAE_BBox,0.9971395547514951,0.7821487969441084,0.54979976019821,0.38160730474308097,0.34338358458961465
215,VAE_BBox,0.9971395547514951,0.7821487969441084,0.54979976019821,0.38160730474308097,0.34338358458961465
100,VAE_Filter,0.9978846153846154,0.7950638369255297,0.5493192081727898,0.39896337700620693,0.34897822445561133
191,VAE_Filter,0.9978846153846154,0.7950638369255297,0.5493192081727898,0.39896337700620693,0.34897822445561133
366,VAE_Filter,0.9978846153846154,0.7950638369255297,0.5493192081727898,0.39896337700620693,0.34897822445561133
699,VAE_Filter,0.9978846153846154,0.7950638369255297,0.5493192081727898,0.39896337700620693,0.34897822445561133
215,VAE_Filter,0.9978846153846154,0.7950638369255297,0.5493192081727898,0.39896337700620693,0.34897822445561133
100,VAE_GMM,0.9975228211290547,0.8802908399686,0.7874060691330419,0.6459704376844085,0.5446566164154104
191,VAE_GMM,0.9975228211290547,0.8802908399686,0.7874060691330419,0.6459704376844085,0.5446566164154104
366,VAE_GMM,0.9975228211290547,0.8802908399686,0.7874060691330419,0.6459704376844085,0.5446566164154104
699,VAE_GMM,0.9975228211290547,0.8802908399686,0.7874060691330419,0.6459704376844085,0.5446566164154104
215,VAE_GMM,0.9975228211290547,0.8802908399686,0.7874060691330419,0.6459704376844085,0.5446566164154104
