Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9943059191723123,0.5427844712182062
394,Random,0.993755539883967,0.5770548862115128
1550,Random,0.9940554883027061,0.5982482310193153
6100,Random,0.9940264891722148,0.5956626506024096
95,Random,0.9940120833486445,0.5451826353031172
100,EWC_Replay,0.9941441411811862,0.5371964046662842
394,EWC_Replay,0.9942459033645239,0.5730655957161981
1550,EWC_Replay,0.9940922380935562,0.5935666475425511
6100,EWC_Replay,0.9938990735759639,0.6029948364888125
95,EWC_Replay,0.9942732773638417,0.5436947791164659
100,iCaRL,0.9977696814618364,0.5832893478676611
394,iCaRL,0.9978675876620214,0.6119678714859437
1550,iCaRL,0.9981818541676145,0.5908013004398547
6100,iCaRL,0.997568719784639,0.5876305220883534
95,iCaRL,0.9978569452171422,0.5726104417670683
100,LUCIR,0.9972770176073501,0.5910805125262956
394,LUCIR,0.9977101755719825,0.5993077070185504
1550,LUCIR,0.9982718262878533,0.6043794224517115
6100,LUCIR,0.9978691379627486,0.607213616370243
95,LUCIR,0.997898171795168,0.5895850066934404
100,VAE_BBox,0.99442050447504,0.8119487473704342
394,VAE_BBox,0.99442050447504,0.8119487473704342
1550,VAE_BBox,0.99442050447504,0.8119487473704342
6100,VAE_BBox,0.99442050447504,0.8119487473704342
95,VAE_BBox,0.99442050447504,0.8119487473704342
100,VAE_Filter,0.9945044498158092,0.8127175368139223
394,VAE_Filter,0.9945044498158092,0.8127175368139223
1550,VAE_Filter,0.9945044498158092,0.8127175368139223
6100,VAE_Filter,0.9945044498158092,0.8127175368139223
95,VAE_Filter,0.9945044498158092,0.8127175368139223
100,VAE_GMM,0.9942331710876654,0.9004360298336203
394,VAE_GMM,0.9942331710876654,0.9004360298336203
1550,VAE_GMM,0.9942331710876654,0.9004360298336203
6100,VAE_GMM,0.9942331710876654,0.9004360298336203
95,VAE_GMM,0.9942331710876654,0.9004360298336203
