Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9879786927284357,0.6524207330403958,0.4888794774130334,0.3762740183792815
303,Random,0.9887642905442847,0.6828646678757109,0.5276632337216199,0.41725146198830404
921,Random,0.9882618225506078,0.7074352185028102,0.5826110978435909,0.44306599832915616
2795,Random,0.9884865593806379,0.7250804658552297,0.5643943542369958,0.45116959064327483
175,Random,0.989159399410085,0.6910264889179739,0.5189233508530876,0.39197994987468665
100,EWC_Replay,0.9880138067657078,0.6951077779678447,0.5042199111496514,0.37243107769423556
303,EWC_Replay,0.9893075375591014,0.7121732180451718,0.5255674524114841,0.42109440267335
921,EWC_Replay,0.9879805333642319,0.7274904117048064,0.5815532911922471,0.4482873851294904
2795,EWC_Replay,0.9878234950132293,0.7075139252125048,0.5549137503299952,0.46148705096073517
175,EWC_Replay,0.9885902999570845,0.668515689119299,0.4869768958786419,0.3997493734335839
100,iCaRL,0.9896726439601912,0.7419067499251237,0.4752274028664508,0.37339181286549705
303,iCaRL,0.9894203364663093,0.7519394790597496,0.47924365626096566,0.35802005012531324
921,iCaRL,0.988680088230345,0.7412758759532141,0.5072157904617307,0.3748955722639933
2795,iCaRL,0.9901717563915114,0.7682390667828367,0.4972100188570386,0.36842105263157887
175,iCaRL,0.9895461599267759,0.7200272535178157,0.510021764285468,0.3622807017543859
100,LUCIR,0.9907970113805883,0.7365590561038794,0.5678899322374432,0.4545112781954887
303,LUCIR,0.9908703870526092,0.7300104015507096,0.5555908863327772,0.46173767752715117
921,LUCIR,0.9873252651696788,0.707051058626801,0.5996006444945153,0.4715121136173767
2795,LUCIR,0.9870077886020827,0.715069746544536,0.5857768296719633,0.444110275689223
175,LUCIR,0.9908982884601719,0.7316150729005473,0.5551834693114774,0.47502088554720134
100,VAE_BBox,0.9883449689186211,0.8328315513061189,0.6402427523562098,0.534578111946533
303,VAE_BBox,0.9883449689186211,0.8328315513061189,0.6402427523562098,0.534578111946533
921,VAE_BBox,0.9883449689186211,0.8328315513061189,0.6402427523562098,0.534578111946533
2795,VAE_BBox,0.9883449689186211,0.8328315513061189,0.6402427523562098,0.534578111946533
175,VAE_BBox,0.9883449689186211,0.8328315513061189,0.6402427523562098,0.534578111946533
100,VAE_Filter,0.988471115375975,0.8342062090943312,0.6422490831667896,0.5349373433583959
303,VAE_Filter,0.988471115375975,0.8342062090943312,0.6422490831667896,0.5349373433583959
921,VAE_Filter,0.988471115375975,0.8342062090943312,0.6422490831667896,0.5349373433583959
2795,VAE_Filter,0.988471115375975,0.8342062090943312,0.6422490831667896,0.5349373433583959
175,VAE_Filter,0.988471115375975,0.8342062090943312,0.6422490831667896,0.5349373433583959
100,VAE_GMM,0.9881999487703933,0.9361426907745334,0.8109406945043784,0.6653383458646617
303,VAE_GMM,0.9881999487703933,0.9361426907745334,0.8109406945043784,0.6653383458646617
921,VAE_GMM,0.9881999487703933,0.9361426907745334,0.8109406945043784,0.6653383458646617
2795,VAE_GMM,0.9881999487703933,0.9361426907745334,0.8109406945043784,0.6653383458646617
175,VAE_GMM,0.9881999487703933,0.9361426907745334,0.8109406945043784,0.6653383458646617
