Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.2756654448740668,0.24816498644073212,0.15904616374668348
303,Random,0.3338331932792052,0.308341000595471,0.22062750752651297
921,Random,0.41121544634357493,0.39321067665944887,0.2584607703529799
2795,Random,0.43754799192124944,0.3649280599453137,0.26941565016637253
175,Random,0.3565098194283812,0.2918809738191079,0.18489196217504406
100,EWC_Replay,0.37302777995884573,0.2678487513759463,0.15746316839666344
303,EWC_Replay,0.40000019642850304,0.3062080053868775,0.22520202354559157
921,EWC_Replay,0.42595153851090156,0.39221065870526295,0.26489832647650347
2795,EWC_Replay,0.3950412560672147,0.35449359168214806,0.2832915732291676
175,EWC_Replay,0.31212841741057423,0.24418561542261752,0.19534234141632656
100,iCaRL,0.5517910860539043,0.2452799738592876,0.16427501955964136
303,iCaRL,0.5601344008974691,0.26298884210029844,0.1553146342887582
921,iCaRL,0.6286612203352944,0.2885012635836055,0.1673647247278108
2795,iCaRL,0.6213456978064266,0.320570023722747,0.1596918107884104
175,iCaRL,0.5107612439290633,0.3155711077024429,0.15949089580146167
100,LUCIR,0.4884019501733113,0.3691671356906509,0.2697073203695096
303,LUCIR,0.4796574205626249,0.34794962002415275,0.2798395644687521
921,LUCIR,0.46983533486103285,0.42379384923588254,0.29650626787013545
2795,LUCIR,0.48729523198526714,0.40704247676945765,0.2625632068246952
175,LUCIR,0.46655676666085544,0.3500873896283941,0.29738395835664283
100,VAE_BBox,0.6688429119976071,0.46273203659659795,0.37707154140489213
303,VAE_BBox,0.6688429119976071,0.46273203659659795,0.37707154140489213
921,VAE_BBox,0.6688429119976071,0.46273203659659795,0.37707154140489213
2795,VAE_BBox,0.6688429119976071,0.46273203659659795,0.37707154140489213
175,VAE_BBox,0.6688429119976071,0.46273203659659795,0.37707154140489213
100,VAE_Filter,0.6639883108689588,0.4673071868709942,0.37961136353324165
303,VAE_Filter,0.6639883108689588,0.4673071868709942,0.37961136353324165
921,VAE_Filter,0.6639883108689588,0.4673071868709942,0.37961136353324165
2795,VAE_Filter,0.6639883108689588,0.4673071868709942,0.37961136353324165
175,VAE_Filter,0.6639883108689588,0.4673071868709942,0.37961136353324165
100,VAE_GMM,0.8815822280315331,0.7254377622054083,0.5557084123817375
303,VAE_GMM,0.8815822280315331,0.7254377622054083,0.5557084123817375
921,VAE_GMM,0.8815822280315331,0.7254377622054083,0.5557084123817375
2795,VAE_GMM,0.8815822280315331,0.7254377622054083,0.5557084123817375
175,VAE_GMM,0.8815822280315331,0.7254377622054083,0.5557084123817375
