Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9735061410015803,0.9783278026931359,0.9790908387494041
303,Random,0.9716923317064627,0.972857081164155,0.9660553959455065
921,Random,0.9661330950291339,0.9680722422544665,0.9611131079097853
2795,Random,0.9711765604265722,0.9675625033759968,0.9563332978000257
175,Random,0.9709466217200872,0.972894286318632,0.9755289690103983
100,EWC_Replay,0.9768218380042392,0.98217235707822,0.976264576654685
303,EWC_Replay,0.9713743177097623,0.9724545325486104,0.9704560884709743
921,EWC_Replay,0.968212350757392,0.9679723981109994,0.9627697001542708
2795,EWC_Replay,0.9683992374428194,0.9661503166464147,0.9578792408562943
175,EWC_Replay,0.970368552555951,0.9729596680625068,0.9722133624200049
100,iCaRL,0.9057444386040886,0.9144140922873519,0.9551527130726309
303,iCaRL,0.9098546988701318,0.9052510590016768,0.9219840975773896
921,iCaRL,0.833607164646277,0.9435359583173301,0.9533758712994492
2795,iCaRL,0.8904134839159304,0.8499616873027077,0.946762672577959
175,iCaRL,0.8746591193132801,0.896890749706221,0.9229953832331865
100,LUCIR,0.9173126843867919,0.9557263777146655,0.9663951709021498
303,LUCIR,0.8980203576961958,0.9575796784117687,0.9646184798210673
921,LUCIR,0.8602205644982998,0.9452326109630501,0.9519937594542629
2795,LUCIR,0.8762709125627535,0.9404855249555513,0.9471168613444367
175,LUCIR,0.9116745415021863,0.9588581839085953,0.9649014922274485
100,VAE_BBox,0.9829057622948323,0.986918523947404,0.9824559969012326
303,VAE_BBox,0.9829057622948323,0.986918523947404,0.9824559969012326
921,VAE_BBox,0.9829057622948323,0.986918523947404,0.9824559969012326
2795,VAE_BBox,0.9829057622948323,0.986918523947404,0.9824559969012326
175,VAE_BBox,0.9829057622948323,0.986918523947404,0.9824559969012326
100,VAE_Filter,0.9820300894174897,0.9860753626546377,0.9817773121997236
303,VAE_Filter,0.9820300894174897,0.9860753626546377,0.9817773121997236
921,VAE_Filter,0.9820300894174897,0.9860753626546377,0.9817773121997236
2795,VAE_Filter,0.9820300894174897,0.9860753626546377,0.9817773121997236
175,VAE_Filter,0.9820300894174897,0.9860753626546377,0.9817773121997236
100,VAE_GMM,0.9820887005078806,0.9864502603622128,0.9814705004974319
303,VAE_GMM,0.9820887005078806,0.9864502603622128,0.9814705004974319
921,VAE_GMM,0.9820887005078806,0.9864502603622128,0.9814705004974319
2795,VAE_GMM,0.9820887005078806,0.9864502603622128,0.9814705004974319
175,VAE_GMM,0.9820887005078806,0.9864502603622128,0.9814705004974319
