Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.9884705844547336,0.5760260147380524,0.42684886520460574,0.3715048371437184,0.3174956369982548
299,Random,0.9888756546557292,0.6365192638269977,0.48060232057479485,0.3557352915183074,0.3159685863874345
894,Random,0.9890927101055499,0.6777579923188266,0.4761535829003266,0.40404588991786733,0.3140488656195462
2674,Random,0.9877258251902595,0.6603521956870797,0.5190919872690205,0.40391679163756694,0.3519197207678883
215,Random,0.9880148319823933,0.6248742072356459,0.47044879526639377,0.3903608800267252,0.34677137870855146
100,EWC_Replay,0.9888164688630489,0.6400245973169905,0.4762269821048811,0.3857175781252825,0.3218150087260035
299,EWC_Replay,0.9892503737588109,0.6584457702647349,0.4699990555160152,0.3999258065411399,0.34249563699825475
894,EWC_Replay,0.9888122370902893,0.6654438842937102,0.47420331026462625,0.39986254132608856,0.34764397905759153
2674,EWC_Replay,0.9879184778662718,0.6578696395552772,0.5180752559955761,0.4128824285069294,0.34738219895287953
215,EWC_Replay,0.9899418780581385,0.6509717315574549,0.45713383516788514,0.3800662637914249,0.3044066317626527
100,iCaRL,0.9901212189488239,0.5958967076187082,0.3889457214459206,0.320692895906064,0.262565445026178
299,iCaRL,0.9914684954123856,0.6285144334160877,0.4316925012354657,0.31587099543093444,0.2975567190226876
894,iCaRL,0.9924864399482307,0.6073927339870641,0.36724506852461786,0.26993059998743,0.268935427574171
2674,iCaRL,0.9911779607550042,0.613131824464941,0.37511010558209334,0.3153689995784756,0.2582460732984293
215,iCaRL,0.9917629513566911,0.5945824052134703,0.4493907819918164,0.32252898940354663,0.29140488656195457
100,LUCIR,0.9920374481830933,0.6503638864955213,0.5182055563450371,0.39695183279965734,0.32229493891797556
299,LUCIR,0.9924990354704153,0.702018149824956,0.5265585765183496,0.40699979774141953,0.35117801047120417
894,LUCIR,0.9911469840620719,0.6869261819652605,0.5475716933199893,0.43524565721861513,0.34930191972076785
2674,LUCIR,0.9915126913822316,0.7200608844004679,0.5255126629048769,0.41219714966660426,0.36417975567190225
215,LUCIR,0.9913931090781447,0.7252889293549987,0.5124957954953876,0.4279526494011094,0.3568499127399651
100,VAE_BBox,0.98894342935057,0.8458253887454455,0.6366623509319101,0.49383997609428665,0.4279057591623036
299,VAE_BBox,0.98894342935057,0.8458253887454455,0.6366623509319101,0.49383997609428665,0.4279057591623036
894,VAE_BBox,0.98894342935057,0.8458253887454455,0.6366623509319101,0.49383997609428665,0.4279057591623036
2674,VAE_BBox,0.98894342935057,0.8458253887454455,0.6366623509319101,0.49383997609428665,0.4279057591623036
215,VAE_BBox,0.98894342935057,0.8458253887454455,0.6366623509319101,0.49383997609428665,0.4279057591623036
100,VAE_Filter,0.9889404549770364,0.8505021663944579,0.6207255432089351,0.4740245658252625,0.4046160558464223
299,VAE_Filter,0.9889404549770364,0.8505021663944579,0.6207255432089351,0.4740245658252625,0.4046160558464223
894,VAE_Filter,0.9889404549770364,0.8505021663944579,0.6207255432089351,0.4740245658252625,0.4046160558464223
2674,VAE_Filter,0.9889404549770364,0.8505021663944579,0.6207255432089351,0.4740245658252625,0.4046160558464223
215,VAE_Filter,0.9889404549770364,0.8505021663944579,0.6207255432089351,0.4740245658252625,0.4046160558464223
100,VAE_GMM,0.9887967560381785,0.950365060638227,0.7696268711051376,0.6309940948609633,0.5665881326352531
299,VAE_GMM,0.9887967560381785,0.950365060638227,0.7696268711051376,0.6309940948609633,0.5665881326352531
894,VAE_GMM,0.9887967560381785,0.950365060638227,0.7696268711051376,0.6309940948609633,0.5665881326352531
2674,VAE_GMM,0.9887967560381785,0.950365060638227,0.7696268711051376,0.6309940948609633,0.5665881326352531
215,VAE_GMM,0.9887967560381785,0.950365060638227,0.7696268711051376,0.6309940948609633,0.5665881326352531
