Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9207973221638908,0.9277079454161654,0.9704014844804318
240,Random,0.9046282226787367,0.9122008169299587,0.9454410161412451
575,Random,0.8937423646331308,0.8852228170419919,0.9065260796919836
1378,Random,0.8931146136024959,0.8790109419470518,0.8273135933479183
175,Random,0.9091030496446986,0.9151681199665972,0.9601519503887925
100,EWC_Replay,0.9243664356517037,0.9245948377289709,0.9698645652593021
240,EWC_Replay,0.8962188639054375,0.9116708815684775,0.9516344917477642
575,EWC_Replay,0.8929011892246721,0.8859901613660699,0.8992132784581297
1378,EWC_Replay,0.8942337840669391,0.8809027972895211,0.8536223879095732
175,EWC_Replay,0.9094471516848472,0.9161807660272265,0.9513235541473528
100,iCaRL,0.538274993738971,0.3433863538411171,0.9314331732340886
240,iCaRL,0.42606731362531897,0.34236496427467095,0.7439110275689224
575,iCaRL,0.384690958350502,0.2290992955185867,0.5046190476190476
1378,iCaRL,0.4226340715057342,0.24173379162274208,0.4571161236424394
175,iCaRL,0.49676342484812525,0.2811377548571007,0.832792494055652
100,LUCIR,0.41377018261122794,0.6512444402311827,0.8542775416802877
240,LUCIR,0.4508473630574405,0.7283117444190158,0.6564376213666832
575,LUCIR,0.5242980262258939,0.7187438281114906,0.6407189964878752
1378,LUCIR,0.5080435506493497,0.7109088794356269,0.5868731332232476
175,LUCIR,0.44472747759638764,0.7040244184530219,0.7848802021776851
100,VAE_BBox,0.9380083209029719,0.9383400241251648,0.9951582417582417
240,VAE_BBox,0.9380083209029719,0.9383400241251648,0.9951582417582417
575,VAE_BBox,0.9380083209029719,0.9383400241251648,0.9951582417582417
1378,VAE_BBox,0.9380083209029719,0.9383400241251648,0.9951582417582417
175,VAE_BBox,0.9380083209029719,0.9383400241251648,0.9951582417582417
100,VAE_Filter,0.9405929771059436,0.9366668366727912,0.9972823211875844
240,VAE_Filter,0.9405929771059436,0.9366668366727912,0.9972823211875844
575,VAE_Filter,0.9405929771059436,0.9366668366727912,0.9972823211875844
1378,VAE_Filter,0.9405929771059436,0.9366668366727912,0.9972823211875844
175,VAE_Filter,0.9405929771059436,0.9366668366727912,0.9972823211875844
100,VAE_GMM,0.9381609329250675,0.938230154479622,0.9959517338496744
240,VAE_GMM,0.9381609329250675,0.938230154479622,0.9959517338496744
575,VAE_GMM,0.9381609329250675,0.938230154479622,0.9959517338496744
1378,VAE_GMM,0.9381609329250675,0.938230154479622,0.9959517338496744
175,VAE_GMM,0.9381609329250675,0.938230154479622,0.9959517338496744
