dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
motion,22,0, ce_ewc_random,none, none,0,100,1.2788569644507433,3.8365708933522304,0.0401503348516093,0.120451004554828
motion,22,0, ce_ewc_random,none, none,0,197,1.3831018548044889,4.149305564413468,0.0475046599076853,0.1425139797230561
motion,22,0, ce_ewc_random,none, none,0,390,1.4495111725396577,4.348533517618974,0.0523112312511161,0.1569336937533484
motion,22,0, ce_ewc_random,none, none,0,770,1.5031146764962209,4.509344029488663,0.0583661835019787,0.1750985505059361
motion,22,0, ce_ewc_random,none, none,0,135,1.3013217255059215,3.9039651765177648,0.026391030392713,0.079173091178139
motion,22,0, ce_ewc_random,none, none,1,100,1.2413956757220956,3.724187027166287,0.0665919275747405,0.1997757827242215
motion,22,0, ce_ewc_random,none, none,1,197,1.2993553266757063,3.8980659800271193,0.0734656760055158,0.2203970280165473
motion,22,0, ce_ewc_random,none, none,1,390,1.3482128728595049,4.044638618578514,0.0753413957578164,0.2260241872734493
motion,22,0, ce_ewc_random,none, none,1,770,1.430009800475091,4.290029401425272,0.0811852395534515,0.2435557186603546
motion,22,0, ce_ewc_random,none, none,1,135,1.3383402671251032,4.01502080137531,0.0303991607907745,0.0911974823723236
motion,22,0, ce_ewc_random,none, none,2,100,1.1314056977629658,3.394217093288898,0.0853790111011928,0.2561370333035787
motion,22,0, ce_ewc_random,none, none,2,197,1.2542607979435056,3.762782393830518,0.0908143959732519,0.2724431879197558
motion,22,0, ce_ewc_random,none, none,2,390,1.3469750526878563,4.040925158063571,0.0953225557312921,0.2859676671938764
motion,22,0, ce_ewc_random,none, none,2,770,1.411356815147316,4.234070445441952,0.100563919937445,0.3016917598123351
motion,22,0, ce_ewc_random,none, none,2,135,1.295455014291737,3.8863650428752106,0.0304087250183025,0.0912261750549078
motion,22,0, ce_ewc_random,none, none,3,100,1.1951253283768897,3.585375985130668,0.0699278167966339,0.2097834503899018
motion,22,0, ce_ewc_random,none, none,3,197,1.281497777067125,3.844493331201375,0.0791436349559161,0.2374309048677484
motion,22,0, ce_ewc_random,none, none,3,390,1.3482140533626084,4.044642160087824,0.0797232457747062,0.2391697373241186
motion,22,0, ce_ewc_random,none, none,3,770,1.4085519709210426,4.225655912763129,0.0814103919702271,0.2442311759106815
motion,22,0, ce_ewc_random,none, none,3,135,1.317843182964457,3.953529548893372,0.0281361719386445,0.0844085158159335
motion,22,0, ce_ewc_random,none, none,4,100,1.1179346517556243,3.353803955266873,0.0816119067370891,0.2448357202112674
motion,22,0, ce_ewc_random,none, none,4,197,1.2249376701398027,3.674813010419408,0.0811280706069535,0.2433842118208607
motion,22,0, ce_ewc_random,none, none,4,390,1.304138756308843,3.912416268926528,0.0811976707092037,0.2435930121276113
