Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9967031235777071,0.7289352064399401,0.5679327667888505,0.42482547993019193
299,Random,0.9964783937698585,0.7614985674592786,0.6268171715523477,0.4815881326352531
894,Random,0.9942209840282215,0.7833365292801655,0.5864491684216074,0.47098603839441533
2674,Random,0.9956495197767182,0.7882400906339038,0.6343262682652451,0.4956369982547993
175,Random,0.9945936421663942,0.7230986899276736,0.5959576458948036,0.4756108202443281
100,EWC_Replay,0.9959542479281082,0.7217905918525507,0.5674167054124372,0.4269633507853403
299,EWC_Replay,0.9959721100720853,0.7680617514098866,0.5713382799550095,0.4671465968586387
894,EWC_Replay,0.9964021917079801,0.7328562724147349,0.6226221370269464,0.4632635253054101
2674,EWC_Replay,0.9954421795693781,0.7941594638626273,0.6295995641378546,0.4932373472949389
175,EWC_Replay,0.9952028206532635,0.7502775494467788,0.5876379318370019,0.44629144851657937
100,iCaRL,0.9965543148370515,0.7964924383474732,0.536195555688435,0.3971640488656195
299,iCaRL,0.9961420060917311,0.8045048097891203,0.5576989734281703,0.39092495636998253
894,iCaRL,0.9975560366832352,0.8360677622698456,0.5667364366036628,0.39982547993019196
2674,iCaRL,0.996625635670081,0.8299946715527399,0.5531759439760309,0.3765706806282722
175,iCaRL,0.9972862840172965,0.7584832964777735,0.5414249878402726,0.39930191972076784
100,LUCIR,0.9978266043552768,0.7944664000237313,0.6233406624075131,0.4838568935427574
299,LUCIR,0.997069725352462,0.7982336478840449,0.6330671939221644,0.5054537521815009
894,LUCIR,0.9970087626593785,0.8134296829761772,0.6486365789494373,0.5073734729493892
2674,LUCIR,0.9970774886782147,0.8208283686012723,0.6698676669132815,0.574738219895288
175,LUCIR,0.9971883178725284,0.7511329239761311,0.652175297183134,0.49463350785340315
100,VAE_BBox,0.9958113600717434,0.9239244430868384,0.7190964438484022,0.6088132635253054
299,VAE_BBox,0.9958113600717434,0.9239244430868384,0.7190964438484022,0.6088132635253054
894,VAE_BBox,0.9958113600717434,0.9239244430868384,0.7190964438484022,0.6088132635253054
2674,VAE_BBox,0.9958113600717434,0.9239244430868384,0.7190964438484022,0.6088132635253054
175,VAE_BBox,0.9958113600717434,0.9239244430868384,0.7190964438484022,0.6088132635253054
100,VAE_Filter,0.9952768569187246,0.9247521164894029,0.7202231574022776,0.599956369982548
299,VAE_Filter,0.9952768569187246,0.9247521164894029,0.7202231574022776,0.599956369982548
894,VAE_Filter,0.9952768569187246,0.9247521164894029,0.7202231574022776,0.599956369982548
2674,VAE_Filter,0.9952768569187246,0.9247521164894029,0.7202231574022776,0.599956369982548
175,VAE_Filter,0.9952768569187246,0.9247521164894029,0.7202231574022776,0.599956369982548
100,VAE_GMM,0.9953452337541201,0.970649876734352,0.8948487835596498,0.7811780104712043
299,VAE_GMM,0.9953452337541201,0.970649876734352,0.8948487835596498,0.7811780104712043
894,VAE_GMM,0.9953452337541201,0.970649876734352,0.8948487835596498,0.7811780104712043
2674,VAE_GMM,0.9953452337541201,0.970649876734352,0.8948487835596498,0.7811780104712043
175,VAE_GMM,0.9953452337541201,0.970649876734352,0.8948487835596498,0.7811780104712043
