Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9880724134582102,0.99059485434665,0.9883301102382072
299,Random,0.9892495124291529,0.9864427397770992,0.9836131679299142
894,Random,0.9869979917890507,0.9895189590590778,0.9823235046647443
2674,Random,0.9846695235072639,0.9874282558744399,0.981402978567902
175,Random,0.9891086923407906,0.9889200802342478,0.986559533435686
100,EWC_Replay,0.9900904192497622,0.9888525052171299,0.9882646682908938
299,EWC_Replay,0.9878728961733797,0.9889514617779874,0.9850915461796641
894,EWC_Replay,0.9877559854357999,0.988680315894835,0.9840931900986207
2674,EWC_Replay,0.9863592553549092,0.9862171897256081,0.9813165827262177
175,EWC_Replay,0.988208348963667,0.9896479445656975,0.986330202937703
100,iCaRL,0.9571845849226862,0.9641589303373215,0.9171610828166211
299,iCaRL,0.8920908973236358,0.9046724524249538,0.9595341834232554
894,iCaRL,0.8759540500337021,0.9185661166914236,0.9557217569982651
2674,iCaRL,0.8887583578081225,0.926779815086013,0.9531738745018162
175,iCaRL,0.9057479637059924,0.9391692060829956,0.9628985475684432
100,LUCIR,0.8921670297538782,0.9644552607051607,0.988539254473532
299,LUCIR,0.8840259986132971,0.9642402339247287,0.9849666589460383
894,LUCIR,0.8069496584685006,0.9656297043936047,0.975344888137329
2674,LUCIR,0.9319779515126594,0.9550554907677332,0.9693001423593359
175,LUCIR,0.8813091143297975,0.9646451096254764,0.9877742052159344
100,VAE_BBox,0.9946605954723426,0.994172714297875,0.9933135456996941
299,VAE_BBox,0.9946605954723426,0.994172714297875,0.9933135456996941
894,VAE_BBox,0.9946605954723426,0.994172714297875,0.9933135456996941
2674,VAE_BBox,0.9946605954723426,0.994172714297875,0.9933135456996941
175,VAE_BBox,0.9946605954723426,0.994172714297875,0.9933135456996941
100,VAE_Filter,0.9945919680936108,0.9937947390789372,0.9944069718322261
299,VAE_Filter,0.9945919680936108,0.9937947390789372,0.9944069718322261
894,VAE_Filter,0.9945919680936108,0.9937947390789372,0.9944069718322261
2674,VAE_Filter,0.9945919680936108,0.9937947390789372,0.9944069718322261
175,VAE_Filter,0.9945919680936108,0.9937947390789372,0.9944069718322261
100,VAE_GMM,0.9951713656518599,0.9942026090247604,0.99425299603072
299,VAE_GMM,0.9951713656518599,0.9942026090247604,0.99425299603072
894,VAE_GMM,0.9951713656518599,0.9942026090247604,0.99425299603072
2674,VAE_GMM,0.9951713656518599,0.9942026090247604,0.99425299603072
175,VAE_GMM,0.9951713656518599,0.9942026090247604,0.99425299603072
