Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9805704335326966,0.6716126766909831,0.5150817283015391,0.41296055483311656
300,Random,0.9811097352739293,0.6867458016846737,0.5239571684531499,0.4043346337234503
898,Random,0.9808082577309674,0.7082712022542619,0.567236581191733,0.45817078456870397
2692,Random,0.9813984798418035,0.7090089827799388,0.5411484880732496,0.4392284351972258
175,Random,0.9804051694902067,0.7182971537037646,0.5184491443387699,0.4252275682704811
100,EWC_Replay,0.9813345254449035,0.6838973569043884,0.4943287801372931,0.38686605981794536
300,EWC_Replay,0.9813601165465964,0.6858557105692694,0.5230026425251277,0.44204594711746853
898,EWC_Replay,0.9815035755649718,0.704747988125969,0.5574876644340226,0.4554833116601647
2692,EWC_Replay,0.9822487552205648,0.7307231665575089,0.5475413041092932,0.46181187689640224
175,EWC_Replay,0.9819350817096963,0.6983825827176624,0.5142528122032635,0.4227134807108799
100,iCaRL,0.9819562067850939,0.6597950891364129,0.45737952646198493,0.364802774165583
300,iCaRL,0.9831092602316206,0.7210484528998347,0.5006516122353561,0.36783701777199823
898,iCaRL,0.9826551202480743,0.7344712442657045,0.48467357635388647,0.35864759427828347
2692,iCaRL,0.9827585963021627,0.723221241463668,0.48235606665653064,0.32410056350238403
175,iCaRL,0.9833743699794267,0.7186902907984816,0.49200336171588016,0.3631989596879064
100,LUCIR,0.9838421459466592,0.6544358842839321,0.5093441436333124,0.41348071087993066
300,LUCIR,0.9825291729193205,0.6884377799855409,0.5554060119945687,0.45366276549631557
898,LUCIR,0.9833595588882859,0.6996693540737641,0.5613966616564686,0.4433896835717382
2692,LUCIR,0.9822421174735475,0.6815436355088274,0.5414024965447688,0.4328998699609883
175,LUCIR,0.9828228193111285,0.6875456737340649,0.5399389332263459,0.4631122670134374
100,VAE_BBox,0.9804065003956697,0.8546049304981703,0.6257095079815863,0.5233636757693975
300,VAE_BBox,0.9804065003956697,0.8546049304981703,0.6257095079815863,0.5233636757693975
898,VAE_BBox,0.9804065003956697,0.8546049304981703,0.6257095079815863,0.5233636757693975
2692,VAE_BBox,0.9804065003956697,0.8546049304981703,0.6257095079815863,0.5233636757693975
175,VAE_BBox,0.9804065003956697,0.8546049304981703,0.6257095079815863,0.5233636757693975
100,VAE_Filter,0.9811212353176225,0.8573983385736205,0.6260275239394086,0.5261811876896402
300,VAE_Filter,0.9811212353176225,0.8573983385736205,0.6260275239394086,0.5261811876896402
898,VAE_Filter,0.9811212353176225,0.8573983385736205,0.6260275239394086,0.5261811876896402
2692,VAE_Filter,0.9811212353176225,0.8573983385736205,0.6260275239394086,0.5261811876896402
175,VAE_Filter,0.9811212353176225,0.8573983385736205,0.6260275239394086,0.5261811876896402
100,VAE_GMM,0.9816915029019336,0.9305309462149326,0.7894588825872332,0.6604247941048982
300,VAE_GMM,0.9816915029019336,0.9305309462149326,0.7894588825872332,0.6604247941048982
898,VAE_GMM,0.9816915029019336,0.9305309462149326,0.7894588825872332,0.6604247941048982
2692,VAE_GMM,0.9816915029019336,0.9305309462149326,0.7894588825872332,0.6604247941048982
175,VAE_GMM,0.9816915029019336,0.9305309462149326,0.7894588825872332,0.6604247941048982
