Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9794751722197165,0.6975213675213675
140,Random,0.9791719839223049,0.6935042735042736
196,Random,0.9743975406728936,0.6927350427350427
274,Random,0.9775717077796667,0.6986324786324787
95,Random,0.9790270745713622,0.7067521367521368
100,EWC_Replay,0.9821052676553318,0.6924786324786325
140,EWC_Replay,0.980166722563385,0.704957264957265
196,EWC_Replay,0.977635174327087,0.6961538461538461
274,EWC_Replay,0.9808373848816724,0.6901709401709402
95,EWC_Replay,0.9795545160050937,0.709059829059829
100,iCaRL,0.985835752954495,0.36085470085470084
140,iCaRL,0.9809925316844444,0.3512820512820512
196,iCaRL,0.981712638183755,0.3069230769230769
274,iCaRL,0.9873946953555426,0.32923076923076916
95,iCaRL,0.9849206619970421,0.367094017094017
100,LUCIR,0.8178388529736412,0.6960683760683761
140,LUCIR,0.8070566233756221,0.6603418803418803
196,LUCIR,0.8144869497225081,0.5564102564102563
274,LUCIR,0.821996651979322,0.5768376068376069
95,LUCIR,0.8438882528227843,0.6705982905982906
100,VAE_BBox,0.9823084445164035,0.8070940170940172
140,VAE_BBox,0.9823084445164035,0.8070940170940172
196,VAE_BBox,0.9823084445164035,0.8070940170940172
274,VAE_BBox,0.9823084445164035,0.8070940170940172
95,VAE_BBox,0.9823084445164035,0.8070940170940172
100,VAE_Filter,0.9799599798771814,0.8422222222222223
140,VAE_Filter,0.9799599798771814,0.8422222222222223
196,VAE_Filter,0.9799599798771814,0.8422222222222223
274,VAE_Filter,0.9799599798771814,0.8422222222222223
95,VAE_Filter,0.9799599798771814,0.8422222222222223
100,VAE_GMM,0.9787767896265971,0.8522222222222222
140,VAE_GMM,0.9787767896265971,0.8522222222222222
196,VAE_GMM,0.9787767896265971,0.8522222222222222
274,VAE_GMM,0.9787767896265971,0.8522222222222222
95,VAE_GMM,0.9787767896265971,0.8522222222222222
