dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
realworld,32,2, ce_ewc_random,none, none,0,100,2.4948776156072414,7.484632846821721,0.0628303508015556,0.1884910524046669
realworld,32,2, ce_ewc_random,none, none,0,299,2.5092302251400227,7.527690675420065,0.0741712448238912,0.2225137344716737
realworld,32,2, ce_ewc_random,none, none,0,894,2.6670817399018074,8.00124521970542,0.0932614590127573,0.2797843770382719
realworld,32,2, ce_ewc_random,none, none,0,2674,2.873508763460754,8.620526290382259,0.1133828299482249,0.3401484898446749
realworld,32,2, ce_ewc_random,none, none,0,135,2.415449417837791,7.246348253513376,0.0645741812884807,0.1937225438654422
realworld,32,2, ce_ewc_random,none, none,1,100,2.339184206801777,7.017552620405331,0.0598820937642206,0.179646281292662
realworld,32,2, ce_ewc_random,none, none,1,299,2.399093640241256,7.197280920723764,0.0720652272510859,0.2161956817532579
realworld,32,2, ce_ewc_random,none, none,1,894,2.552775276702381,7.658325830107141,0.0905097720989336,0.271529316296801
realworld,32,2, ce_ewc_random,none, none,1,2674,2.783695806279624,8.351087418838869,0.1110214284375413,0.333064285312624
realworld,32,2, ce_ewc_random,none, none,1,135,2.515012281429437,7.545036844288309,0.0683074323253499,0.2049222969760497
realworld,32,2, ce_ewc_random,none, none,2,100,2.239282618354385,6.717847855063155,0.0590907467787878,0.1772722403363635
realworld,32,2, ce_ewc_random,none, none,2,299,2.4065522850620464,7.219656855186137,0.0766883216048073,0.230064964814422
realworld,32,2, ce_ewc_random,none, none,2,894,2.596071647899225,7.788214943697676,0.1009634682270526,0.3028904046811577
realworld,32,2, ce_ewc_random,none, none,2,2674,2.771205291924224,8.313615875772665,0.1180297271917677,0.3540891815753033
realworld,32,2, ce_ewc_random,none, none,2,135,2.2701062410242026,6.8103187230726085,0.068119034046928,0.2043571021407842
realworld,32,2, ce_ewc_random,none, none,3,100,2.296023016179809,6.888069048539425,0.0583673493419256,0.1751020480257769
realworld,32,2, ce_ewc_random,none, none,3,299,2.419937926608449,7.259813779825345,0.071003112083094,0.2130093362492819
realworld,32,2, ce_ewc_random,none, none,3,894,2.499062157015283,7.497186471045845,0.0864091414682291,0.2592274244046874
realworld,32,2, ce_ewc_random,none, none,3,2674,2.637686094116524,7.913058282349569,0.1066326611494231,0.3198979834482695
realworld,32,2, ce_ewc_random,none, none,3,135,2.3487109017868826,7.046132705360651,0.0626083145125044,0.1878249435375134
realworld,32,2, ce_ewc_random,none, none,4,100,2.271154056520511,6.813462169561535,0.0678938602925174,0.2036815808775524
realworld,32,2, ce_ewc_random,none, none,4,299,2.349849431488353,7.049548294465057,0.0760044079273939,0.2280132237821817
realworld,32,2, ce_ewc_random,none, none,4,894,2.5103554020911734,7.531066206273519,0.091541279754084,0.274623839262252
realworld,32,2, ce_ewc_random,none, none,4,2674,2.7314784188315064,8.19443525649452,0.1123090915614739,0.3369272746844217
realworld,32,2, ce_ewc_random,none, none,4,135,2.455200415684117,7.365601247052352,0.0729638307458824,0.2188914922376473
realworld,32,2, ce_random,none, none,0,100,1.4351670550906823,4.305501165272047,0.0574369254263325,0.1723107762789974
realworld,32,2, ce_random,none, none,0,299,1.495820598989829,4.487461796969486,0.0710984501703125,0.2132953505109374
realworld,32,2, ce_random,none, none,0,894,1.5555258604749622,4.666577581424887,0.0874184649541146,0.2622553948623439
realworld,32,2, ce_random,none, none,0,2674,1.7003035127327568,5.100910538198272,0.1083667475458544,0.3251002426375635
realworld,32,2, ce_random,none, none,0,135,1.5183810585488875,4.555143175646663,0.0612659950223233,0.1837979850669701
realworld,32,2, ce_random,none, none,1,100,1.3836783597504514,4.151035079251354,0.0561322724757095,0.1683968174271285
realworld,32,2, ce_random,none, none,1,299,1.443576105135597,4.330728315406789,0.0684648901353486,0.205394670406046
realworld,32,2, ce_random,none, none,1,894,1.52061678753407,4.561850362602208,0.0860035600537365,0.2580106801612096
realworld,32,2, ce_random,none, none,1,2674,1.6253179587669575,4.87595387630087,0.1069474338928962,0.3208423016786886
realworld,32,2, ce_random,none, none,1,135,1.5083850798093612,4.525155239428083,0.0608448858062426,0.1825346574187278
