Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9990252522947608,0.9993689586093244,0.9990028671933116,0.9996613715899606
390,Random,0.9964218826641514,0.9938845588125619,0.9907595276610945,0.9972773235470018
1520,Random,0.9953189447354182,0.9922281942972081,0.9896757813562093,0.9954082610815062
5928,Random,0.9944418917954703,0.9915635111967229,0.9883940612786754,0.9936861066819198
215,Random,0.9980750420484613,0.9978430701774408,0.9966122213726819,0.9989741894017145
100,EWC_Replay,0.9991931852973361,0.9991961964916971,0.9992206782817495,0.9997391926744061
390,EWC_Replay,0.9961945615257577,0.9930950418179454,0.9920376369948279,0.9978523645246751
1520,EWC_Replay,0.9938181821593821,0.9918694207675628,0.9899472467873136,0.9953233534523669
5928,EWC_Replay,0.994621698565774,0.9913041576548648,0.9889085420200329,0.9948856779181171
215,EWC_Replay,0.9981418994988538,0.9975714419732201,0.9972419927020739,0.9988732535026971
100,iCaRL,0.9975928636187664,0.9979512337135292,0.9972538940773841,0.9988786209882793
390,iCaRL,0.9953536087503195,0.9862603549169727,0.9827352909593379,0.9938667649466328
1520,iCaRL,0.9942329737125635,0.9911641324171007,0.9887387674444467,0.9958050554998843
5928,iCaRL,0.9934869153904153,0.9904775505877371,0.9902407160672397,0.9936230808244876
215,iCaRL,0.9982060535998389,0.989195090153325,0.990573302681277,0.9933808730083231
100,LUCIR,0.9991049395724815,0.9995723513204408,0.9995017601592295,0.9996243039362456
390,LUCIR,0.9974383063252963,0.9972327871649243,0.9979907929328937,0.9976803222925124
1520,LUCIR,0.9964605766963267,0.9969790683314067,0.9966182516658778,0.9978540413529887
5928,LUCIR,0.9974862556064171,0.9955642288686204,0.9937145292060786,0.9958108562287936
215,LUCIR,0.9987976415450607,0.999256594777649,0.9990649471031354,0.9995872547158166
100,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
390,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
1520,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
5928,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
215,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
100,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
390,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
1520,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
5928,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
215,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
100,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
390,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
1520,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
5928,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
215,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
