Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9991308328368123,0.999359128518488,0.9994148111476898
394,Random,0.996313139564965,0.9963912288191064,0.9973655549488137
1550,Random,0.9918329509499132,0.9903494931408114,0.9940225991231872
6100,Random,0.991469594281068,0.9888195499408146,0.9911996466288872
175,Random,0.9982814209046675,0.9985464477466856,0.9988884080868999
100,EWC_Replay,0.9992843165840452,0.9993264650681882,0.9995863137244769
394,EWC_Replay,0.9960621810818531,0.9961375425113895,0.997027791218127
1550,EWC_Replay,0.9916364174809793,0.9909337343371418,0.9933452760428982
6100,EWC_Replay,0.9917238840674097,0.9895164756901669,0.9917784221204975
175,EWC_Replay,0.9983150984584486,0.9986309212160798,0.9989045943471108
100,iCaRL,0.9773533985900104,0.99611228267716,0.995120066259661
394,iCaRL,0.9806079108064135,0.9921275115203545,0.9964217291157528
1550,iCaRL,0.987443146430898,0.9906837288036473,0.9947667862295316
6100,iCaRL,0.9808882427922184,0.9846125410906562,0.9935933610620793
175,iCaRL,0.9767626302739316,0.9950429898359748,0.9973492576627283
100,LUCIR,0.9996635661879212,0.9998722860791827,0.9994709381019088
394,LUCIR,0.9987962822699281,0.9989255330430894,0.9993476621469556
1550,LUCIR,0.9967606361568551,0.9960501756952651,0.9982033213580216
6100,LUCIR,0.9967239233879966,0.990283677673326,0.9964641475399392
175,LUCIR,0.9994806368140011,0.9996971224962234,0.9995952736419583
100,VAE_BBox,1.0,0.9999803343166175,0.9999593038224008
394,VAE_BBox,1.0,0.9999803343166175,0.9999593038224008
1550,VAE_BBox,1.0,0.9999803343166175,0.9999593038224008
6100,VAE_BBox,1.0,0.9999803343166175,0.9999593038224008
175,VAE_BBox,1.0,0.9999803343166175,0.9999593038224008
100,VAE_Filter,0.9999250936329588,0.9999789695057834,0.9999803343166175
394,VAE_Filter,0.9999250936329588,0.9999789695057834,0.9999803343166175
1550,VAE_Filter,0.9999250936329588,0.9999789695057834,0.9999803343166175
6100,VAE_Filter,0.9999250936329588,0.9999789695057834,0.9999803343166175
175,VAE_Filter,0.9999250936329588,0.9999789695057834,0.9999803343166175
100,VAE_GMM,0.9998824334188199,0.9999789695057834,1.0
394,VAE_GMM,0.9998824334188199,0.9999789695057834,1.0
1550,VAE_GMM,0.9998824334188199,0.9999789695057834,1.0
6100,VAE_GMM,0.9998824334188199,0.9999789695057834,1.0
175,VAE_GMM,0.9998824334188199,0.9999789695057834,1.0
