Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9941173570754455,0.3910464666528556,0.2982871913390289,0.2548670873972078
394,Random,0.9942659076909656,0.424907205868543,0.3377691667616897,0.2914935934213042
1550,Random,0.9943246912240543,0.46457795716970085,0.37481571761139976,0.32115127175368136
6100,Random,0.9939533187995018,0.46148491765626465,0.390321606955391,0.3357008988334289
175,Random,0.9945470114381819,0.40146719605107045,0.3125525520462336,0.2687588449034231
100,EWC_Replay,0.9941409135366288,0.39017280158929357,0.3019690783179977,0.2514285714285714
394,EWC_Replay,0.9939738381009009,0.4259032113628666,0.34737929126253847,0.29035762096003054
1550,EWC_Replay,0.9947376498815603,0.45385022057863705,0.37399975208790626,0.32478102887741434
6100,EWC_Replay,0.9942593815798447,0.4669863342533516,0.3855529965903895,0.32709504685408297
175,EWC_Replay,0.9941523409345214,0.39714432450192755,0.3162866889116813,0.257146681965959
100,iCaRL,0.9978703122908545,0.43059623582698286,0.31047388400760156,0.2747982405813731
394,iCaRL,0.9977006480629441,0.46489829079199435,0.34417147796131886,0.3004895773570472
1550,iCaRL,0.9976518378574184,0.4535227321581767,0.36408308598271627,0.3074966532797857
6100,iCaRL,0.9976476093362899,0.4443180316419812,0.36867314876122786,0.3037177280550774
175,iCaRL,0.9977314979659294,0.4389665789181907,0.3326396498163844,0.28001147446930574
100,LUCIR,0.9978669542786618,0.4313078616997573,0.33652834768223133,0.29125645438898445
394,LUCIR,0.9976862359839751,0.45066110225625994,0.3642691594110708,0.3106215337540638
1550,LUCIR,0.9974311554472589,0.4803715069615697,0.3710487476041743,0.3215720022948938
6100,LUCIR,0.9976393767823725,0.46903598803176527,0.3914149861823858,0.32657104608911836
175,LUCIR,0.9978109692559779,0.42519758912476846,0.3453568301271098,0.30899980875884486
100,VAE_BBox,0.9945677204902191,0.752761677201296,0.5591327198217741,0.45762096003059854
394,VAE_BBox,0.9945677204902191,0.752761677201296,0.5591327198217741,0.45762096003059854
1550,VAE_BBox,0.9945677204902191,0.752761677201296,0.5591327198217741,0.45762096003059854
6100,VAE_BBox,0.9945677204902191,0.752761677201296,0.5591327198217741,0.45762096003059854
175,VAE_BBox,0.9945677204902191,0.752761677201296,0.5591327198217741,0.45762096003059854
100,VAE_Filter,0.9941115921806322,0.7587317483302816,0.5561539180479592,0.4498527443105756
394,VAE_Filter,0.9941115921806322,0.7587317483302816,0.5561539180479592,0.4498527443105756
1550,VAE_Filter,0.9941115921806322,0.7587317483302816,0.5561539180479592,0.4498527443105756
6100,VAE_Filter,0.9941115921806322,0.7587317483302816,0.5561539180479592,0.4498527443105756
175,VAE_Filter,0.9941115921806322,0.7587317483302816,0.5561539180479592,0.4498527443105756
100,VAE_GMM,0.9940454833783444,0.8724494920422523,0.6305864256383696,0.48033658443296995
394,VAE_GMM,0.9940454833783444,0.8724494920422523,0.6305864256383696,0.48033658443296995
1550,VAE_GMM,0.9940454833783444,0.8724494920422523,0.6305864256383696,0.48033658443296995
6100,VAE_GMM,0.9940454833783444,0.8724494920422523,0.6305864256383696,0.48033658443296995
175,VAE_GMM,0.9940454833783444,0.8724494920422523,0.6305864256383696,0.48033658443296995
