method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_BBox,100,57.62026872652124,172.86080617956364,55.53073715776604,166.59221147329816,339.45301765286183
VAE_Filter,100,58.58992658350186,175.76977975050556,56.04712564478025,168.14137693434074,343.91115668484633
VAE_GMM,100,68.67789606763846,206.0336882029153,64.66088852718723,193.9826655815617,400.016353784477
VAE_BBox,393,57.62026872652124,172.86080617956364,55.53073715776604,166.59221147329816,339.45301765286183
VAE_Filter,393,58.58992658350186,175.76977975050556,56.04712564478025,168.14137693434074,343.91115668484633
VAE_GMM,393,68.67789606763846,206.0336882029153,64.66088852718723,193.9826655815617,400.016353784477
VAE_BBox,1547,57.62026872652124,172.86080617956364,55.53073715776604,166.59221147329816,339.45301765286183
VAE_Filter,1547,58.58992658350186,175.76977975050556,56.04712564478025,168.14137693434074,343.91115668484633
VAE_GMM,1547,68.67789606763846,206.0336882029153,64.66088852718723,193.9826655815617,400.016353784477
VAE_BBox,6085,57.62026872652124,172.86080617956364,55.53073715776604,166.59221147329816,339.45301765286183
VAE_Filter,6085,58.58992658350186,175.76977975050556,56.04712564478025,168.14137693434074,343.91115668484633
VAE_GMM,6085,68.67789606763846,206.0336882029153,64.66088852718723,193.9826655815617,400.016353784477
VAE_BBox,135,57.62026872652124,172.86080617956364,55.53073715776604,166.59221147329816,339.45301765286183
VAE_Filter,135,58.58992658350186,175.76977975050556,56.04712564478025,168.14137693434074,343.91115668484633
VAE_GMM,135,68.67789606763846,206.0336882029153,64.66088852718723,193.9826655815617,400.016353784477
EWC_Replay,100,5.13295652685894,15.398869580576818,0.10674608442518445,0.32023825327555333,15.719107833852371
EWC_Replay,135,5.176359333470463,15.529078000411392,0.11291248775190772,0.3387374632557233,15.867815463667116
EWC_Replay,393,5.224410810209811,15.673232430629431,0.12728617829581096,0.38185853488743304,16.055090965516865
EWC_Replay,1547,5.628092267400137,16.88427680220041,0.19293285265288967,0.5787985579586692,17.46307536015908
EWC_Replay,6085,6.243647575065908,18.73094272519772,0.23401254999761772,0.7020376499928535,19.432980375190574
LUCIR,100,8.062368059646753,24.187104178940253,3.451197313509053,10.35359194052716,34.54069611946741
LUCIR,135,11.031428355740175,33.094285067220525,3.280351691788269,9.84105507536481,42.93534014258533
LUCIR,393,8.293504903374446,24.880514710123343,4.14711266754816,12.44133800264448,37.32185271276782
LUCIR,1547,9.143070104119401,27.429210312358208,7.6271401085180255,22.88142032555408,50.31063063791228
LUCIR,6085,10.638412840180099,31.9152385205403,14.187600076904312,42.56280023071294,74.47803875125324
Random,100,3.025461855141653,9.07638556542496,0.1184071209447251,0.35522136283417544,9.431606928259136
Random,135,3.101704764109519,9.305114292328556,0.11353531339930159,0.3406059401979049,9.645720232526461
Random,393,3.1036602713250447,9.310980813975135,0.13508208786033918,0.4052462635810176,9.716227077556153
Random,1547,3.3202191227840046,9.960657368352017,0.19589541115418624,0.5876862334625589,10.548343601814576
Random,6085,3.645523828094204,10.936571484282613,0.23474161417120035,0.704224842513601,11.640796326796213
iCaRL,100,5.51444531088074,16.543335932642222,3.619310076692038,10.857930230076114,27.401266162718336
iCaRL,135,8.561029549127237,25.683088647381716,3.453446573122508,10.360339719367524,36.04342836674924
iCaRL,393,5.856633649393916,17.569900948181747,4.323983116303053,12.97194934890916,30.541850297090907
iCaRL,1547,6.512743421834377,19.538230265503127,7.8081091791253385,23.42432753737602,42.96255780287915
iCaRL,6085,7.391577555684167,22.1747326670525,14.389729845250645,43.16918953575194,65.34392220280444
