Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.997037037037037,0.9911111111111112,0.9934074074074074
142,Random,0.9935555555555556,0.9922962962962962,0.9844444444444445
201,Random,0.9893333333333333,0.9915555555555555,0.9883703703703705
285,Random,0.9926666666666667,0.9857037037037037,0.9925925925925926
175,Random,0.9852984749455338,0.9964444444444445,0.9911111111111112
100,EWC_Replay,0.99,0.9888888888888889,0.9922962962962962
142,EWC_Replay,0.9860000000000001,0.9927407407407408,0.9888888888888889
201,EWC_Replay,0.9920740740740741,0.9954814814814815,0.980074074074074
285,EWC_Replay,0.9911111111111112,0.9869629629629629,0.9853333333333334
175,EWC_Replay,0.9923267973856209,0.9951111111111111,0.9860740740740741
100,iCaRL,0.5195076252723312,0.5578867102396514,0.6248191721132897
142,iCaRL,0.48900653594771243,0.4646971677559913,0.5279738562091503
201,iCaRL,0.4625228758169934,0.4107625272331155,0.47485838779956424
285,iCaRL,0.4182483660130719,0.4137734204793028,0.4249368191721133
175,iCaRL,0.4674030501089324,0.45538997821350763,0.5214117647058824
100,LUCIR,0.8565925925925926,0.8326666666666667,0.7449978213507625
142,LUCIR,0.8655729847494553,0.7926666666666667,0.7537037037037037
201,LUCIR,0.8589803921568627,0.7389716775599129,0.7301786492374728
285,LUCIR,0.8804488017429194,0.8513333333333333,0.6890718954248366
175,LUCIR,0.8337995642701526,0.8114771241830065,0.7715555555555557
100,VAE_BBox,0.9985185185185185,0.9989629629629629,0.9996296296296295
142,VAE_BBox,0.9985185185185185,0.9989629629629629,0.9996296296296295
201,VAE_BBox,0.9985185185185185,0.9989629629629629,0.9996296296296295
285,VAE_BBox,0.9985185185185185,0.9989629629629629,0.9996296296296295
175,VAE_BBox,0.9985185185185185,0.9989629629629629,0.9996296296296295
100,VAE_Filter,0.9992592592592593,0.9996296296296295,0.9996296296296295
142,VAE_Filter,0.9992592592592593,0.9996296296296295,0.9996296296296295
201,VAE_Filter,0.9992592592592593,0.9996296296296295,0.9996296296296295
285,VAE_Filter,0.9992592592592593,0.9996296296296295,0.9996296296296295
175,VAE_Filter,0.9992592592592593,0.9996296296296295,0.9996296296296295
100,VAE_GMM,1.0,1.0,0.9992592592592593
142,VAE_GMM,1.0,1.0,0.9992592592592593
201,VAE_GMM,1.0,1.0,0.9992592592592593
285,VAE_GMM,1.0,1.0,0.9992592592592593
175,VAE_GMM,1.0,1.0,0.9992592592592593
