Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.5643868207937116,0.32674953797465633,0.27400788993218567
142,Random,0.5518891816504614,0.3084047749961111,0.26377892354124743
201,Random,0.5986264501613149,0.35656708858233105,0.2797679130337581
285,Random,0.6118429220053502,0.3616073879640702,0.2736993022952529
175,Random,0.6010417000638493,0.32856974496155206,0.2812560781354795
100,EWC_Replay,0.5361997079806761,0.3037627572503682,0.25232773958566207
142,EWC_Replay,0.5562765502256889,0.31884535316694584,0.2528328070273492
201,EWC_Replay,0.6069315344983927,0.3387880187513943,0.2709088093375065
285,EWC_Replay,0.624823513721791,0.3581613623621262,0.2911558704076309
175,EWC_Replay,0.622826428902721,0.3270825781729307,0.26330613309486545
100,iCaRL,0.5024647566288255,0.26593876595346155,0.1856202026976674
142,iCaRL,0.511914131170899,0.2682144831494818,0.18263872587376104
201,iCaRL,0.47832106496831683,0.25619758653902625,0.20294300525374462
285,iCaRL,0.47664139419348606,0.24512128577304504,0.1861456703182055
175,iCaRL,0.5036944479503954,0.26458093322612974,0.19438822751322746
100,LUCIR,0.660547528916684,0.3583456573737519,0.30429929111707277
142,LUCIR,0.6711842378265676,0.35533917428560485,0.3129630328265891
201,LUCIR,0.6640888863571389,0.37720960171609824,0.3143984741784037
285,LUCIR,0.6652170129069226,0.3783154593839713,0.33717257247186816
175,LUCIR,0.655082458730531,0.3710339695754499,0.3227684859154929
100,VAE_BBox,0.8190314329009981,0.5663281174521483,0.3361979515984797
142,VAE_BBox,0.8190314329009981,0.5663281174521483,0.3361979515984797
201,VAE_BBox,0.8190314329009981,0.5663281174521483,0.3361979515984797
285,VAE_BBox,0.8190314329009981,0.5663281174521483,0.3361979515984797
175,VAE_BBox,0.8190314329009981,0.5663281174521483,0.3361979515984797
100,VAE_Filter,0.8347198323154025,0.5899707763239656,0.3365136886131604
142,VAE_Filter,0.8347198323154025,0.5899707763239656,0.3365136886131604
201,VAE_Filter,0.8347198323154025,0.5899707763239656,0.3365136886131604
285,VAE_Filter,0.8347198323154025,0.5899707763239656,0.3365136886131604
175,VAE_Filter,0.8347198323154025,0.5899707763239656,0.3365136886131604
100,VAE_GMM,0.8706975031987337,0.6960504765172614,0.47771648408972356
142,VAE_GMM,0.8706975031987337,0.6960504765172614,0.47771648408972356
201,VAE_GMM,0.8706975031987337,0.6960504765172614,0.47771648408972356
285,VAE_GMM,0.8706975031987337,0.6960504765172614,0.47771648408972356
175,VAE_GMM,0.8706975031987337,0.6960504765172614,0.47771648408972356
