Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9914993960326199,0.6622565076150687,0.4546674957150309,0.3930041152263374
142,Random,0.9920281119149043,0.651105454120829,0.4409211751993442,0.3837860082304526
201,Random,0.9911392230260155,0.6861321798418485,0.4800129713465981,0.39703703703703697
285,Random,0.9898323653655894,0.6976903203692657,0.4833865228407481,0.39251028806584354
175,Random,0.9901569199682407,0.6897031057572308,0.45718319174305083,0.39917695473251025
100,EWC_Replay,0.9889102797970721,0.6371214140432343,0.43638569844995895,0.374074074074074
142,EWC_Replay,0.9921491790737075,0.6545206101134723,0.4505033907146583,0.3753086419753086
201,EWC_Replay,0.9871837721083004,0.6928492910855151,0.4666954737685371,0.38905349794238675
285,EWC_Replay,0.9907475345965913,0.7073979395128583,0.4806810539160891,0.4078189300411522
175,EWC_Replay,0.9925252584120509,0.7047042172045039,0.45693219502198373,0.38312757201646086
100,iCaRL,0.9943055783055783,0.5310497069852261,0.3403283357552723,0.2771193415637859
142,iCaRL,0.9918689954776911,0.5296996651953738,0.32542253521126757,0.2592592592592592
201,iCaRL,0.9925897715897717,0.49785585338788646,0.3033800720992622,0.27020576131687235
285,iCaRL,0.988829144753673,0.48396607469881,0.29861567553468954,0.245432098765432
175,iCaRL,0.992649315573844,0.513075871362939,0.32076745193382517,0.26839506172839495
100,LUCIR,0.9048447018447019,0.7091302398485795,0.45480093524107607,0.38230452674897114
142,LUCIR,0.8877275847275847,0.7171669403969985,0.4431420700126686,0.38954732510288065
201,LUCIR,0.902957528957529,0.7089884041449311,0.45218226022803487,0.39176954732510283
285,LUCIR,0.8782425282425282,0.7130711013767989,0.4741610310008197,0.3953086419753086
175,LUCIR,0.8829877019877019,0.6908154362073404,0.4584693811014233,0.4012345679012345
100,VAE_BBox,0.9907593957593958,0.8638352836643344,0.6508450238467844,0.44839506172839505
142,VAE_BBox,0.9907593957593958,0.8638352836643344,0.6508450238467844,0.44839506172839505
201,VAE_BBox,0.9907593957593958,0.8638352836643344,0.6508450238467844,0.44839506172839505
285,VAE_BBox,0.9907593957593958,0.8638352836643344,0.6508450238467844,0.44839506172839505
175,VAE_BBox,0.9907593957593958,0.8638352836643344,0.6508450238467844,0.44839506172839505
100,VAE_Filter,0.9937005336627979,0.8748012127778374,0.6707668231611894,0.4494650205761317
142,VAE_Filter,0.9937005336627979,0.8748012127778374,0.6707668231611894,0.4494650205761317
201,VAE_Filter,0.9937005336627979,0.8748012127778374,0.6707668231611894,0.4494650205761317
285,VAE_Filter,0.9937005336627979,0.8748012127778374,0.6707668231611894,0.4494650205761317
175,VAE_Filter,0.9937005336627979,0.8748012127778374,0.6707668231611894,0.4494650205761317
100,VAE_GMM,0.9907798337420979,0.9021706638601326,0.7545516152470378,0.5663374485596707
142,VAE_GMM,0.9907798337420979,0.9021706638601326,0.7545516152470378,0.5663374485596707
201,VAE_GMM,0.9907798337420979,0.9021706638601326,0.7545516152470378,0.5663374485596707
285,VAE_GMM,0.9907798337420979,0.9021706638601326,0.7545516152470378,0.5663374485596707
175,VAE_GMM,0.9907798337420979,0.9021706638601326,0.7545516152470378,0.5663374485596707
