Exemplar_Size,Method,Task 2
100,EWC_Replay,0.7317073170731707
100,EWC_Replay,0.6683168316831684
100,EWC_Replay,0.7303370786516854
100,EWC_Replay,0.7073170731707317
100,EWC_Replay,0.6338028169014085
100,EWC_Replay,0.6129032258064516
100,EWC_Replay,0.6388888888888888
100,EWC_Replay,0.8052631578947368
100,EWC_Replay,0.5346534653465347
100,EWC_Replay,0.6931818181818182
100,EWC_Replay,0.746268656716418
100,EWC_Replay,0.9597701149425288
100,EWC_Replay,0.7413793103448276
100,EWC_Replay,0.75
100,EWC_Replay,0.6046511627906976
100,EWC_Replay,0.6263157894736842
100,EWC_Replay,0.5144508670520231
100,EWC_Replay,0.717391304347826
100,EWC_Replay,0.5837837837837838
100,EWC_Replay,0.6
100,EWC_Replay,0.6404494382022472
100,EWC_Replay,0.5585106382978723
100,EWC_Replay,0.680365296803653
100,EWC_Replay,0.8258706467661692
100,EWC_Replay,0.4708994708994709
100,EWC_Replay,0.6390243902439025
100,EWC_Replay,0.7043010752688172
100,EWC_Replay,0.6048780487804878
100,EWC_Replay,0.5151515151515151
100,EWC_Replay,0.7166666666666667
240,EWC_Replay,0.6585365853658537
240,EWC_Replay,0.5891089108910891
240,EWC_Replay,0.5337078651685393
240,EWC_Replay,0.697560975609756
240,EWC_Replay,0.5164319248826291
240,EWC_Replay,0.7634408602150538
240,EWC_Replay,0.6055555555555555
240,EWC_Replay,0.7736842105263158
240,EWC_Replay,0.7029702970297029
240,EWC_Replay,0.7272727272727273
240,EWC_Replay,0.7114427860696517
240,EWC_Replay,0.8850574712643678
240,EWC_Replay,0.6781609195402298
240,EWC_Replay,0.7355769230769231
240,EWC_Replay,0.5023255813953489
240,EWC_Replay,0.7368421052631579
240,EWC_Replay,0.6127167630057804
240,EWC_Replay,0.75
240,EWC_Replay,0.9297297297297298
240,EWC_Replay,0.6307692307692307
240,EWC_Replay,0.6123595505617978
240,EWC_Replay,0.601063829787234
240,EWC_Replay,0.6118721461187214
240,EWC_Replay,0.7014925373134329
240,EWC_Replay,0.455026455026455
240,EWC_Replay,0.7268292682926829
