Exemplar_Size,Method,Task 2,Task 3
100,Random,0.4734597254597254,0.28020275395917954
140,Random,0.45629867909867905,0.2766125632258583
196,Random,0.4759928811928812,0.30519899684630386
274,Random,0.46594552607885936,0.2857929872018019
135,Random,0.4635730541063874,0.27488964248880127
100,EWC_Replay,0.4875521022187688,0.2543835068472751
140,EWC_Replay,0.468673425340092,0.2741858747109929
196,EWC_Replay,0.4692658205991539,0.29134457742768677
274,EWC_Replay,0.4720360331026997,0.2735628998754035
135,EWC_Replay,0.4748025505358838,0.27633789213817245
100,iCaRL,0.554841622574956,0.26160851213516373
140,iCaRL,0.544547704147704,0.2741667549710513
196,iCaRL,0.5822643381310048,0.2782177919405853
274,iCaRL,0.5621958239291572,0.26634326940429803
135,iCaRL,0.5609409652076318,0.26722528013781877
100,LUCIR,0.6076643159309826,0.3715747119691713
140,LUCIR,0.6283530148863482,0.38274838535655464
196,LUCIR,0.5894457443790777,0.3691089949619799
274,LUCIR,0.6315412834079501,0.3645135446946884
135,LUCIR,0.6087177464510798,0.36280909451486004
100,VAE_BBox,0.6627682983682983,0.41925232996650713
140,VAE_BBox,0.6627682983682983,0.41925232996650713
196,VAE_BBox,0.6627682983682983,0.41925232996650713
274,VAE_BBox,0.6627682983682983,0.41925232996650713
135,VAE_BBox,0.6627682983682983,0.41925232996650713
100,VAE_Filter,0.6406567259900593,0.42363662316615175
140,VAE_Filter,0.6406567259900593,0.42363662316615175
196,VAE_Filter,0.6406567259900593,0.42363662316615175
274,VAE_Filter,0.6406567259900593,0.42363662316615175
135,VAE_Filter,0.6406567259900593,0.42363662316615175
100,VAE_GMM,0.6942344125010791,0.46861281619380807
140,VAE_GMM,0.6942344125010791,0.46861281619380807
196,VAE_GMM,0.6942344125010791,0.46861281619380807
274,VAE_GMM,0.6942344125010791,0.46861281619380807
135,VAE_GMM,0.6942344125010791,0.46861281619380807
