Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9827799633538764,0.9782372734082879
140,Random,0.9803367177106307,0.9716505909549388
196,Random,0.9838347779970967,0.9679242923474808
274,Random,0.9875840219898191,0.9290144815999889
135,Random,0.9856781878347096,0.9697231878159414
100,EWC_Replay,0.9844144476028535,0.9744511945381511
140,EWC_Replay,0.9845353780947984,0.9679257592648898
196,EWC_Replay,0.9871896148939627,0.9753426320324871
274,EWC_Replay,0.9809694348592899,0.9395316809867535
135,EWC_Replay,0.9848748655531264,0.9616208096787807
100,iCaRL,0.530069923849634,0.4498100330158301
140,iCaRL,0.5665795578549202,0.3989580124652588
196,iCaRL,0.5086162576017649,0.3098276866450779
274,iCaRL,0.5481499254368819,0.3198441204528161
135,iCaRL,0.5455375894100531,0.41914632098979926
100,LUCIR,0.764545013976898,0.5863616527326673
140,LUCIR,0.7794971268130689,0.5404618003574525
196,LUCIR,0.7852615938007242,0.5942433587882863
274,LUCIR,0.7683436668538117,0.44811982671113104
135,LUCIR,0.7243714308236047,0.5495630033948874
100,VAE_BBox,0.9946991934528167,0.9905002600191006
140,VAE_BBox,0.9946991934528167,0.9905002600191006
196,VAE_BBox,0.9946991934528167,0.9905002600191006
274,VAE_BBox,0.9946991934528167,0.9905002600191006
135,VAE_BBox,0.9946991934528167,0.9905002600191006
100,VAE_Filter,0.9877099615360485,0.9924906629602283
140,VAE_Filter,0.9877099615360485,0.9924906629602283
196,VAE_Filter,0.9877099615360485,0.9924906629602283
274,VAE_Filter,0.9877099615360485,0.9924906629602283
135,VAE_Filter,0.9877099615360485,0.9924906629602283
100,VAE_GMM,0.9882943143812709,0.9887585202773609
140,VAE_GMM,0.9882943143812709,0.9887585202773609
196,VAE_GMM,0.9882943143812709,0.9887585202773609
274,VAE_GMM,0.9882943143812709,0.9887585202773609
135,VAE_GMM,0.9882943143812709,0.9887585202773609
