Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9941796496430471,0.9940558304732398
393,Random,0.9907371279440736,0.9903367253633791
1547,Random,0.9880666551523751,0.986597223030289
6085,Random,0.9881403533849259,0.9836029676285633
135,Random,0.9939659769122523,0.9932895799176596
100,EWC_Replay,0.9941984465875932,0.9936220264740228
393,EWC_Replay,0.9917880959842201,0.9905187345845511
1547,EWC_Replay,0.9891361754314604,0.9854832596122115
6085,EWC_Replay,0.988268386016168,0.983735597196836
135,EWC_Replay,0.9937385808699666,0.9934021996910964
100,iCaRL,0.9730905509451795,0.9331999556677787
393,iCaRL,0.9762662861074355,0.9444993562354557
1547,iCaRL,0.9534337323558606,0.9785972314071424
6085,iCaRL,0.9462474832295708,0.9865876321020192
135,iCaRL,0.9465937938539422,0.9662104441521593
100,LUCIR,0.9952627390292444,0.995421456401834
393,LUCIR,0.9941914907506241,0.9946067447279616
1547,LUCIR,0.9936167941274133,0.9931756552634831
6085,LUCIR,0.9908867791343652,0.9870085568311174
135,LUCIR,0.995090180158996,0.9952414783497422
100,VAE_BBox,0.9966013137548029,0.9964682793453103
393,VAE_BBox,0.9966013137548029,0.9964682793453103
1547,VAE_BBox,0.9966013137548029,0.9964682793453103
6085,VAE_BBox,0.9966013137548029,0.9964682793453103
135,VAE_BBox,0.9966013137548029,0.9964682793453103
100,VAE_Filter,0.9967995298732316,0.9962604477362614
393,VAE_Filter,0.9967995298732316,0.9962604477362614
1547,VAE_Filter,0.9967995298732316,0.9962604477362614
6085,VAE_Filter,0.9967995298732316,0.9962604477362614
135,VAE_Filter,0.9967995298732316,0.9962604477362614
100,VAE_GMM,0.9951367339332006,0.9954176730737475
393,VAE_GMM,0.9951367339332006,0.9954176730737475
1547,VAE_GMM,0.9951367339332006,0.9954176730737475
6085,VAE_GMM,0.9951367339332006,0.9954176730737475
135,VAE_GMM,0.9951367339332006,0.9954176730737475
