Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9862085769980506,0.7441594348301415,0.551111111111111
142,Random,0.9842604659797642,0.749355301461611,0.5630452674897118
201,Random,0.9829934094495498,0.7599517823143216,0.5632921810699588
285,Random,0.9896653671215074,0.7562658496578597,0.5824691358024692
135,Random,0.981384015594542,0.7492741502775639,0.5564609053497942
100,EWC_Replay,0.9863299916457812,0.7569657852889834,0.5642798353909465
142,EWC_Replay,0.9861663417803769,0.7518419429373058,0.5629629629629629
201,EWC_Replay,0.9797055601967882,0.759256302553329,0.5720987654320987
285,EWC_Replay,0.98637102014295,0.7461874777517602,0.5804938271604938
135,EWC_Replay,0.9840200501253132,0.7574750439659099,0.5522633744855966
100,iCaRL,0.9751137102014295,0.6257994880758472,0.3886419753086419
142,iCaRL,0.9634470435347627,0.6212546071992119,0.36913580246913574
201,iCaRL,0.9772375382901699,0.6225966349364692,0.36197530864197525
285,iCaRL,0.9728419196138494,0.6187350086942385,0.34576131687242795
135,iCaRL,0.9734762833008447,0.6548073360331425,0.3989300411522633
100,LUCIR,0.841884861726967,0.7581498982012358,0.5331687242798354
142,LUCIR,0.8581401081050204,0.7488471586996908,0.5108641975308641
201,LUCIR,0.8516273946975701,0.7520259180796021,0.5039506172839506
285,LUCIR,0.8587383415804468,0.7570933648082377,0.5022222222222221
135,LUCIR,0.8591135102714049,0.7334103907075936,0.537037037037037
100,VAE_BBox,0.9811407221758099,0.843396481784443,0.6435390946502058
142,VAE_BBox,0.9811407221758099,0.843396481784443,0.6435390946502058
201,VAE_BBox,0.9811407221758099,0.843396481784443,0.6435390946502058
285,VAE_BBox,0.9811407221758099,0.843396481784443,0.6435390946502058
135,VAE_BBox,0.9811407221758099,0.843396481784443,0.6435390946502058
100,VAE_Filter,0.9789961013645224,0.8421044051369632,0.6311111111111111
142,VAE_Filter,0.9789961013645224,0.8421044051369632,0.6311111111111111
201,VAE_Filter,0.9789961013645224,0.8421044051369632,0.6311111111111111
285,VAE_Filter,0.9789961013645224,0.8421044051369632,0.6311111111111111
135,VAE_Filter,0.9789961013645224,0.8421044051369632,0.6311111111111111
100,VAE_GMM,0.9805319780933816,0.8367976101047278,0.6886419753086419
142,VAE_GMM,0.9805319780933816,0.8367976101047278,0.6886419753086419
201,VAE_GMM,0.9805319780933816,0.8367976101047278,0.6886419753086419
285,VAE_GMM,0.9805319780933816,0.8367976101047278,0.6886419753086419
135,VAE_GMM,0.9805319780933816,0.8367976101047278,0.6886419753086419
